trade_id,entry_datetime,exit_datetime,equity_after
937,2024-05-01 01:07:00+00:00,2024-05-01 01:13:00+00:00,43046.483556043306
938,2024-05-01 01:16:00+00:00,2024-05-01 02:33:00+00:00,43197.07933986727
936,2024-05-01 01:04:00+00:00,2024-05-01 02:36:00+00:00,42982.0919949245
939,2024-05-08 01:00:00+00:00,2024-05-08 01:33:00+00:00,42821.01362997862
940,2024-05-08 01:03:00+00:00,2024-05-08 01:40:00+00:00,42659.934756758856
941,2024-05-09 00:20:00+00:00,2024-05-09 00:26:00+00:00,42446.772330110674
942,2024-05-09 00:23:00+00:00,2024-05-09 00:56:00+00:00,42233.61027186832
943,2024-05-10 00:07:00+00:00,2024-05-10 00:18:00+00:00,42022.57815742161
944,2024-05-10 00:11:00+00:00,2024-05-10 00:18:00+00:00,41811.54612881394
945,2024-05-10 01:03:00+00:00,2024-05-10 01:44:00+00:00,41921.251693499755
946,2024-05-10 01:39:00+00:00,2024-05-10 01:58:00+00:00,41764.559118699624
947,2024-05-10 01:44:00+00:00,2024-05-10 01:59:00+00:00,41607.45589884509
948,2024-05-10 06:03:00+00:00,2024-05-10 06:16:00+00:00,41716.625919122904
949,2024-05-10 06:10:00+00:00,2024-05-10 06:16:00+00:00,41768.335014516386
950,2024-05-13 01:00:00+00:00,2024-05-13 01:10:00+00:00,41914.58980740484
951,2024-05-13 01:03:00+00:00,2024-05-13 01:10:00+00:00,42060.84450984701
952,2024-05-13 01:10:00+00:00,2024-05-13 01:12:00+00:00,41850.40537004663
953,2024-05-13 01:40:00+00:00,2024-05-13 02:05:00+00:00,41837.98780998987
954,2024-05-13 01:43:00+00:00,2024-05-13 02:05:00+00:00,41815.271174071066
955,2024-05-13 06:06:00+00:00,2024-05-13 06:28:00+00:00,41863.23858969492
956,2024-05-13 06:09:00+00:00,2024-05-13 06:28:00+00:00,41911.45369794999
957,2024-05-14 01:11:00+00:00,2024-05-14 01:15:00+00:00,41702.030722066476
958,2024-05-15 00:00:00+00:00,2024-05-15 00:53:00+00:00,41776.45779909557
959,2024-05-15 00:03:00+00:00,2024-05-15 00:53:00+00:00,41850.99088943214
960,2024-05-15 01:00:00+00:00,2024-05-15 01:17:00+00:00,41641.6023686411
961,2024-05-15 01:03:00+00:00,2024-05-15 01:17:00+00:00,41432.21384559543
962,2024-05-15 01:30:00+00:00,2024-05-15 02:11:00+00:00,41225.18549170969
963,2024-05-15 01:34:00+00:00,2024-05-15 02:12:00+00:00,41018.15691723262
964,2024-05-15 03:33:00+00:00,2024-05-15 04:39:00+00:00,40941.86247246139
965,2024-05-15 03:36:00+00:00,2024-05-15 04:39:00+00:00,40869.53501449649
966,2024-05-15 05:10:00+00:00,2024-05-15 05:13:00+00:00,40665.0566377853
967,2024-05-15 05:58:00+00:00,2024-05-15 06:11:00+00:00,40807.32052320219
969,2024-05-15 07:00:00+00:00,2024-05-15 07:14:00+00:00,40603.1798742965
968,2024-05-15 06:57:00+00:00,2024-05-15 07:23:00+00:00,40399.01293858957
970,2024-05-20 01:00:00+00:00,2024-05-20 01:15:00+00:00,40540.47275245888
971,2024-05-20 03:37:00+00:00,2024-05-20 05:38:00+00:00,40337.6402034139
972,2024-05-20 03:40:00+00:00,2024-05-20 05:38:00+00:00,40134.80804300366
973,2024-05-20 05:38:00+00:00,2024-05-20 06:10:00+00:00,40201.08528678161
974,2024-05-20 06:10:00+00:00,2024-05-20 06:21:00+00:00,40341.72584022181
976,2024-05-20 06:41:00+00:00,2024-05-20 07:01:00+00:00,40401.25641009356
975,2024-05-20 06:37:00+00:00,2024-05-20 07:20:00+00:00,40199.41824137051
977,2024-05-21 01:00:00+00:00,2024-05-21 02:29:00+00:00,40090.91988031385
978,2024-05-21 01:03:00+00:00,2024-05-21 02:59:00+00:00,40117.181204912325
979,2024-05-21 05:30:00+00:00,2024-05-21 05:45:00+00:00,39916.46758871587
980,2024-05-21 05:33:00+00:00,2024-05-21 06:08:00+00:00,39715.75386767621
981,2024-05-21 05:46:00+00:00,2024-05-21 06:08:00+00:00,39516.04410067972
982,2024-05-22 02:26:00+00:00,2024-05-22 02:51:00+00:00,39429.804306897764
983,2024-05-23 01:00:00+00:00,2024-05-23 01:10:00+00:00,39232.781062854585
984,2024-05-23 01:03:00+00:00,2024-05-23 01:10:00+00:00,39035.758007163975
986,2024-05-23 01:51:00+00:00,2024-05-23 02:42:00+00:00,38840.4548533606
985,2024-05-23 01:48:00+00:00,2024-05-23 02:43:00+00:00,38645.15196031413
988,2024-05-23 04:42:00+00:00,2024-05-23 06:22:00+00:00,38451.80302369533
987,2024-05-23 04:39:00+00:00,2024-05-23 06:25:00+00:00,38258.45400396529
989,2024-05-24 02:00:00+00:00,2024-05-24 04:05:00+00:00,38358.92712055237
