trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,pnl_usd,usd,position_units,entry_level_name,entry_level_tier,entry_level_price,zone_distance_at_entry_pips,confirmation_signals_present,confluence_count,ib_classification,session_phase_at_entry,rsi_at_entry,vwap_at_entry,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,day_of_week,hour_utc,duration_min,is_win,month,dow,equity_after,drawdown_usd,drawdown_pct
138,2025-01-09 01:27:00+00:00,2025-01-09 02:18:00+00:00,long,158.11782419945402,158.01782419945403,158.01782419945403,158.187824199454,SL_Hit_10,-9.999999999999432,-316.4200004227746,-316.4200004227746,500000,IB_Low,1,158.099,0.9000000000014552,"B,C",2,wide,Morning_Active,35.465116279070344,158.2080946969697,2.7316513634360717,10.32001106408984,4.0,51.0,Thursday,1,51.0,False,2025-01,Thursday,90080.07518070207,10883.789206469592,10.77988572696953
139,2025-01-09 01:31:00+00:00,2025-01-09 02:18:00+00:00,long,158.12985928691162,158.02985928691163,158.02985928691163,158.19985928691162,SL_Hit_10,-9.999999999999432,-316.39590280985755,-316.39590280985755,500000,IB_Low,1,158.099,2.1000000000015007,"A,B,C",3,wide,Morning_Active,35.46511627906888,158.20515217391304,0.5203918053211964,11.523519809850313,7.0,47.0,Thursday,1,47.0,False,2025-01,Thursday,89763.67927789221,11200.185109279453,11.093261116006307
140,2025-01-09 03:30:00+00:00,2025-01-09 03:54:00+00:00,long,157.94495066943074,157.95939678404014,157.84495066943074,158.01495066943073,Trailing_Stop,1.444611460939882,45.72730367269427,45.72730367269427,500000,PTS_Low,1,157.903,3.499999999999659,"B,C",2,wide,Afternoon_Active,32.7586206896554,158.12275513428122,6.246754955637357,3.5893734107020236,21.0,24.0,Thursday,3,24.0,True,2025-01,Thursday,89809.40658156491,11154.457805606755,11.04797035386061
141,2025-01-09 03:33:00+00:00,2025-01-09 03:54:00+00:00,long,157.93892356855494,157.95939678404014,157.83892356855495,158.00892356855493,Trailing_Stop,2.047321548519676,64.80531042159984,64.80531042159984,500000,PTS_Low,1,157.903,2.899999999999636,"B,C",2,wide,Afternoon_Active,32.7586206896554,158.12002024922117,6.849465043217151,2.5775733778857557,18.0,21.0,Thursday,3,21.0,True,2025-01,Thursday,89874.2118919865,11089.65249518516,10.983783715586661
142,2025-01-09 04:01:00+00:00,2025-01-09 04:23:00+00:00,long,157.89041223136522,157.79041223136522,157.79041223136522,157.9604122313652,SL_Hit_10,-9.999999999999432,-316.8760338028845,-316.8760338028845,500000,PTS_Low,1,157.903,1.9000000000005457,"B,C",2,wide,Afternoon_Active,27.70870337477821,158.1009476584022,0.21856270511761977,12.102823056969214,1.0,22.0,Thursday,4,22.0,False,2025-01,Thursday,89557.33585818362,11406.528528988041,11.297634651984795
143,2025-01-09 04:08:00+00:00,2025-01-09 04:23:00+00:00,long,157.87237787629974,157.77237787629974,157.77237787629974,157.94237787629973,SL_Hit_10,-9.999999999999432,-316.9122546863006,-316.9122546863006,500000,PTS_Low,1,157.903,3.6999999999977717,"B,C",2,wide,Afternoon_Active,27.70870337477821,158.0939718875502,0.12417506489441621,10.299387550421102,1.0,15.0,Thursday,4,15.0,False,2025-01,Thursday,89240.42360349731,11723.440783674348,11.611521463479079
144,2025-01-09 05:42:00+00:00,2025-01-09 05:52:00+00:00,long,158.13061929090583,158.03061929090583,158.03061929090583,158.20061929090582,SL_Hit_10,-9.999999999999432,-316.3943811923954,-316.3943811923954,500000,PTS_Mid,2,158.09449999999998,2.8500000000008185,"A,B",2,wide,Afternoon_Active,45.73082489146219,158.0551253644315,0.0,10.247895851148314,,10.0,Thursday,5,10.0,False,2025-01,Thursday,88924.02922230492,12039.835164866745,11.924895345424705
145,2025-01-09 05:45:00+00:00,2025-01-09 06:00:00+00:00,long,158.12567651090598,158.02567651090598,158.02567651090598,158.19567651090597,SL_Hit_10,-9.999999999999432,-316.40427748174494,-316.40427748174494,500000,PTS_Mid,2,158.09449999999998,2.3500000000012733,"A,B",2,wide,Afternoon_Active,52.118644067796524,158.05563198458574,0.0,10.080116591410615,,15.0,Thursday,5,15.0,False,2025-01,Thursday,88607.62494482317,12356.239442348495,12.238279029183497
146,2025-01-10 00:55:00+00:00,2025-01-10 00:58:00+00:00,long,158.050990814173,157.950990814173,157.950990814173,158.12099081417298,SL_Hit_10,-9.999999999999432,-316.55388638126,-316.55388638126,500000,PTS_Mid,2,158.04700000000003,0.6000000000028649,"C,D",2,unknown,IB_Formation_PTS,55.870445344129834,158.16433928571428,0.0,10.697573234591573,,3.0,Friday,0,3.0,False,2025-01,Friday,88291.07105844191,12672.79332872975,12.551810893581386
147,2025-01-10 01:02:00+00:00,2025-01-10 01:05:00+00:00,long,157.9479977084934,158.0179977084934,157.8479977084934,158.0179977084934,TP_Hit_7,6.999999999999318,221.49375708812286,221.49375708812286,500000,IB_Low,1,157.954,1.6000000000019554,"A,C",2,wide,Morning_Active,45.3947368421037,158.14592592592592,9.19791292708112,2.2002402473987104,3.0,3.0,Friday,1,3.0,True,2025-01,Friday,88512.56481553003,12451.299571641634,12.332431654848266
148,2025-01-10 01:19:00+00:00,2025-01-10 01:30:00+00:00,long,157.99428836229754,158.0254523623899,157.89428836229754,158.06428836229753,Trailing_Stop,3.116400009236031,98.60436919014116,98.60436919014116,500000,IB_Low,1,157.954,3.0000000000001137,"B,C",2,wide,Morning_Active,37.35144312393755,158.12013333333334,6.116400009236145,4.272417785171001,11.0,11.0,Friday,1,11.0,True,2025-01,Friday,88611.16918472017,12352.69520245149,12.234768624823959
149,2025-01-10 01:23:00+00:00,2025-01-10 01:30:00+00:00,long,157.9863871156029,158.0254523623899,157.8863871156029,158.0563871156029,Trailing_Stop,3.906524678700407,123.6042871670387,123.6042871670387,500000,IB_Low,1,157.954,2.199999999999136,"B,C",2,wide,Morning_Active,37.35144312393755,158.11380555555556,6.906524678700521,3.482293115706625,7.0,7.0,Friday,1,7.0,True,2025-01,Friday,88734.77347188721,12229.090915284454,12.112344341722984
150,2025-01-10 02:14:00+00:00,2025-01-10 03:35:00+00:00,short,158.19907678555583,158.24996074088128,158.29907678555583,158.12907678555584,Level_Failure_Exit,-5.0883955325446095,-160.7708308021749,-160.7708308021749,500000,IB_High,1,158.234,2.7000000000015234,C,1,wide,Morning_Active,46.24664879356643,158.11653333333334,2.1220735654623013,9.241746837457754,2.0,81.0,Friday,2,81.0,False,2025-01,Friday,88574.00264108504,12389.861746086623,12.271580353317837
151,2025-01-10 02:17:00+00:00,2025-01-10 03:35:00+00:00,short,158.198176365207,158.24996074088128,158.29817636520698,158.128176365207,Level_Failure_Exit,-5.178437567428773,-163.61576152009147,-163.61576152009147,500000,IB_High,1,158.234,2.800000000002001,C,1,wide,Morning_Active,52.87769784172692,158.11826570048308,0.9684903239957521,9.331788872341917,15.0,78.0,Friday,2,78.0,False,2025-01,Friday,88410.38687956495,12553.477507606716,12.43363413613727
153,2025-01-10 04:13:00+00:00,2025-01-10 04:45:00+00:00,short,158.3055524117573,158.4055524117573,158.4055524117573,158.2355524117573,SL_Hit_10,-9.999999999999432,-315.6455013017966,-315.6455013017966,500000,PTS_High,1,158.33,1.8000000000000682,C,1,wide,Afternoon_Active,52.802359882006954,158.17649868766404,3.4842105831643266,10.74343925753567,12.0,32.0,Friday,4,32.0,False,2025-01,Friday,88094.74137826315,12869.123008908515,12.74626628746953
152,2025-01-10 04:10:00+00:00,2025-01-10 04:50:00+00:00,short,158.3146001548595,158.4146001548595,158.4146001548595,158.2446001548595,SL_Hit_10,-9.999999999999432,-315.62747342176317,-315.62747342176317,500000,PTS_High,1,158.33,0.9000000000014552,C,1,wide,Afternoon_Active,52.802359882006954,158.17482470119523,4.388984893384418,10.037086202018486,15.0,40.0,Friday,4,40.0,False,2025-01,Friday,87779.11390484139,13184.750482330273,13.0588805830272
154,2025-01-13 01:00:00+00:00,2025-01-13 01:05:00+00:00,long,157.76771353418627,157.8080992887941,157.66771353418628,157.86771353418627,Trailing_Stop,4.0385754607825675,127.95843429404215,127.95843429404215,500000,PTS_Low,1,157.75,0.8000000000009777,C,2,normal,Morning_Active,52.032520325203244,157.8903879781421,7.038575460782681,2.1463640522910055,5.0,5.0,Monday,1,5.0,True,2025-01,Monday,87907.07233913543,13056.792048036237,12.93214372021919
155,2025-01-13 01:10:00+00:00,2025-01-13 01:23:00+00:00,long,157.8190892045704,157.7190892045704,157.7190892045704,157.88908920457038,SL_Hit_10,-9.999999999999432,-317.01933007706117,-317.01933007706117,500000,IB_Low,1,157.788,2.0999999999986585,C,1,normal,Morning_Active,52.032520325203244,157.88120187793427,0.0,12.556556275390562,,13.0,Monday,1,13.0,False,2025-01,Monday,87590.05300905836,13373.8113781133,13.246136584895376
156,2025-01-13 01:13:00+00:00,2025-01-13 01:23:00+00:00,long,157.81619630649206,157.71619630649207,157.71619630649207,157.88619630649205,SL_Hit_10,-9.999999999999432,-317.0251449815051,-317.0251449815051,500000,IB_Low,1,157.788,1.8000000000000682,C,1,normal,Morning_Active,52.032520325203244,157.8780225225225,0.057342348972611035,12.267266467557647,1.0,10.0,Monday,1,10.0,False,2025-01,Monday,87273.02786407685,13690.836523094811,13.56013520896329
157,2025-01-14 00:00:00+00:00,2025-01-14 00:06:00+00:00,long,157.2502820590556,157.1502820590556,157.1502820590556,157.3202820590556,SL_Hit_10,-9.999999999999432,-318.16678497088304,-318.16678497088304,500000,PTS_Low,1,157.248,0.9999999999990905,"B,C",2,unknown,IB_Formation_PTS,15.937500000000242,157.26066666666665,1.2475334417246131,11.044224478843034,2.0,6.0,Tuesday,0,6.0,False,2025-01,Tuesday,86954.86107910596,14009.003308065701,13.875264574209053
158,2025-01-14 00:03:00+00:00,2025-01-14 00:08:00+00:00,long,157.23022226371444,157.30022226371443,157.13022226371444,157.30022226371443,TP_Hit_7,6.999999999999318,222.50445356217585,222.50445356217585,500000,PTS_Low,1,157.248,3.0000000000001137,"B,C",2,unknown,IB_Formation_PTS,15.937500000000242,157.24133333333333,15.565858994091286,9.63618128424173,5.0,5.0,Tuesday,0,5.0,True,2025-01,Tuesday,87177.36553266813,13786.49885450353,13.654884287744462
159,2025-01-15 00:01:00+00:00,2025-01-15 00:05:00+00:00,short,158.05299413941427,158.03791356919086,158.15299413941426,157.98299413941427,Trailing_Stop,1.508057022340381,47.71187458382054,47.71187458382054,500000,PTS_High,1,158.036,2.899999999999636,C,1,unknown,IB_Formation_PTS,59.528907922912374,158.03633333333335,5.40805702234195,4.3986255998987644,4.0,4.0,Wednesday,0,4.0,True,2025-01,Wednesday,87225.07740725196,13738.786979919707,13.607627900646541
160,2025-01-15 00:05:00+00:00,2025-01-15 00:18:00+00:00,short,157.98408643080916,157.954819474127,158.08408643080915,157.91408643080916,Trailing_Stop,2.926695668216439,92.64344316812162,92.64344316812162,500000,PTS_High,1,158.036,3.999999999999204,"A,D",2,unknown,IB_Formation_PTS,59.528907922912374,158.04177777777775,6.7266956682175305,5.473508768741908,13.0,13.0,Wednesday,0,13.0,True,2025-01,Wednesday,87317.72085042008,13646.14353675158,13.515868889904972
161,2025-01-15 00:12:00+00:00,2025-01-15 00:18:00+00:00,short,158.0121784815034,157.94217848150342,158.1121784815034,157.94217848150342,TP_Hit_7,6.999999999999318,221.6000838819343,221.6000838819343,500000,PTS_High,1,158.036,1.2000000000000455,"A,C",2,unknown,IB_Formation_PTS,59.528907922912374,158.0135128205128,9.535900737643033,2.4637747698250223,6.0,6.0,Wednesday,0,6.0,True,2025-01,Wednesday,87539.32093430201,13424.54345286965,13.296384339440316
162,2025-01-15 00:43:00+00:00,2025-01-15 01:14:00+00:00,short,157.98719024201938,157.95489613563313,158.08719024201937,157.9171902420194,Trailing_Stop,3.2294106386245858,102.22572131767117,102.22572131767117,500000,PTS_High,1,158.036,3.999999999999204,"C,D",2,unknown,IB_Formation_PTS,45.62499999999974,157.9683787878788,6.429410638625654,8.279822956288285,31.0,31.0,Wednesday,0,31.0,True,2025-01,Wednesday,87641.54665561969,13322.317731551972,13.195134528987667
163,2025-01-15 00:46:00+00:00,2025-01-15 01:14:00+00:00,short,157.9891275838401,157.95489613563313,158.08912758384008,157.9191275838401,Trailing_Stop,3.4231448206952564,108.35830051623918,108.35830051623918,500000,PTS_High,1,158.036,3.8000000000010914,"C,D",2,unknown,IB_Formation_PTS,49.02343750000089,157.97017021276596,6.623144820696325,8.086088774217615,28.0,28.0,Wednesday,0,28.0,True,2025-01,Wednesday,87749.90495613593,13213.959431035735,13.087810684784648
164,2025-01-15 01:14:00+00:00,2025-01-15 01:46:00+00:00,long,157.92489613563313,157.82489613563314,157.82489613563314,157.99489613563313,SL_Hit_10,-9.999999999999432,-316.80679806706576,-316.80679806706576,500000,IB_Low,1,157.898,1.8000000000000682,C,1,normal,Morning_Active,55.21739130434826,157.9800711111111,3.3281031568861863,10.374199829752229,5.0,32.0,Wednesday,1,32.0,False,2025-01,Wednesday,87433.09815806887,13530.766229102795,13.401593046414732
165,2025-01-15 01:17:00+00:00,2025-01-15 03:00:00+00:00,long,157.9168522601162,157.91605228942245,157.8168522601162,157.9868522601162,Trailing_Stop,-0.07999706937482642,-2.532898594381364,-2.532898594381364,500000,IB_Low,1,157.898,0.9999999999990905,C,1,normal,Morning_Active,45.81749049429538,157.97746153846154,5.120002930624423,9.569812278058976,99.0,103.0,Wednesday,1,103.0,False,2025-01,Wednesday,87430.56525947449,13533.299127697173,13.40410176437016
166,2025-01-15 04:53:00+00:00,2025-01-15 05:01:00+00:00,long,157.62363504431713,157.52363504431713,157.52363504431713,157.69363504431712,SL_Hit_10,-9.999999999999432,-317.41268531500265,-317.41268531500265,500000,PTS_Mid,2,157.591,2.5000000000005684,"B,C",2,normal,Afternoon_Active,25.91836734694303,157.90623696145124,4.07043789995214,10.634447485497844,3.0,8.0,Wednesday,4,8.0,False,2025-01,Wednesday,87113.15257415948,13850.711813012182,13.718484229068432
167,2025-01-15 04:59:00+00:00,2025-01-15 05:02:00+00:00,long,157.61568965442345,157.51568965442345,157.51568965442345,157.68568965442344,SL_Hit_10,-9.999999999999432,-317.4286962123778,-317.4286962123778,500000,PTS_Mid,2,157.591,1.6999999999995907,"A,B,C",3,normal,Afternoon_Active,25.91836734694303,157.9007911111111,0.0,10.34087284959071,,3.0,Wednesday,4,3.0,False,2025-01,Wednesday,86795.72387794711,14168.140509224555,14.032882551813994
168,2025-01-17 00:27:00+00:00,2025-01-17 00:30:00+00:00,long,155.25141317727088,155.15141317727088,155.15141317727088,155.32141317727087,SL_Hit_10,-9.999999999999432,-322.2658368110951,-322.2658368110951,500000,PTS_Low,1,155.206,3.2000000000010687,C,1,unknown,IB_Formation_PTS,73.45971563981148,155.3857857142857,0.0,13.124412024617982,,3.0,Friday,0,3.0,False,2025-01,Friday,86473.45804113601,14490.406346035656,14.352071836779642
169,2025-01-22 00:09:00+00:00,2025-01-22 00:18:00+00:00,long,155.54114923707908,155.55493376700412,155.4411492370791,155.61114923707908,Trailing_Stop,1.3784529925032984,44.307594723031926,44.307594723031926,500000,PTS_Mid,2,155.5095,1.8499999999988859,"C,D",2,unknown,IB_Formation_PTS,62.75510204081391,155.65576666666666,5.77845299250157,5.228932514972939,9.0,9.0,Wednesday,0,9.0,True,2025-01,Wednesday,86517.76563585905,14446.098751312617,14.308187230151345
170,2025-01-22 00:14:00+00:00,2025-01-22 00:18:00+00:00,long,155.52510170788997,155.59510170788997,155.42510170788998,155.59510170788997,TP_Hit_7,6.999999999999318,224.94281385351476,224.94281385351476,500000,PTS_Mid,2,155.5095,0.24999999999977263,"C,D",2,unknown,IB_Formation_PTS,62.75510204081391,155.61915555555555,7.38320591141246,2.6193977012638925,4.0,4.0,Wednesday,0,4.0,True,2025-01,Wednesday,86742.70844971256,14221.155937459102,14.08539186151241
171,2025-01-22 01:22:00+00:00,2025-01-22 01:27:00+00:00,long,155.51671137012315,155.55532330603245,155.41671137012315,155.58671137012314,Trailing_Stop,3.8611935909301565,83.71168459417902,83.71168459417902,337248,PTS_Mid,2,155.5095,0.3500000000002501,"C,D",2,volatile,Morning_Active,52.92792792792767,155.5147389558233,6.86119359093027,2.1419572786157914,5.0,5.0,Wednesday,1,5.0,True,2025-01,Wednesday,86826.42013430674,14137.444252864923,14.002479341174276
172,2025-01-23 01:07:00+00:00,2025-01-23 01:30:00+00:00,long,156.34208328072106,156.41208328072105,156.24208328072106,156.41208328072105,TP_Hit_7,6.999999999999318,223.76787819634265,223.76787819634265,500000,IB_Low,1,156.312,1.999999999998181,"B,C",2,normal,Morning_Active,25.07288629737438,156.37389215686275,7.200140474603245,6.717358128392448,23.0,23.0,Thursday,1,23.0,True,2025-01,Thursday,87050.18801250309,13913.676374668576,13.780847691519648
173,2025-01-23 01:10:00+00:00,2025-01-23 01:30:00+00:00,long,156.33409137872724,156.40409137872723,156.23409137872724,156.40409137872723,TP_Hit_7,6.999999999999318,223.77931223835614,223.77931223835614,500000,IB_Low,1,156.312,1.2000000000000455,"B,C",2,normal,Morning_Active,25.07288629737438,156.371558685446,7.999330673985128,5.518036591044506,20.0,20.0,Thursday,1,20.0,True,2025-01,Thursday,87273.96732474145,13689.897062430216,13.55920471697955
174,2025-01-23 01:38:00+00:00,2025-01-23 01:49:00+00:00,short,156.42614058051987,156.52614058051986,156.52614058051986,156.35614058051988,SL_Hit_10,-9.999999999999432,-319.4354617992785,-319.4354617992785,500000,IB_High,1,156.463,2.6999999999986812,C,1,normal,Morning_Active,34.541062801931474,156.36940404040405,0.8283542437879987,11.177928024727635,2.0,11.0,Thursday,1,11.0,False,2025-01,Thursday,86954.53186294217,14009.332524229496,13.875590647468822
175,2025-01-23 01:42:00+00:00,2025-01-23 01:49:00+00:00,short,156.42613965974573,156.52613965974572,156.52613965974572,156.35613965974574,SL_Hit_10,-9.999999999999432,-319.43546367837627,-319.43546367837627,500000,IB_High,1,156.463,2.6999999999986812,C,1,normal,Morning_Active,34.541062801931474,156.37161165048545,0.0,11.178020102141772,,7.0,Thursday,1,7.0,False,2025-01,Thursday,86635.09639926378,14328.767987907879,14.191976579819258
176,2025-01-24 01:26:00+00:00,2025-01-24 01:54:00+00:00,short,156.24100094159792,156.3410009415979,156.3410009415979,156.17100094159792,SL_Hit_10,-9.999999999999432,-319.81373855137946,-319.81373855137946,500000,IB_High,1,156.278,2.7999999999991587,"B,C",2,wide,Morning_Active,57.66961651917474,156.13767816091953,3.9973232220717136,12.578275481598666,3.0,28.0,Friday,1,28.0,False,2025-01,Friday,86315.2826607124,14648.581726459262,14.508737175793454
177,2025-01-24 01:30:00+00:00,2025-01-24 01:54:00+00:00,short,156.25695918857645,156.35695918857644,156.35695918857644,156.18695918857645,SL_Hit_10,-9.999999999999432,-319.78109742908197,-319.78109742908197,500000,IB_High,1,156.278,1.2000000000000455,"B,C",2,wide,Morning_Active,62.58148631029887,156.14169963369963,1.1628326635019448,10.98245078374589,12.0,24.0,Friday,1,24.0,False,2025-01,Friday,85995.50156328332,14968.36282388834,14.825465442257974
178,2025-01-29 01:03:00+00:00,2025-01-29 01:09:00+00:00,short,155.6606933690716,155.7606933690716,155.7606933690716,155.5906933690716,SL_Hit_10,-9.999999999999432,-321.00524797692856,-321.00524797692856,500000,IB_High,1,155.652,1.8000000000000682,"B,C",2,wide,Morning_Active,63.63636363636445,155.55510416666667,0.0,13.866870318759084,,6.0,Wednesday,1,6.0,False,2025-01,Wednesday,85674.4963153064,15289.368071865261,15.143406172761258
180,2025-01-29 03:33:00+00:00,2025-01-29 03:37:00+00:00,long,155.45484752084866,155.35484752084866,155.35484752084866,155.52484752084865,SL_Hit_10,-9.999999999999432,-321.4859452215974,-321.4859452215974,499444,IB_Low,1,155.432,1.6000000000019554,C,1,wide,Afternoon_Active,41.43576826196513,155.61381152647976,1.0297491218693722,11.373578387809857,1.0,4.0,Wednesday,3,4.0,False,2025-01,Wednesday,85353.0103700848,15610.854017086865,15.461823011471775
179,2025-01-29 03:30:00+00:00,2025-01-29 03:47:00+00:00,long,155.41883556736732,155.31883556736733,155.31883556736733,155.48883556736732,SL_Hit_10,-9.999999999999432,-321.4857993082205,-321.4857993082205,499328,IB_Low,1,155.432,1.999999999998181,C,1,wide,Afternoon_Active,41.43576826196513,155.61646919431277,4.6309444700028735,10.195049200885364,4.0,17.0,Wednesday,3,17.0,False,2025-01,Wednesday,85031.52457077657,15932.339816395091,15.780239705661895
181,2025-01-30 00:06:00+00:00,2025-01-30 00:22:00+00:00,long,155.0477351249614,154.9477351249614,154.9477351249614,155.1177351249614,SL_Hit_10,-9.999999999999432,-322.6894537030401,-322.6894537030401,500000,PTS_Low,1,155.002,3.1999999999982265,"B,C,D",3,unknown,IB_Formation_PTS,38.47184986595296,155.1197619047619,0.6656878919272913,13.922637149119055,6.0,16.0,Thursday,0,16.0,False,2025-01,Thursday,84708.83511707353,16255.029270098137,16.09984856340689
182,2025-01-30 00:09:00+00:00,2025-01-30 00:22:00+00:00,long,155.0316676771349,154.9316676771349,154.9316676771349,155.10166767713488,SL_Hit_10,-9.999999999999432,-322.72291875275704,-322.72291875275704,500000,PTS_Low,1,155.002,1.5999999999991132,"B,C,D",3,unknown,IB_Formation_PTS,38.47184986595296,155.08793333333332,2.272432674578795,12.315892366467551,3.0,13.0,Thursday,0,13.0,False,2025-01,Thursday,84386.11219832077,16577.752188850893,16.419490566723237
183,2025-02-04 01:15:00+00:00,2025-02-04 01:22:00+00:00,long,155.16991809229856,155.23991809229855,155.06991809229856,155.23991809229855,TP_Hit_7,6.999999999999318,221.4132191152055,221.4132191152055,491031,IB_Low,1,155.186,2.600000000001046,C,1,wide,Morning_Active,72.37569060773316,155.3140394736842,7.490546639826334,3.187349398228889,7.0,7.0,Tuesday,1,7.0,True,2025-02,Tuesday,84607.52541743597,16356.33896973569,16.20019109709702
184,2025-02-04 01:19:00+00:00,2025-02-04 01:24:00+00:00,long,155.22606729531083,155.2397883788871,155.12606729531083,155.29606729531082,Trailing_Stop,1.3721083576285764,43.416187388596015,43.416187388596015,491209,IB_Low,1,155.186,3.0000000000001137,C,1,wide,Morning_Active,72.37569060773316,155.3085625,5.7721083576296905,3.417144836942043,4.0,5.0,Tuesday,1,5.0,True,2025-02,Tuesday,84650.94160482456,16312.922782347101,16.157189387869547
185,2025-02-04 01:45:00+00:00,2025-02-04 01:52:00+00:00,long,155.22162206198857,155.12162206198857,155.12162206198857,155.29162206198856,SL_Hit_10,-9.999999999999432,-317.64559540453234,-317.64559540453234,492737,IB_Low,1,155.186,2.5000000000005684,C,1,wide,Morning_Active,69.49293433083953,155.29918867924528,0.0,11.41901746703411,,7.0,Tuesday,1,7.0,False,2025-02,Tuesday,84333.29600942002,16630.56837775164,16.47180253915152
186,2025-02-04 01:48:00+00:00,2025-02-04 01:53:00+00:00,long,155.19860906549584,155.09860906549585,155.09860906549585,155.26860906549584,SL_Hit_10,-9.999999999999432,-317.6456597311761,-317.6456597311761,492664,IB_Low,1,155.186,0.1999999999981128,C,1,wide,Morning_Active,69.49293433083953,155.2963516819572,0.0,10.516323209955658,,5.0,Tuesday,1,5.0,False,2025-02,Tuesday,84015.65034968885,16948.214037482816,16.786415754146027
187,2025-02-04 08:05:00+00:00,2025-02-04 08:10:00+00:00,short,155.38185167299346,155.46185167299348,155.46185167299348,155.33185167299345,SL_Hit_8,-8.00000000000125,-257.2978487619222,-257.2978487619222,500000,IB_High,1,155.408,1.6999999999995907,"A,C",2,wide,Late_Session,54.85133020344294,155.22935390946503,0.0,9.823221293154916,,5.0,Tuesday,8,5.0,False,2025-02,Tuesday,83758.35250092692,17205.51188624474,17.041257276232834
188,2025-02-04 08:08:00+00:00,2025-02-04 08:14:00+00:00,short,155.40789346794307,155.48789346794308,155.48789346794308,155.35789346794306,SL_Hit_8,-8.00000000000125,-257.2547553887406,-257.2547553887406,500000,IB_High,1,155.408,0.9000000000014552,"A,C",2,wide,Late_Session,54.85133020344294,155.2304437627812,0.0,8.116025879701283,,6.0,Tuesday,8,6.0,False,2025-02,Tuesday,83501.09774553818,17462.766641633483,17.29605611634283
189,2025-02-10 00:54:00+00:00,2025-02-10 01:01:00+00:00,short,151.8630130491683,151.9630130491683,151.9630130491683,151.7930130491683,SL_Hit_10,-9.999999999999432,-329.0274323780316,-329.0274323780316,500000,PTS_High,1,151.894,2.199999999999136,"B,C",2,unknown,IB_Formation_PTS,69.41553242593935,151.7675393939394,3.7061395190363555,12.2752935375388,1.0,7.0,Monday,0,7.0,False,2025-02,Monday,83172.07031316015,17791.794074011515,17.62194244644237
190,2025-02-10 00:57:00+00:00,2025-02-10 01:01:00+00:00,short,151.86911560440575,151.96911560440574,151.96911560440574,151.79911560440576,SL_Hit_10,-9.999999999999432,-329.0142197718206,-329.0142197718206,500000,PTS_High,1,151.894,1.6000000000019554,"B,C",2,unknown,IB_Formation_PTS,69.41553242593935,151.77172988505748,0.0,11.66503801379406,,4.0,Monday,0,4.0,False,2025-02,Monday,82843.05609338832,18120.80829378334,17.94781569007153
191,2025-02-11 01:03:00+00:00,2025-02-11 01:16:00+00:00,short,151.86154217607552,151.9615421760755,151.9615421760755,151.79154217607552,SL_Hit_10,-9.999999999999432,-310.45683877920555,-310.45683877920555,471775,IB_High,1,151.89,1.8999999999977035,C,1,wide,Morning_Active,34.806629834255844,151.79433854166666,2.70742284721166,10.500776634222575,3.0,13.0,Tuesday,1,13.0,False,2025-02,Tuesday,82532.59925460911,18431.26513256255,18.255308713108647
192,2025-02-11 01:07:00+00:00,2025-02-11 01:16:00+00:00,short,151.852526565077,151.952526565077,151.952526565077,151.782526565077,SL_Hit_10,-9.999999999999432,-310.45683192239466,-310.45683192239466,471747,IB_High,1,151.89,2.7999999999991587,C,1,wide,Morning_Active,34.806629834255844,151.79771568627453,0.0,11.402337734074308,,9.0,Tuesday,1,9.0,False,2025-02,Tuesday,82222.14242268672,18741.72196448494,18.562801729354405
194,2025-02-18 01:31:00+00:00,2025-02-18 01:48:00+00:00,short,151.76508812094661,151.7614591651307,151.8650881209466,151.69508812094662,Trailing_Stop,0.36289558159126045,7.459685031468292,7.459685031468292,311961,PTS_Mid,2,151.79649999999998,2.2499999999979536,"A,B,C",3,volatile,Morning_Active,62.12121212121247,151.64588768115942,5.162895581591442,4.300563046612638,17.0,17.0,Tuesday,1,17.0,True,2025-02,Tuesday,82229.6021077182,18734.26227945347,18.555413259155937
193,2025-02-18 01:28:00+00:00,2025-02-18 01:52:00+00:00,short,151.76119611585548,151.741520864851,151.86119611585548,151.6911961158555,Trailing_Stop,1.9675251004485972,40.44874166029362,40.44874166029362,311953,PTS_Mid,2,151.79649999999998,2.6499999999970214,"A,C",2,volatile,Morning_Active,59.10577971646681,151.64187265917604,6.767525100448779,4.68976355572579,23.0,24.0,Tuesday,1,24.0,True,2025-02,Tuesday,82270.05084937849,18693.813537793176,18.51535066655827
195,2025-02-18 02:08:00+00:00,2025-02-18 02:39:00+00:00,short,151.7603982332616,151.8603982332616,151.8603982332616,151.69039823326162,SL_Hit_10,-9.999999999999432,-205.5394320252853,-205.5394320252853,312133,PTS_Mid,2,151.79649999999998,2.8499999999979764,"B,C",2,volatile,Morning_Active,61.7248062015498,151.67315245478036,3.8855304082915154,10.514267757343987,7.0,31.0,Tuesday,2,31.0,False,2025-02,Tuesday,82064.5114173532,18899.352969818457,18.718927890224244
