trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
21,D,2025-10-08,Wednesday,long,2025-10-08 07:16:00+00:00,2025-10-08 09:03:00+00:00,152.49615815645078,152.88447446935234,152.50615815645077,152.69031631290156,152.88447446935234,19.415815645078283,0.0075,29.125240091242254,1219.9385620781131,TP2_FULL,59.00000000000034,12.300000000001887,14.6158156450781,39.78418435492301,640100,107,1,False,27.220856666786432,7
22,D,2025-10-15,Wednesday,long,2025-10-15 07:17:00+00:00,2025-10-15 12:00:00+00:00,151.1991872233061,151.4920245576335,151.2091872233061,151.3991872233061,151.5991872233061,20.0,0.0075,24.64186671636952,1013.6311280084016,TP1_PARTIAL,,17.199999999999704,10.81872233060892,31.281277669390306,623000,283,1,False,25.97670673844207,7
23,D,2025-10-21,Tuesday,long,2025-10-21 08:27:00+00:00,2025-10-21 09:12:00+00:00,151.34180224599936,151.74180224599937,151.35180224599935,151.54180224599935,151.74180224599937,20.0,0.0075,30.00158906721726,1244.7660235873348,TP2_FULL,,14.000000000001478,0.9802245999367187,41.41977540006394,629300,45,1,False,26.024084360138506,8
24,D,2025-11-04,Tuesday,long,2025-11-04 08:32:00+00:00,2025-11-04 09:51:00+00:00,153.65675269204573,153.45675269204574,153.45675269204574,153.85675269204572,154.05675269204573,20.0,0.0075,-19.999999999998863,-842.0613477942483,SL_FULL,,13.2000000000005,22.075269204572123,10.12473079542815,646100,79,1,False,26.826419144300957,8
25,D,2025-11-11,Tuesday,long,2025-11-11 08:19:00+00:00,2025-11-11 13:00:00+00:00,154.31495989586148,154.18524668158278,154.139,154.49091979172294,154.6668796875844,17.595989586146743,0.0075,-12.971321427869498,-615.8181466485689,HARD_CLOSE,40.99999999999966,9.299999999998931,14.295989586148039,12.804010413853462,732000,281,1,False,30.75415146409195,8
26,D,2025-11-12,Wednesday,long,2025-11-12 09:12:00+00:00,2025-11-12 13:00:00+00:00,154.8003856283371,154.79524668158277,154.6003856283371,155.00038562833709,155.2003856283371,20.0,0.0075,-0.5138946754328799,-21.329939778112657,HARD_CLOSE,,12.999999999999545,9.438562833710762,10.961437166290011,642500,228,1,False,27.22948190407115,9
27,D,2025-11-18,Tuesday,long,2025-11-18 08:35:00+00:00,2025-11-18 12:58:00+00:00,155.158743786282,155.168743786282,155.168743786282,155.358743786282,155.558743786282,20.0,0.0075,10.499999999998977,435.1408870354953,BE_STOP,56.60000000000025,17.199999999999704,7.474378628199929,28.32562137180048,643800,263,1,False,27.35301065596587,8
28,D,2025-11-19,Wednesday,long,2025-11-19 08:21:00+00:00,2025-11-19 09:47:00+00:00,155.59891228691615,155.89473686074845,155.60891228691614,155.7468245738323,155.89473686074845,14.791228691615288,0.0075,22.187686804033977,1247.8716954755948,TP2_FULL,36.69999999999902,5.299999999999727,4.191228691615834,34.50877130838421,876500,86,1,False,37.19906765757978,8
29,A,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,0.02,11.281480690888657,634.1115574862479,HARD_CLOSE,45.79999999999984,13.399999999998613,9.743187467387315,28.056812532611275,878600,239,1,False,37.06968820936598,9
30,D,2025-11-26,Wednesday,long,2025-11-26 08:57:00+00:00,2025-11-26 13:00:00+00:00,156.50190756830335,156.46824668158277,156.30190756830336,156.70190756830334,156.90190756830336,20.0,0.0075,-3.3660886720582535,-142.63065106853458,HARD_CLOSE,,11.999999999997613,17.590756830335863,8.809243169665137,663000,243,1,False,27.829895811872785,8
31,D,2025-12-02,Tuesday,long,2025-12-02 08:21:00+00:00,2025-12-02 11:35:00+00:00,155.88691228691613,155.89691228691612,155.89691228691612,156.03782457383227,156.1887368607484,15.091228691613878,0.0075,8.044808303666477,450.6831624902859,BE_STOP,37.79999999999859,7.800000000000296,2.8912286916124685,19.908771308388395,874100,194,1,False,36.592981984082726,8
32,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,0.02,5.987183780010241,338.9862559419261,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,885200,295,1,False,37.004356606961515,8
33,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,0.0075,-3.8108699922787537,-169.74570319179452,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,698000,226,1,False,29.176965656859494,9
34,D,2025-12-31,Wednesday,long,2025-12-31 09:56:00+00:00,2025-12-31 13:00:00+00:00,156.64506684275543,156.58924668158278,156.5,156.79013368551085,156.93520052826628,14.506684275542625,0.0075,-5.582016117264743,-327.5292855180498,HARD_CLOSE,32.20000000000027,6.399999999999295,9.306684275543375,3.093315724456147,918800,184,1,False,38.440170365320505,9
35,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,0.0075,-14.97433399751742,-849.2708684721989,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,887200,52,1,False,37.210285170738274,8
36,D,2026-01-13,Tuesday,long,2026-01-13 08:51:00+00:00,2026-01-13 09:33:00+00:00,159.0378492945286,158.84,158.84,159.2356985890572,159.4335478835858,19.7849294528595,0.0075,-19.7849294528595,-843.138928899559,SL_FULL,,11.7999999999995,19.18492945285948,1.2150705471412948,676900,42,1,False,29.053646411732544,8
37,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.42507748609309,2145.99084867653,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,885500,265,1,False,38.27067541726558,8
38,D,2026-01-21,Wednesday,long,2026-01-21 09:57:00+00:00,2026-01-21 12:13:00+00:00,158.03105380740058,157.8310538074006,157.8310538074006,158.23105380740057,158.4310538074006,20.0,0.0075,-19.999999999998863,-852.9373450440721,SL_FULL,42.199999999999704,15.299999999999159,19.90538074005883,5.794619259941669,673100,136,1,False,28.37836643478579,9
39,D,2026-01-27,Tuesday,long,2026-01-27 08:33:00+00:00,2026-01-27 09:15:00+00:00,154.8327474795243,154.6327474795243,154.6327474795243,155.0327474795243,155.2327474795243,20.0,0.0075,-19.999999999998863,-846.5218534471535,SL_FULL,,14.900000000000091,20.07474795242956,4.725252047569484,654500,42,1,False,27.24026749360932,8
40,D,2026-02-03,Tuesday,long,2026-02-03 08:17:00+00:00,2026-02-03 10:47:00+00:00,155.5250120554535,155.90103616636048,155.53501205545348,155.71302411090699,155.90103616636048,18.80120554534983,0.0075,28.20316267658586,1256.1617914153426,TP2_FULL,32.30000000000075,9.499999999999886,8.501205545348967,39.09879445465094,694100,150,1,False,29.237125702180588,8
41,D,2026-02-04,Wednesday,long,2026-02-04 09:32:00+00:00,2026-02-04 13:00:00+00:00,156.53581405136788,156.61824668158278,156.54581405136787,156.70662810273575,156.87744215410362,17.081405136786998,0.0075,12.662334079138303,628.4379739043011,TP1_PARTIAL,,6.89999999999884,4.18140513678793,32.2185948632125,777600,208,1,False,32.60120158423591,9
42,D,2026-02-18,Wednesday,long,2026-02-18 08:43:00+00:00,2026-02-18 12:35:00+00:00,153.75077018635207,153.558,153.558,153.94354037270415,154.13631055905623,19.27701863520781,0.0075,-19.27701863520781,-854.2707759451749,SL_FULL,,12.000000000000455,19.077018635206855,10.722981364793327,680500,232,1,False,27.867851154963404,8
43,D,2026-02-24,Tuesday,long,2026-02-24 08:23:00+00:00,2026-02-24 08:35:00+00:00,156.23186983747374,156.03186983747375,156.03186983747375,156.43186983747373,156.63186983747374,20.0,0.0075,-19.999999999998863,-847.9037015822414,SL_FULL,,19.700000000000273,21.58698374737469,5.013016252627267,661500,12,1,False,27.735170783130116,8
44,D,2026-02-25,Wednesday,long,2026-02-25 08:26:00+00:00,2026-02-25 09:20:00+00:00,156.14781687299583,156.54781687299584,156.15781687299582,156.34781687299582,156.54781687299584,20.0,0.0075,29.999999999999716,1258.0433568762442,TP2_FULL,,17.600000000001614,4.881687299584314,42.61831270041796,656200,54,1,False,27.70620252447854,8
