trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
26,A,2025-12-02,Tuesday,long,2025-12-02 08:27:00+00:00,2025-12-02 13:00:00+00:00,155.92580224599936,155.99824668158277,155.52580224599936,156.32580224599937,156.72580224599938,40.0,0.02,7.244443558340663,400.44576225962567,HARD_CLOSE,37.79999999999859,7.800000000000296,3.3802245999368097,16.019775400064873,862300,273,1,False,36.83443642964407,8
27,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,0.02,5.987183780010241,332.1697677406538,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,867400,295,1,False,37.00353630871657,8
28,D,2025-12-10,Wednesday,long,2025-12-10 09:31:00+00:00,2025-12-10 13:00:00+00:00,156.81385269184034,156.7042466815828,156.61385269184035,157.01385269184033,157.21385269184034,20.0,0.0075,-10.960601025755068,-457.92667675069566,HARD_CLOSE,37.999999999999545,11.600000000001387,14.085269184033677,7.614730815964776,654700,209,1,False,27.94071320395428,9
29,D,2025-12-31,Wednesday,long,2025-12-31 09:56:00+00:00,2025-12-31 13:00:00+00:00,156.64506684275543,156.58924668158278,156.5,156.79013368551085,156.93520052826628,14.506684275542625,0.0075,-5.582016117264743,-320.1146042612197,HARD_CLOSE,32.20000000000027,6.399999999999295,9.306684275543375,3.093315724456147,898000,184,1,False,38.44090115523802,9
30,D,2026-01-07,Wednesday,long,2026-01-07 11:09:00+00:00,2026-01-07 13:00:00+00:00,156.57603511395513,156.50024668158278,156.431,156.72107022791025,156.86610534186536,14.503511395511737,0.0075,-7.578843237234878,-433.5188352627104,HARD_CLOSE,51.59999999999911,7.299999999997908,9.90351139551251,0.596488604486467,895200,111,1,False,38.4150506238034,11
31,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.42525532287198,2121.0388528948615,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,875200,265,1,False,38.273479402601964,8
32,D,2026-01-21,Wednesday,long,2026-01-21 09:57:00+00:00,2026-01-21 12:13:00+00:00,158.03105380740058,157.8310538074006,157.8310538074006,158.23105380740057,158.4310538074006,20.0,0.0075,-19.999999999998863,-842.9266408012433,SL_FULL,42.199999999999704,15.299999999999159,19.90538074005883,5.794619259941669,665200,136,1,False,28.377391894750502,9
33,A,2026-02-03,Tuesday,long,2026-02-03 09:16:00+00:00,2026-02-03 13:00:00+00:00,155.70231809653956,155.86724668158277,155.30231809653955,156.10231809653956,156.50231809653957,40.0,0.02,16.49285850432136,917.7204631079242,HARD_CLOSE,32.30000000000075,9.499999999999886,9.031809653956202,28.268190346045685,867300,224,1,False,36.72955311261949,9
34,D,2026-02-04,Wednesday,long,2026-02-04 09:32:00+00:00,2026-02-04 13:00:00+00:00,156.53581405136788,156.61824668158278,156.54581405136787,156.70662810273575,156.87744215410362,17.081405136786998,0.0075,12.662334079138304,623.9121860263895,TP1_PARTIAL,,6.89999999999884,4.18140513678793,32.2185948632125,772000,208,1,False,32.60014650523767,9
35,D,2026-02-18,Wednesday,long,2026-02-18 09:32:00+00:00,2026-02-18 12:35:00+00:00,153.74981405136788,153.558,153.558,153.94162810273576,154.13344215410365,19.1814051367885,0.0075,-19.1814051367885,-848.1599192408987,SL_FULL,,12.000000000000455,18.981405136787544,10.818594863212638,679000,183,1,False,28.00705215006515,9
36,D,2026-02-25,Wednesday,long,2026-02-25 09:31:00+00:00,2026-02-25 09:33:00+00:00,156.61985269184032,156.41985269184033,156.41985269184033,156.8198526918403,157.01985269184033,20.0,0.0075,-19.999999999998863,-841.8368751402207,SL_FULL,,17.600000000001614,29.785269184031904,0.11473081596875545,658400,2,1,False,27.873597649449277,9
