trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,entry_hour_utc
19,D,2025-07-29,Tuesday,short,2025-07-29 08:13:00+00:00,2025-07-29 11:32:00+00:00,148.43887293264174,148.63887293264173,148.63887293264173,148.23887293264175,148.03887293264174,20.0,-19.999999999998863,-938.516265951565,SL_FULL,55.60000000000116,19.300000000001205,19.61270673582476,8.287293264174878,697500,199,2,False,8
20,D,2025-07-30,Wednesday,long,2025-07-30 07:25:00+00:00,2025-07-30 12:00:00+00:00,148.0334250223999,148.3030245576335,148.0434250223999,148.2334250223999,148.43342502239992,20.0,23.47997676167921,1090.4393357086974,TP1_PARTIAL,,16.800000000000637,17.842502239992086,32.6574977600103,688600,275,1,False,7
21,D,2025-07-31,Thursday,long,2025-07-31 07:18:00+00:00,2025-07-31 07:43:00+00:00,149.08921672195626,149.48921672195627,149.09921672195625,149.28921672195625,149.48921672195627,20.0,30.001425110445773,1408.8908663220116,TP2_FULL,,18.099999999998317,5.921672195626115,47.178327804374476,701700,25,1,False,7
22,D,2025-08-05,Tuesday,long,2025-08-05 07:47:00+00:00,2025-08-05 12:00:00+00:00,147.4127416875484,147.6240245576335,147.42274168754838,147.61274168754838,147.8127416875484,20.0,20.564143504255128,980.992637117443,TP1_PARTIAL,,17.600000000001614,7.674168754837751,36.62583124516061,704200,253,1,False,7
23,D,2025-08-06,Wednesday,long,2025-08-06 07:24:00+00:00,2025-08-06 10:16:00+00:00,147.69339594866574,147.70339594866573,147.70339594866573,147.8647918973315,148.03618784599723,17.139594866574726,9.068827155851139,510.12806388352567,BE_STOP,44.599999999999795,10.099999999999909,16.139594866572793,19.260405133425706,831700,172,1,False,7
24,D,2025-08-07,Thursday,short,2025-08-07 07:37:00+00:00,2025-08-07 08:03:00+00:00,146.76430299999265,146.957,146.957,146.5716059999853,146.37890899997797,19.269700000734247,-19.269700000734247,-969.0119082821919,SL_FULL,,11.699999999999022,18.369700000735634,7.430299999265344,739000,26,1,False,7
25,D,2025-08-07,Thursday,long,2025-08-07 08:06:00+00:00,2025-08-07 10:02:00+00:00,146.98734414176812,147.38734414176812,146.9973441417681,147.1873441417681,147.38734414176812,20.0,29.999999999999716,1437.6806461565125,TP2_FULL,,11.699999999999022,2.834414176811606,41.46558582318676,706000,116,2,False,8
26,D,2025-08-12,Tuesday,short,2025-08-12 07:45:00+00:00,2025-08-12 08:30:00+00:00,148.23025131095918,148.362,148.362,148.09850262191836,147.96675393287754,13.174868904081904,-13.174868904081904,-974.1599053516297,SL_FULL,31.60000000000025,6.19999999999834,14.874868904081495,2.4251310959186867,1097000,45,1,False,7
27,D,2025-08-12,Tuesday,long,2025-08-12 08:31:00+00:00,2025-08-12 12:00:00+00:00,148.38475945258503,148.4330245576335,148.24,148.52951890517005,148.67427835775507,14.475945258502065,4.826510504847192,321.71745524471487,HARD_CLOSE,31.60000000000025,6.19999999999834,3.2759452585025883,11.124054741497957,989400,209,2,False,8
28,A,2025-08-13,Wednesday,short,2025-08-13 07:14:00+00:00,2025-08-13 12:00:00+00:00,147.6208982219933,147.2919754423665,147.6108982219933,147.22089822199328,146.82089822199328,40.0,36.44613898133997,884.5900149838228,TP1_PARTIAL,46.79999999999893,,1.1101778006718632,43.98982219932748,357400,286,1,False,7
29,D,2025-08-14,Thursday,long,2025-08-14 07:52:00+00:00,2025-08-14 12:00:00+00:00,146.52968983824485,146.4870245576335,146.32968983824486,146.72968983824484,146.92968983824485,20.0,-4.266528061134522,-208.53956867493278,HARD_CLOSE,,16.200000000000614,10.568983824484235,14.131016175514333,716000,248,1,False,7
30,D,2025-08-19,Tuesday,long,2025-08-19 07:49:00+00:00,2025-08-19 12:00:00+00:00,147.6907267058583,147.7040245576335,147.503,147.87845341171663,148.06618011757496,18.77267058583243,1.329785177517806,69.07131956946635,HARD_CLOSE,54.09999999999968,11.50000000000091,9.072670585831588,13.127329414169253,767200,251,1,False,7
31,D,2025-08-20,Wednesday,long,2025-08-20 07:32:00+00:00,2025-08-20 12:00:00+00:00,147.50160603634265,147.5310245576335,147.30160603634266,147.70160603634264,147.90160603634266,20.0,2.9418521290835997,143.5122533480648,HARD_CLOSE,,12.79999999999859,13.360603634265544,19.43939636573475,719700,268,1,False,7
32,D,2025-08-26,Tuesday,short,2025-08-26 07:27:00+00:00,2025-08-26 12:00:00+00:00,147.67351864399228,147.4739754423665,147.6635186439923,147.4735186439923,147.27351864399228,20.0,19.977160081288048,977.4972853979606,TP1_PARTIAL,,19.599999999999795,12.248135600771093,27.451864399228043,721600,273,1,False,7
