trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
22,D,2025-08-14,Thursday,long,2025-08-14 07:52:00+00:00,2025-08-14 12:00:00+00:00,146.52968983824485,146.4870245576335,146.32968983824486,146.72968983824484,146.92968983824485,20.0,0.0075,-4.266528061134522,-173.44317478480795,HARD_CLOSE,,16.200000000000614,10.568983824484235,14.131016175514333,595500,248,1,False,24.397089083921546,7
23,A,2025-08-18,Monday,short,2025-08-18 07:14:00+00:00,2025-08-18 11:55:00+00:00,147.13689822199328,147.53689822199328,147.53689822199328,146.73689822199327,146.33689822199327,40.0,0.02,-40.00000000000057,-2158.104201980171,SL_FULL,35.69999999999993,,41.11017780067243,1.6898221993272955,796000,281,1,False,32.799017821608636,7
24,D,2025-08-19,Tuesday,long,2025-08-19 07:49:00+00:00,2025-08-19 12:00:00+00:00,147.6907267058583,147.7040245576335,147.503,147.87845341171663,148.06618011757496,18.77267058583243,0.0075,1.329785177517806,56.332018580050956,HARD_CLOSE,54.09999999999968,11.50000000000091,9.072670585831588,13.127329414169253,625700,251,1,False,26.40551671927993,7
25,D,2025-08-20,Wednesday,long,2025-08-20 07:32:00+00:00,2025-08-20 12:00:00+00:00,147.50160603634265,147.5310245576335,147.30160603634266,147.70160603634264,147.90160603634266,20.0,0.0075,2.9418521290835997,117.03118172846912,HARD_CLOSE,,12.79999999999859,13.360603634265544,19.43939636573475,586900,268,1,False,24.72324757333729,7
26,D,2025-08-25,Monday,long,2025-08-25 07:39:00+00:00,2025-08-25 12:00:00+00:00,147.29772151152366,147.3120245576335,147.128,147.46744302304734,147.637164534571,16.972151152367587,0.0075,1.4303046109830575,67.13047431147004,HARD_CLOSE,43.00000000000068,9.100000000000819,7.572151152365336,15.227848847632686,691400,261,1,False,29.053022302353938,7
27,D,2025-08-27,Wednesday,long,2025-08-27 07:30:00+00:00,2025-08-27 12:00:00+00:00,147.85255950631722,148.1340245576335,147.8625595063172,148.02111901263444,148.18967851895167,16.855950631722294,0.0075,22.50122788167488,1062.3726347023103,TP1_PARTIAL,56.60000000000025,8.799999999999386,10.855950631722067,33.144049368277706,699200,270,1,False,29.47282759616211,7
28,D,2025-08-28,Thursday,long,2025-08-28 07:19:00+00:00,2025-08-28 07:45:00+00:00,147.40324653316034,147.226,147.226,147.58049306632068,147.75773959948103,17.724653316034278,0.0075,-17.724653316034278,-806.0162875500897,SL_FULL,49.00000000000091,10.300000000000864,17.224653316034733,0.27534668396640427,669500,26,1,False,27.85671800351455,7
29,D,2025-09-01,Monday,long,2025-09-01 07:30:00+00:00,2025-09-01 09:01:00+00:00,147.14955950631722,146.94955950631723,146.94955950631723,147.3495595063172,147.54955950631722,20.0,0.0075,-19.999999999998863,-800.1384991898437,SL_FULL,59.199999999998454,19.599999999999795,20.955950631721976,5.444049368279025,587900,91,1,False,24.604116417421736,7
30,D,2025-09-03,Wednesday,long,2025-09-03 07:17:00+00:00,2025-09-03 07:35:00+00:00,148.8301872233061,148.8401872233061,148.8401872233061,149.0301872233061,149.2301872233061,20.0,0.0075,10.498390103371287,415.71958148135286,BE_STOP,43.59999999999786,16.70000000000016,1.618722330610467,30.78127766939076,590100,18,1,False,25.167248227220224,7
31,A,2025-09-03,Wednesday,long,2025-09-03 07:21:00+00:00,2025-09-03 07:48:00+00:00,149.08930660332808,148.68930660332808,148.68930660332808,149.4893066033281,149.8893066033281,40.0,0.02,-40.00000000000057,-2120.3945811725753,SL_FULL,43.59999999999786,16.70000000000016,40.73066033280952,4.869339667192207,788200,27,2,False,33.6745666294342,7
32,D,2025-09-03,Wednesday,long,2025-09-03 07:41:00+00:00,2025-09-03 08:03:00+00:00,148.8477384884804,148.6477384884804,148.6477384884804,149.04773848848038,149.2477384884804,20.0,0.0075,-19.999999999998863,-797.1866992727679,SL_FULL,43.59999999999786,16.70000000000016,19.073848848037755,2.6261511519606984,592500,22,3,True,25.173621673486263,7
33,A,2025-09-04,Thursday,long,2025-09-04 07:23:00+00:00,2025-09-04 12:00:00+00:00,148.3693664366902,148.3380245576335,147.9693664366902,148.7693664366902,149.1693664366902,40.0,0.02,-3.134187905669705,-161.8246248128898,HARD_CLOSE,49.39999999999998,,23.136643669019463,4.6633563309796955,765900,277,1,False,33.352920862480765,7
34,D,2025-09-09,Tuesday,long,2025-09-09 07:27:00+00:00,2025-09-09 08:15:00+00:00,147.1104813560077,147.1204813560077,147.1204813560077,147.25296271201543,147.39544406802315,14.248135600772116,0.0075,7.624067800385603,413.2949309815109,BE_STOP,,6.200000000001182,24.248135600771548,22.65186439922786,798200,48,1,False,34.51867703950106,7
35,D,2025-09-11,Thursday,long,2025-09-11 07:31:00+00:00,2025-09-11 12:00:00+00:00,147.81558340070032,147.9580245576335,147.626,148.00516680140063,148.19475020210095,18.958340070031454,0.0075,14.244115693318804,582.6340844553933,HARD_CLOSE,46.999999999999886,9.799999999998477,4.5583400700309085,17.741659929967568,605200,269,1,False,26.19269531833704,7
36,D,2025-09-16,Tuesday,long,2025-09-16 08:04:00+00:00,2025-09-16 12:00:00+00:00,146.94740508979925,146.9500245576335,146.74740508979926,147.14740508979924,147.34740508979925,20.0,0.0075,0.26194678342505995,10.222963946178407,HARD_CLOSE,,19.10000000000025,7.940508979925198,16.85949102007669,573500,236,1,False,24.536825981359677,8
37,D,2025-09-17,Wednesday,long,2025-09-17 07:23:00+00:00,2025-09-17 08:43:00+00:00,146.66936643669018,146.4693664366902,146.4693664366902,146.86936643669017,147.0693664366902,20.0,0.0075,-19.999999999998863,-781.7334285356173,SL_FULL,39.19999999999959,13.000000000002387,21.236643669018918,1.263356330980514,572500,80,1,False,24.44529544804162,7
38,A,2025-09-22,Monday,short,2025-09-22 07:27:00+00:00,2025-09-22 12:00:00+00:00,147.91051864399228,147.8499754423665,148.31051864399228,147.51051864399227,147.11051864399226,40.0,0.02,6.054320162576232,312.8509551908117,HARD_CLOSE,38.09999999999718,11.299999999999955,21.948135600771934,16.85186439922859,764000,273,1,False,33.14719332916937,7
39,D,2025-09-24,Wednesday,long,2025-09-24 08:26:00+00:00,2025-09-24 11:28:00+00:00,148.13481687299583,148.44845061898747,148.14481687299582,148.29163374599165,148.44845061898747,15.681687299581881,0.0075,23.52359903868624,1163.6874635570034,TP2_FULL,59.30000000000177,8.599999999998431,2.281687299583268,32.71831270041616,734100,182,1,False,31.801931988191228,8
40,D,2025-09-30,Tuesday,long,2025-09-30 07:42:00+00:00,2025-09-30 07:43:00+00:00,148.1697440455168,148.012,148.012,148.32748809103362,148.48523213655042,15.774404551680732,0.0075,-15.774404551680734,-786.6313541871976,SL_FULL,,6.60000000000025,16.374404551680755,0.0,738100,1,1,False,31.627567880578994,7
41,D,2025-10-06,Monday,long,2025-10-06 07:39:00+00:00,2025-10-06 12:00:00+00:00,150.16872151152364,150.3640245576335,150.17872151152363,150.36872151152363,150.56872151152365,20.0,0.0075,19.76515230549296,769.751295544944,TP1_PARTIAL,,17.40000000000066,18.372151152362903,30.82784884763612,585600,261,1,False,25.623841184543522,7
42,D,2025-10-07,Tuesday,long,2025-10-07 08:40:00+00:00,2025-10-07 12:00:00+00:00,150.75275088611804,150.8900245576335,150.76275088611803,150.92750177223607,151.1022526583541,17.475088611803358,0.0075,15.601227881674616,700.7117736945878,TP1_PARTIAL,45.09999999999934,10.499999999998977,4.4750886118038125,19.924911388196165,677800,200,1,False,29.55478732773487,8
43,D,2025-10-08,Wednesday,long,2025-10-08 07:16:00+00:00,2025-10-08 09:03:00+00:00,152.49615815645078,152.88447446935234,152.50615815645077,152.69031631290156,152.88447446935234,19.415815645078283,0.0075,29.123723467617427,1183.8563345759642,TP2_FULL,59.00000000000034,12.300000000001887,14.6158156450781,39.78418435492301,621200,107,1,False,27.218009786318998,7
44,A,2025-10-13,Monday,long,2025-10-13 07:10:00+00:00,2025-10-13 12:00:00+00:00,152.19499901381087,152.1000245576335,151.79499901381087,152.59499901381088,152.99499901381088,40.0,0.02,-9.497445617736844,-506.71767747631475,HARD_CLOSE,35.20000000000039,,21.699901381086306,25.700098618912648,811500,290,1,False,35.09192614541969,7
45,D,2025-10-15,Wednesday,long,2025-10-15 07:17:00+00:00,2025-10-15 12:00:00+00:00,151.1991872233061,151.4920245576335,151.2091872233061,151.3991872233061,151.5991872233061,20.0,0.0075,24.641866716369524,979.138383363493,TP1_PARTIAL,,17.199999999999704,10.81872233060892,31.281277669390306,601800,283,1,False,25.976955703687203,7
46,D,2025-10-16,Thursday,long,2025-10-16 07:59:00+00:00,2025-10-16 08:05:00+00:00,151.32154517018296,151.12154517018297,151.12154517018297,151.52154517018295,151.72154517018296,20.0,0.0075,-19.999999999998863,-804.3856345109517,SL_FULL,,18.000000000000682,20.954517018296315,0.0,607800,6,1,False,26.01718322675442,7
47,D,2025-10-21,Tuesday,long,2025-10-21 08:27:00+00:00,2025-10-21 09:12:00+00:00,151.34180224599936,151.74180224599937,151.35180224599935,151.54180224599935,151.74180224599937,20.0,0.0075,30.001657550140607,1193.3403038388349,TP2_FULL,,14.000000000001478,0.9802245999367187,41.41977540006394,603300,45,1,False,26.02342316414368,8
48,D,2025-11-04,Tuesday,long,2025-11-04 08:32:00+00:00,2025-11-04 09:51:00+00:00,153.65675269204573,153.45675269204574,153.45675269204574,153.85675269204572,154.05675269204573,20.0,0.0075,-19.999999999998863,-807.3935999977352,SL_FULL,,13.2000000000005,22.075269204572123,10.12473079542815,619500,79,1,False,26.82982000843317,8
49,A,2025-11-06,Thursday,short,2025-11-06 08:27:00+00:00,2025-11-06 13:00:00+00:00,153.68219775400064,153.62075331841723,154.08219775400065,153.28219775400063,152.88219775400063,40.0,0.02,6.144443558341095,327.93936786924286,HARD_CLOSE,36.7999999999995,16.800000000000637,9.480224599934672,15.119775400063418,819900,273,1,False,35.78351399759471,8
50,D,2025-11-10,Monday,long,2025-11-10 08:57:00+00:00,2025-11-10 13:00:00+00:00,154.15490756830334,154.10824668158278,153.95490756830335,154.35490756830333,154.55490756830335,20.0,0.0075,-4.666088672055935,-187.32995304046997,HARD_CLOSE,,14.6000000000015,11.490756830335158,9.509243169665638,618700,243,1,False,27.00246023563237,8
51,D,2025-11-11,Tuesday,long,2025-11-11 08:19:00+00:00,2025-11-11 13:00:00+00:00,154.31495989586148,154.18524668158278,154.139,154.49091979172294,154.6668796875844,17.595989586146743,0.0075,-12.971321427869498,-591.168595150204,HARD_CLOSE,40.99999999999966,9.299999999998931,14.295989586148039,12.804010413853462,702700,281,1,False,30.75421278325076,8
52,D,2025-11-12,Wednesday,long,2025-11-12 09:12:00+00:00,2025-11-12 13:00:00+00:00,154.8003856283371,154.79524668158277,154.6003856283371,155.00038562833709,155.2003856283371,20.0,0.0075,-0.5138946754328799,-20.476742186988147,HARD_CLOSE,,12.999999999999545,9.438562833710762,10.961437166290011,616800,228,1,False,27.230311495109415,9
53,A,2025-11-13,Thursday,short,2025-11-13 08:58:00+00:00,2025-11-13 13:00:00+00:00,154.54708487977652,154.62175331841723,154.94708487977653,154.14708487977651,153.7470848797765,40.0,0.02,-7.466843864071393,-396.42107248606067,HARD_CLOSE,39.400000000000546,10.80000000000041,21.891512022347115,22.408487977651248,820900,242,1,False,36.18853329423452,8
54,D,2025-11-17,Monday,long,2025-11-17 08:32:00+00:00,2025-11-17 13:00:00+00:00,154.78875269204573,154.8352466815828,154.59799999999998,154.97950538409148,155.17025807613723,19.07526920457485,0.0075,4.649398953705486,193.41060451437326,HARD_CLOSE,39.49999999999818,11.50000000000091,13.275269204572737,8.524730795426194,644100,268,1,False,28.545406758490188,8
55,D,2025-11-18,Tuesday,long,2025-11-18 08:35:00+00:00,2025-11-18 12:58:00+00:00,155.158743786282,155.168743786282,155.168743786282,155.358743786282,155.558743786282,20.0,0.0075,10.498460042145194,416.8981797995592,BE_STOP,56.60000000000025,17.199999999999704,7.474378628199929,28.32562137180048,616900,263,1,False,27.355310461289196,8
56,D,2025-11-19,Wednesday,long,2025-11-19 08:21:00+00:00,2025-11-19 09:47:00+00:00,155.59891228691615,155.89473686074845,155.60891228691614,155.7468245738323,155.89473686074845,14.791228691615288,0.0075,22.186843037422932,1195.576551918426,TP2_FULL,36.69999999999902,5.299999999999727,4.191228691615834,34.50877130838421,839800,86,1,False,37.198791150237646,8
57,D,2025-11-24,Monday,long,2025-11-24 08:52:00+00:00,2025-11-24 09:33:00+00:00,156.88085996681198,156.680859966812,156.680859966812,157.08085996681197,157.280859966812,20.0,0.0075,-19.999999999998863,-808.2672001341938,SL_FULL,39.19999999999959,17.199999999999704,19.78599668119898,5.714003318800565,633200,41,1,False,27.96447550352974,8
58,A,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,0.02,11.281480690888657,603.0050151146826,HARD_CLOSE,45.79999999999984,13.399999999998613,9.743187467387315,28.056812532611275,835500,239,1,False,37.06982370659463,9
59,D,2025-11-26,Wednesday,long,2025-11-26 08:57:00+00:00,2025-11-26 13:00:00+00:00,156.50190756830335,156.46824668158277,156.30190756830336,156.70190756830334,156.90190756830336,20.0,0.0075,-3.3660886720582535,-135.63895248674365,HARD_CLOSE,,11.999999999997613,17.590756830335863,8.809243169665137,630500,243,1,False,27.831041965387943,8
60,D,2025-11-27,Thursday,long,2025-11-27 08:21:00+00:00,2025-11-27 13:00:00+00:00,156.26691228691615,156.36624668158277,156.06691228691616,156.46691228691614,156.66691228691616,20.0,0.0075,9.933439466661298,399.3926774623752,HARD_CLOSE,58.19999999999936,13.399999999998613,12.491228691615675,13.708771308384371,628700,279,1,False,27.744944717816487,8
61,D,2025-12-01,Monday,long,2025-12-01 08:37:00+00:00,2025-12-01 09:47:00+00:00,155.48474140928298,155.284741409283,155.284741409283,155.68474140928296,155.88474140928298,20.0,0.0075,-19.999999999998863,-808.7079185005207,SL_FULL,,13.100000000000023,20.57414092829788,7.92585907170178,627900,70,1,False,27.468702582307262,8
62,D,2025-12-02,Tuesday,long,2025-12-02 08:21:00+00:00,2025-12-02 11:35:00+00:00,155.88691228691613,155.89691228691612,155.89691228691612,156.03782457383227,156.1887368607484,15.091228691613878,0.0075,8.044763528955162,426.9633336484407,BE_STOP,37.79999999999859,7.800000000000296,2.8912286916124685,19.908771308388395,828100,194,1,False,36.595326408623016,8
63,A,2025-12-04,Thursday,short,2025-12-04 08:11:00+00:00,2025-12-04 13:00:00+00:00,154.89081177782597,154.6817533184172,155.29081177782598,154.49081177782597,154.09081177782596,40.0,0.02,20.90584594087659,1123.264262831044,HARD_CLOSE,52.00000000000102,,16.718822217401907,38.18117778259875,831100,289,1,False,36.34803089148744,8
64,A,2025-12-08,Monday,long,2025-12-08 08:27:00+00:00,2025-12-08 13:00:00+00:00,155.45080224599937,155.54824668158278,155.05080224599936,155.85080224599938,156.25080224599938,40.0,0.02,9.744443558341231,527.9787593994384,HARD_CLOSE,45.69999999999936,12.79999999999859,7.780224599937924,20.91977540006269,842800,273,1,False,36.609817398816716,8
65,D,2025-12-08,Monday,long,2025-12-08 08:27:00+00:00,2025-12-08 13:00:00+00:00,155.45080224599937,155.54824668158278,155.46080224599936,155.65080224599936,155.85080224599938,20.0,0.0075,14.871410550215636,604.0604553809385,TP1_PARTIAL,45.69999999999936,12.79999999999859,7.780224599937924,20.91977540006269,632100,273,2,False,27.457363049112537,8
