ema5,ema9,ema21,signal_rate,signals,precision,capture,quality,horizon_bars,target_pips
0.28,0.28,0.1,0.45255956310388284,22623,0.4048092649073951,0.23274372267967877,0.3865021173349292,8,1.2
0.35,0.22,0.08,0.446938326431815,22342,0.40412675678095067,0.22946528413134085,0.38649415760913286,8,1.2
0.35,0.12,0.08,0.45087919342255295,22539,0.40405519322063976,0.23144759581173122,0.3859496900099334,8,1.2
0.35,0.15,0.08,0.45057912740802974,22524,0.40396909962706445,0.23124428179322964,0.3858996043381009,8,1.2
0.35,0.18,0.08,0.449758946968333,22483,0.4038606947471423,0.2307614109992884,0.3858896211109423,8,1.2
0.35,0.1,0.08,0.45103922863029866,22547,0.4040005322215816,0.23149842431635662,0.3858758247859458,8,1.2
0.35,0.08,0.08,0.4510992418332033,22550,0.4039911308203991,0.23152383856866932,0.3858592218004147,8,1.2
0.28,0.28,0.08,0.4599211826601852,22991,0.4043321299638989,0.23625088949883094,0.3851415880446767,8,1.2
0.28,0.22,0.12,0.4623217107763708,23111,0.40405001947124747,0.23731828809596422,0.384571414178083,8,1.2
0.22,0.22,0.15,0.46500230050611135,23245,0.40404388040438804,0.23869065772084985,0.3842436043436547,8,1.2
0.7,0.7,0.7,0.08097781511932625,4048,0.41032608695652173,0.04221307309138965,0.38404342477084086,8,1.2
0.28,0.15,0.12,0.4675628638300426,23373,0.403970393188722,0.2399613703364847,0.3838628495291169,8,1.2
0.28,0.18,0.12,0.4665026305787273,23320,0.4038164665523156,0.23932601402866727,0.3838361508828683,8,1.2
0.28,0.12,0.12,0.4681029826561844,23400,0.40397435897435896,0.24024092711192438,0.38380200105561685,8,1.2
0.18,0.18,0.18,0.45534017483846445,22762,0.40238116158509796,0.23276913693199147,0.3837403406044822,8,1.2
0.35,0.22,0.05,0.46008121786793094,22999,0.40280012174442364,0.23543763342482465,0.3835903756002719,8,1.2
0.28,0.28,0.05,0.4702834623617196,23509,0.4035475775235016,0.24110501169055606,0.3831135620400953,8,1.2
0.22,0.15,0.15,0.4714637220188441,23568,0.4036405295315682,0.24176578225068618,0.3830648828893069,8,1.2
0.35,0.12,0.05,0.46610254255936306,23300,0.40266094420600856,0.23843651519772288,0.382728639098885,8,1.2
0.22,0.18,0.15,0.46990337874332355,23490,0.403107705406556,0.24064755514892752,0.38271929995735715,8,1.2
0.35,0.15,0.05,0.46560243253515776,23275,0.402577873254565,0.2381315441699705,0.3827055813503461,8,1.2
0.35,0.18,0.05,0.4643821640760967,23214,0.4024295683639183,0.237419945105215,0.3827037086747867,8,1.2
0.35,0.1,0.05,0.46630258656904516,23310,0.40261690261690264,0.23851275795466098,0.3826605922286172,8,1.2
0.35,0.08,0.05,0.46640260857388627,23315,0.40261634141110875,0.23856358645928638,0.3826480283822424,8,1.2
0.35,0.05,0.05,0.46652263497969554,23321,0.4025556365507483,0.23858900071159905,0.3825729203531848,8,1.2
0.28,0.22,0.1,0.47454439976794893,23722,0.40312789815361266,0.24303649486632103,0.3821825701814588,8,1.2
0.28,0.18,0.1,0.48040568925163535,24015,0.4029148448886113,0.2459083053776558,0.381266162178415,8,1.2
0.28,0.15,0.1,0.4820060413290924,24095,0.40302967420626684,0.24679780420860017,0.38118894924677577,8,1.2
0.28,0.1,0.1,0.4830062613775031,24145,0.4031476496168979,0.24738233201179222,0.3811868982515976,8,1.2
0.28,0.12,0.1,0.4827862129668527,24134,0.4030827877682937,0.24722984649791604,0.3811484422122714,8,1.2
0.22,0.22,0.12,0.48844745844085696,24417,0.40303886636359915,0.2501016570092508,0.3804251713506963,8,1.2
0.28,0.22,0.08,0.4855068114985297,24270,0.40234857849196537,0.24817017383348583,0.3800877611121418,8,1.2
0.18,0.18,0.15,0.48654704034887675,24322,0.40198174492229255,0.24847514486123817,0.3795961000804273,8,1.2
0.18,0.15,0.15,0.48918762127668086,24454,0.40222458493498,0.2499745857476873,0.37952207038177826,8,1.2
0.28,0.18,0.08,0.49314849266838706,24652,0.4020769105954892,0.2519060689234523,0.3788990914752828,8,1.2
0.28,0.15,0.08,0.49560903398747724,24775,0.40230070635721493,0.2533038528006506,0.3788276222787177,8,1.2
0.28,0.1,0.08,0.4970693552581568,24848,0.40240663232453316,0.2541171088746569,0.37875830969355434,8,1.2
0.28,0.08,0.08,0.49730940806977536,24860,0.402413515687852,0.2542441801362204,0.37873638671947896,8,1.2
0.28,0.12,0.08,0.49670927604072895,24830,0.4023358840112767,0.2538883806038426,0.3787307708863892,8,1.2
0.22,0.18,0.12,0.4974094300746164,24865,0.4018902071184396,0.25396462336078074,0.3782010755094856,8,1.2
0.22,0.15,0.12,0.5000700154033887,24998,0.4021521721737739,0.25548947849954257,0.3781437703253673,8,1.2
0.22,0.12,0.12,0.5011702574566405,25053,0.40222727817027903,0.25609942055504725,0.3780868472754822,8,1.2
0.22,0.22,0.1,0.5014703234711636,25068,0.4021461624381682,0.25620107756429805,0.37796972362162856,8,1.2
0.15,0.15,0.15,0.5004300946208166,25016,0.40178285897025906,0.25543864999491717,0.37773124761576105,8,1.2
0.28,0.22,0.05,0.5002300506111345,25006,0.4013436775173958,0.2550574362102267,0.37731607144405965,8,1.2
0.22,0.22,0.08,0.5130928804336954,25649,0.4014581465164334,0.2616905560638406,0.37588700086439,8,1.2
0.28,0.18,0.05,0.5111524535397788,25552,0.4009079524107702,0.26034360069126766,0.37556965798599673,8,1.2
0.28,0.15,0.05,0.5148732721198663,25738,0.40104126194731526,0.26232591237165803,0.3752564692929313,8,1.2
0.22,0.18,0.1,0.5132729200424093,25658,0.4007327149427079,0.26130934227915015,0.3751399645376188,8,1.2
0.18,0.18,0.12,0.5159335053711817,25791,0.40095382110038386,0.26280878316559925,0.37504180045584207,8,1.2
0.28,0.12,0.05,0.5166536638060373,25827,0.40101444225035815,0.26321541120260245,0.37501600259363366,8,1.2
0.28,0.1,0.05,0.5172337914341155,25856,0.4010674504950495,0.26354579648266746,0.37499939552295564,8,1.2
0.28,0.08,0.05,0.5176338794534797,25876,0.40110527129386303,0.26377452475348173,0.37498920575944544,8,1.2
0.22,0.15,0.1,0.5172337914341155,25856,0.4010287747524752,0.2635203822303548,0.37496071978038137,8,1.2
0.22,0.1,0.1,0.5194142711396508,25965,0.40127094165222416,0.2647910948459896,0.37494122911546607,8,1.2
0.28,0.05,0.05,0.5178539278641301,25887,0.4010507204388303,0.26385076751041986,0.37490824909513465,8,1.2
0.22,0.12,0.1,0.5188541479125408,25937,0.401125804834792,0.2644098810612992,0.3748633070852871,8,1.2
0.18,0.15,0.12,0.5206345395987118,26026,0.4007530930607854,0.2650706516214293,0.37427694830894,8,1.2
0.18,0.12,0.12,0.5227950149032787,26134,0.4008571209918114,0.26623970722781337,0.37412171920341797,8,1.2
0.22,0.22,0.05,0.5283362339714738,26411,0.40043921093483775,0.268781132459083,0.3730388628582609,8,1.2
0.22,0.18,0.08,0.5275960711356499,26374,0.3999014180632441,0.26804411914201487,0.3725898895269661,8,1.2
0.22,0.15,0.08,0.5334173518173998,26665,0.40022501406337896,0.27122090068110194,0.372214931845291,8,1.2
0.15,0.15,0.12,0.5334373562183681,26666,0.4000600015000375,0.2711192436718512,0.37204751875383335,8,1.2
0.22,0.1,0.08,0.5365980515713457,26824,0.4003131524008351,0.27289824133373997,0.3719213862122736,8,1.2
0.18,0.18,0.1,0.5326371801796396,26626,0.3998347479906858,0.27056013012097185,0.37191828636912905,8,1.2
0.22,0.08,0.08,0.5370781571945829,26848,0.40032777115613827,0.2731523838568669,0.37187839229278835,8,1.2
0.22,0.12,0.08,0.535777871131649,26783,0.40014188104394577,0.27236454203517335,0.37184853650814786,8,1.2
0.15,0.12,0.12,0.5367380823781231,26831,0.40017144347955724,0.27287282708142724,0.3717628735941825,8,1.2
0.18,0.15,0.1,0.5391386104943088,26951,0.39961411450410006,0.27371149740774625,0.370917481244783,8,1.2
0.12,0.12,0.12,0.5498809738142392,27488,0.40072031431897553,0.27993798922435703,0.37073459746126686,8,1.2
0.18,0.1,0.1,0.5431794994898878,27153,0.3998084926159172,0.2758971231066382,0.3706269526771307,8,1.2
0.18,0.12,0.1,0.54225929704535,27107,0.39967536060796105,0.2753380095557589,0.37060424496251904,8,1.2
0.18,0.18,0.08,0.5477204985096721,27380,0.3991964937910884,0.2777777777777778,0.3694700339699277,8,1.2
0.22,0.18,0.05,0.5471603752825621,27352,0.39854489616847033,0.2770407644607096,0.3688856511345629,8,1.2
0.15,0.15,0.1,0.5530016603652803,27644,0.3988930690204023,0.2802429602521094,0.36853286977656863,8,1.2
0.15,0.12,0.1,0.5577827121966833,27883,0.3989169027722985,0.2826827284741283,0.3679829773086965,8,1.2
0.18,0.15,0.08,0.5570825581627958,27848,0.3988078138465958,0.2822506861848124,0.3679579068670603,8,1.2
0.22,0.15,0.05,0.5559623117085759,27792,0.3984959700633276,0.28146284436311886,0.3677804926582985,8,1.2
0.15,0.1,0.1,0.5594230730760767,27965,0.3988557124977651,0.2834705702958219,0.36772494372863584,8,1.2
0.18,0.12,0.08,0.5615035307767708,28069,0.3985891909223699,0.2843346548744536,0.3672087672291574,8,1.2
0.18,0.1,0.08,0.5629638520474505,28142,0.3987278800369554,0.2851733252007726,0.36717221779126136,8,1.2
0.22,0.12,0.05,0.5600832183080278,27998,0.3983141652975212,0.2834197417911965,0.36710417910055787,8,1.2
0.18,0.08,0.08,0.5638240412890836,28185,0.39875820471882206,0.28563078174240114,0.367099319764132,8,1.2
0.22,0.1,0.05,0.5614235131728981,28065,0.39843221093889186,0.2841821693605774,0.3670613893581441,8,1.2
0.22,0.08,0.05,0.562263698013563,28107,0.39847724766072506,0.284639625902206,0.36700560389909753,8,1.2
0.22,0.05,0.05,0.5626637860329272,28127,0.39844277740249584,0.28481752566839486,0.3669231230785446,8,1.2
0.12,0.12,0.1,0.5723459161015423,28611,0.39935689070637165,0.2903832469248755,0.3666753807741866,8,1.2
0.12,0.1,0.1,0.5747864530196644,28733,0.39929697560296523,0.29157771678357225,0.3663226012406055,8,1.2
0.18,0.18,0.05,0.5678449258836944,28386,0.3980131050517861,0.28713022262885024,0.3658717139457428,8,1.2
0.15,0.15,0.08,0.5716657664686231,28577,0.3980823739370823,0.2891125343092406,0.36548248196084754,8,1.2
0.1,0.1,0.1,0.5847686491028026,29232,0.3993226600985222,0.2966605672461116,0.3651504222061859,8,1.2
0.15,0.12,0.08,0.5784072495949109,28914,0.39776578819948816,0.29228931584832774,0.36435691824809885,8,1.2
0.15,0.1,0.08,0.5807277601072236,29030,0.3977264898380985,0.2934329572023991,0.3640391586252317,8,1.2
0.15,0.08,0.08,0.5820280461701575,29095,0.39773156899810963,0.29409372776252923,0.36388820345769074,8,1.2
0.18,0.15,0.05,0.5811278481265878,29050,0.39710843373493976,0.29317881467927215,0.3633730919597492,8,1.2
0.12,0.12,0.08,0.5940506911520534,29696,0.3982354525862069,0.30054894784995423,0.3629493696479605,8,1.2
0.12,0.1,0.08,0.5977515053311728,29881,0.3981459790502326,0.3023533597641557,0.3624157984104918,8,1.2
0.12,0.08,0.08,0.5999519894376762,29991,0.3981194358307492,0.3034461726136017,0.36212519709822805,8,1.2
0.18,0.12,0.05,0.5882294104703034,29405,0.3965312021765006,0.29633018196604655,0.3619436729200642,8,1.2
0.18,0.1,0.05,0.5906499429874572,29526,0.3964641333062386,0.29749923757243063,0.3615861401477437,8,1.2
0.18,0.08,0.05,0.5921502730600732,29601,0.39647309212526605,0.2982616651418115,0.3614150593580573,8,1.2
0.18,0.05,0.05,0.5928504270939606,29636,0.39637602915373193,0.2985412219172512,0.36123397790245665,8,1.2
0.1,0.1,0.08,0.6087739302646582,30432,0.39816640378548895,0.3079444952729491,0.36111353215373,8,1.2
0.15,0.15,0.05,0.5965112324711437,29819,0.39639156242664075,0.3003964623360781,0.36081021453010353,8,1.2
0.1,0.08,0.08,0.611754586008922,30581,0.3981557176024329,0.3094439361593982,0.36074516728136224,8,1.2
0.08,0.08,0.08,0.6221368701114245,31100,0.3977813504823151,0.3143997153603741,0.3591249260689442,8,1.2
0.15,0.12,0.05,0.6069735341775191,30342,0.39549139806209216,0.3049710277523635,0.35865457396078987,8,1.2
0.15,0.1,0.05,0.6111544539798756,30551,0.3952080128310039,0.3068516824235031,0.3578694783534188,8,1.2
0.15,0.08,0.05,0.6133749424873473,30662,0.395147087600287,0.30791908102063636,0.3575420945018053,8,1.2
0.15,0.05,0.05,0.6146752285502811,30727,0.3950922641325219,0.3085290230761411,0.3573312367064882,8,1.2
0.12,0.12,0.05,0.6238972573966273,31188,0.39582531742978067,0.313738944800244,0.35695764654218537,8,1.2
0.12,0.1,0.05,0.630258656904519,31506,0.39528978607249415,0.31650909830232793,0.35565874724395186,8,1.2
0.12,0.08,0.05,0.6341395106923523,31700,0.3950788643533123,0.31828809596421676,0.35498212307023,8,1.2
0.12,0.05,0.05,0.6362199683930465,31804,0.394887435542699,0.3191775947951611,0.35454103933553344,8,1.2
0.1,0.1,0.05,0.6423413150893197,32110,0.3953597010277172,0.3226339331096879,0.35427874321699887,8,1.2
0.1,0.08,0.05,0.6475624637420232,32371,0.3951685150288839,0.3250991155840195,0.3534610193798411,8,1.2
0.1,0.05,0.05,0.6507431634959692,32530,0.3947740547187212,0.3263698281996544,0.3526848750992049,8,1.2
0.08,0.08,0.05,0.6589849766948729,32942,0.3946633477020217,0.3304106943173732,0.351585150498637,8,1.2
0.08,0.05,0.05,0.6634659625117526,33166,0.3941988783694145,0.3322659347362001,0.35058296286800417,8,1.2
0.05,0.05,0.05,0.6803496769289243,34010,0.3934725080858571,0.3400935244485107,0.3478305468543862,8,1.2
