bar_index,timestamp_utc,price,bid,ask,spread_pips,session_internal,session,trigger_family,trigger_reason,direction,trigger_level_label,trigger_level_price,nearest_level_pips,overhead_level_label,underfoot_level_label,overhead_level_pips,underfoot_level_pips,m3,m1,m5,m5_atr_pips,adx_m5,adx_m15,extension_pips,extension_limit_pips,compression_range_pips,compression_cap_pips,micro_confirmation,bollinger_bandwidth,squeeze_duration_bars,breakout_level,breakout_direction,breakout_bar_atr_multiple,forward_complete,mfe_5m_pips,mae_5m_pips,net_5m_pips,mfe_10m_pips,mae_10m_pips,net_10m_pips,mfe_15m_pips,mae_15m_pips,net_15m_pips,mfe_30m_pips,mae_30m_pips,net_30m_pips,mfe_60m_pips,mae_60m_pips,net_60m_pips,strategy_a_status,strategy_a_filled,strategy_a_pnl_pips,strategy_a_outcome,strategy_a_exit_reason,strategy_a_fill_time_utc,strategy_a_exit_time_utc,strategy_a_hold_minutes,strategy_a_time_to_fill_min,hit_tp_60m,hit_sl_60m,outcome_60m,strategy_b_status,strategy_b_filled,strategy_b_pnl_pips,strategy_b_outcome,strategy_b_exit_reason,strategy_b_fill_time_utc,strategy_b_exit_time_utc,strategy_b_hold_minutes,strategy_b_time_to_fill_min,strategy_c_status,strategy_c_filled,strategy_c_pnl_pips,strategy_c_outcome,strategy_c_exit_reason,strategy_c_fill_time_utc,strategy_c_exit_time_utc,strategy_c_hold_minutes,strategy_c_time_to_fill_min,false_breakout,retest_of_breakout_level,gate_thresholds_json,expansion_followed
314211,2024-04-26T00:41:00+00:00,155.645,155.63600000000002,155.654,1.8000000000000682,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_HIGH,buy,TOKYO_SESSION_HIGH,155.649,0.4,TOKYO_SESSION_HIGH,TOKYO_SESSION_LOW,0.4,7.3,bull,bull,bull,3.36,14.09,21.17,,,3.0,3.02,compressed_range_pressing_boundary,0.00013814820465958444,5.0,155.649,buy,1.2727272727282122,True,-0.1,3.1,-1.0,-0.1,3.1,-1.1,0.1,6.3,-1.5,1.4,6.3,0.5,1.5,6.3,-4.3,scratch,True,-4.3,scratch,timeout,2024-04-26T00:41:00+00:00,2024-04-26T01:41:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-4.3,scratch,timeout,2024-04-26T00:41:00+00:00,2024-04-26T01:41:00+00:00,60.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
318584,2024-05-01T02:07:00+00:00,157.817,157.808,157.82600000000002,1.8000000000000682,tokyo,tokyo,compression_breakout,compression_press:TODAY_HIGH,buy,TODAY_HIGH,157.848,3.1,TODAY_HIGH,TOKYO_SESSION_LOW,3.1,13.1,bull,bull,bull,4.29,19.88,17.21,,,2.7,3.86,compressed_range_pressing_boundary,0.0001627995770640049,7.0,157.822,buy,1.7622377622381709,True,1.3,0.9,0.7,1.3,1.1,-1.1,1.3,1.5,-0.9,5.7,1.5,4.5,8.0,1.5,7.2,scratch,True,7.2,scratch,timeout,2024-05-01T02:07:00+00:00,2024-05-01T03:07:00+00:00,60.0,0.0,False,False,scratch,scratch,True,7.2,scratch,timeout,2024-05-01T02:07:00+00:00,2024-05-01T03:07:00+00:00,60.0,0.0,scratch,True,6.7,scratch,timeout,2024-05-01T02:11:00+00:00,2024-05-01T03:07:00+00:00,56.0,4.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
330404,2024-05-13T09:11:00+00:00,155.85,155.84199999999998,155.858,1.5999999999991132,london,london,compression_breakout,compression_press:TODAY_HIGH,sell,TODAY_HIGH,155.847,0.3,PDH,TODAY_HIGH,5.3,0.3,bear,bear,,3.21,15.01,15.56,,,2.6,2.89,compressed_range_pressing_boundary,0.00032292270430082064,3.0,155.85,sell,0.4000000000017053,True,1.2,0.6,0.8,1.2,0.9,-0.8,1.4,1.2,-0.6,1.4,3.4,-2.4,1.4,4.4,-3.3,scratch,True,-3.3,scratch,timeout,2024-05-13T09:11:00+00:00,2024-05-13T10:11:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-3.3,scratch,timeout,2024-05-13T09:11:00+00:00,2024-05-13T10:11:00+00:00,60.0,0.0,scratch,True,-3.3,scratch,timeout,2024-05-13T09:12:00+00:00,2024-05-13T10:11:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
359103,2024-06-10T15:03:00+00:00,156.92,156.91199999999998,156.928,1.5999999999991132,london/ny,london/newyork,compression_breakout,compression_press:TODAY_HIGH,buy,TODAY_HIGH,156.946,2.6,TODAY_HIGH,LONDON/NY_SESSION_LOW,2.6,12.0,bull,bull,,4.32,18.71,14.42,,,3.6,3.89,compressed_range_pressing_boundary,0.000578553308792045,3.0,156.924,buy,0.8949771689505516,True,1.6,0.3,0.4,1.6,2.6,-2.3,1.6,3.4,-2.4,5.4,3.4,4.4,5.4,3.4,4.4,scratch,True,4.4,scratch,timeout,2024-06-10T15:03:00+00:00,2024-06-10T16:03:00+00:00,60.0,0.0,False,False,scratch,scratch,True,4.4,scratch,timeout,2024-06-10T15:03:00+00:00,2024-06-10T16:03:00+00:00,60.0,0.0,scratch,True,4.0,scratch,timeout,2024-06-10T15:04:00+00:00,2024-06-10T16:03:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
361152,2024-06-12T01:32:00+00:00,157.107,157.098,157.11599999999999,1.8000000000000682,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_LOW,sell,TOKYO_SESSION_LOW,157.069,3.8,PDH,TOKYO_SESSION_LOW,8.7,3.8,bear,bear,bear,6.88,13.28,17.9,,,5.9,6.19,compressed_range_pressing_boundary,0.00042725610614974323,3.0,157.105,sell,0.881889763780539,True,6.0,0.1,2.9,6.0,2.9,-0.7,6.0,3.1,2.1,6.0,5.7,-5.2,6.0,6.3,-5.8,scratch,True,-5.8,scratch,timeout,2024-06-12T01:32:00+00:00,2024-06-12T02:32:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-5.8,scratch,timeout,2024-06-12T01:32:00+00:00,2024-06-12T02:32:00+00:00,60.0,0.0,scratch,True,-6.0,scratch,timeout,2024-06-12T01:33:00+00:00,2024-06-12T02:32:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
361232,2024-06-12T02:52:00+00:00,157.172,157.1635,157.1805,1.700000000002433,tokyo,tokyo,compression_breakout,compression_press:PDH,buy,PDH,157.194,2.2,PDH,TOKYO_SESSION_LOW,2.2,12.5,bull,bull,bull,3.71,22.02,11.71,,,3.0,3.34,compressed_range_pressing_boundary,0.00020117089536569093,11.0,157.174,buy,1.3188405797100822,True,0.7,0.9,0.2,2.4,0.9,1.1,2.4,0.9,1.4,4.0,0.9,1.1,4.2,0.9,2.0,scratch,True,2.0,scratch,timeout,2024-06-12T02:52:00+00:00,2024-06-12T03:52:00+00:00,60.0,0.0,False,False,scratch,scratch,True,2.0,scratch,timeout,2024-06-12T02:52:00+00:00,2024-06-12T03:52:00+00:00,60.0,0.0,scratch,True,1.8,scratch,timeout,2024-06-12T02:53:00+00:00,2024-06-12T03:52:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
377727,2024-06-27T15:53:00+00:00,160.7,160.692,160.70799999999997,1.5999999999991132,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_HIGH,buy,LONDON/NY_SESSION_HIGH,160.702,0.2,LONDON/NY_SESSION_HIGH,LOCAL_RANGE_HIGH,0.2,0.3,bull,bull,bull,5.05,16.47,22.96,,,4.0,4.54,compressed_range_pressing_boundary,0.0002891096195777736,22.0,160.702,buy,1.5238095238084743,True,2.9,0.0,2.6,2.9,1.0,0.6,2.9,2.0,-0.9,2.9,2.0,1.2,3.7,2.0,2.8,scratch,True,2.8,scratch,timeout,2024-06-27T15:53:00+00:00,2024-06-27T16:53:00+00:00,60.0,0.0,False,False,scratch,scratch,True,2.8,scratch,timeout,2024-06-27T15:53:00+00:00,2024-06-27T16:53:00+00:00,60.0,0.0,scratch,True,2.6,scratch,timeout,2024-06-27T15:54:00+00:00,2024-06-27T16:53:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
378663,2024-06-28T07:35:00+00:00,160.922,160.9135,160.9305,1.700000000002433,tokyo/london,tokyo/london,compression_breakout,compression_press:TOKYO/LONDON_SESSION_LOW,sell,TOKYO/LONDON_SESSION_LOW,160.89,3.2,WHOLE_YEN:161.00,TOKYO/LONDON_SESSION_LOW,7.8,3.2,bear,bear,bear,4.82,17.01,16.28,,,4.2,4.34,compressed_range_pressing_boundary,0.00035736611891327356,1.0,160.916,sell,1.0694444444440894,True,4.6,0.5,3.4,8.4,0.5,2.9,8.4,2.7,-1.4,8.4,3.8,2.8,8.4,4.4,0.4,win,True,8.0,win,tp,2024-06-28T07:35:00+00:00,2024-06-28T07:43:00+00:00,8.0,0.0,True,False,win,win,True,8.0,win,tp,2024-06-28T07:35:00+00:00,2024-06-28T07:43:00+00:00,8.0,0.0,scratch,True,-0.2,scratch,timeout,2024-06-28T07:37:00+00:00,2024-06-28T08:35:00+00:00,58.0,2.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
378751,2024-06-28T09:03:00+00:00,160.894,160.8875,160.90050000000002,1.300000000000523,london,london,compression_breakout,compression_press:PDH,sell,PDH,160.874,2.0,WHOLE_YEN:161.00,PDH,10.6,2.0,bear,bear,,4.09,19.36,18.88,,,3.3,3.68,compressed_range_pressing_boundary,0.00024471273845143234,5.0,160.892,sell,1.2000000000001623,True,6.0,0.8,6.0,16.1,0.8,12.2,16.1,0.8,10.9,17.6,0.8,15.8,23.6,0.8,18.2,win,True,8.0,win,tp,2024-06-28T09:03:00+00:00,2024-06-28T09:09:00+00:00,6.0,0.0,True,False,win,win,True,8.0,win,tp,2024-06-28T09:03:00+00:00,2024-06-28T09:09:00+00:00,6.0,0.0,win,True,8.0,win,tp,2024-06-28T09:04:00+00:00,2024-06-28T09:09:00+00:00,5.0,1.0,False,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
380162,2024-07-01T08:50:00+00:00,160.968,160.95999999999998,160.976,1.5999999999991132,tokyo/london,tokyo/london,compression_breakout,compression_press:TODAY_HIGH,sell,TODAY_HIGH,160.945,2.3,WHOLE_YEN:161.00,TODAY_HIGH,3.2,2.3,bear,bear,bear,4.29,21.87,18.09,,,3.0,3.86,compressed_range_pressing_boundary,0.0004049757059510019,2.0,160.966,sell,0.6028708133963548,True,0.0,3.2,-3.2,0.0,4.6,-4.2,0.0,4.8,-2.9,0.0,7.0,-5.4,0.0,10.6,-8.2,scratch,True,-8.2,scratch,timeout,2024-07-01T08:50:00+00:00,2024-07-01T09:50:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-8.2,scratch,timeout,2024-07-01T08:50:00+00:00,2024-07-01T09:50:00+00:00,60.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
380346,2024-07-01T11:54:00+00:00,161.12,161.1115,161.1285,1.6999999999995907,london,london,compression_breakout,compression_press:LONDON_SESSION_HIGH,buy,LONDON_SESSION_HIGH,161.15,3.0,LONDON_SESSION_HIGH,WHOLE_YEN:161.00,3.0,12.0,bull,bull,,3.02,23.12,15.93,,,2.3,2.72,compressed_range_pressing_boundary,0.0002051467789171869,3.0,161.121,buy,1.0845070422533436,True,-0.2,3.2,-1.6,0.8,3.2,0.1,2.6,3.2,2.2,15.2,3.2,14.6,27.4,3.2,22.6,win,True,8.0,win,tp,2024-07-01T11:54:00+00:00,2024-07-01T12:20:00+00:00,26.0,0.0,True,False,win,win,True,8.0,win,tp,2024-07-01T11:54:00+00:00,2024-07-01T12:20:00+00:00,26.0,0.0,win,True,8.0,win,tp,2024-07-01T12:01:00+00:00,2024-07-01T12:20:00+00:00,19.0,7.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
381161,2024-07-02T01:40:00+00:00,161.652,161.6435,161.66049999999998,1.6999999999995907,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_HIGH,buy,TOKYO_SESSION_HIGH,161.654,0.2,TOKYO_SESSION_HIGH,LOCAL_RANGE_HIGH,0.2,1.2,bull,bull,bull,5.68,20.12,18.89,,,5.0,5.11,compressed_range_pressing_boundary,0.0006153123599619949,1.0,161.654,buy,0.7000000000007105,True,1.4,4.2,-3.6,1.4,6.5,-6.0,1.4,6.5,-0.7,1.4,9.8,-6.0,1.4,11.7,-8.1,scratch,True,-8.1,scratch,timeout,2024-07-02T01:40:00+00:00,2024-07-02T02:40:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-8.1,scratch,timeout,2024-07-02T01:40:00+00:00,2024-07-02T02:40:00+00:00,60.0,0.0,scratch,True,-8.3,scratch,timeout,2024-07-02T01:41:00+00:00,2024-07-02T02:40:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
381495,2024-07-02T07:14:00+00:00,161.694,161.6855,161.7025,1.6999999999995907,tokyo/london,tokyo/london,compression_breakout,compression_press:TOKYO/LONDON_SESSION_HIGH,buy,TOKYO/LONDON_SESSION_HIGH,161.698,0.4,TOKYO/LONDON_SESSION_HIGH,TOKYO/LONDON_SESSION_LOW,0.4,3.6,bear,bull,bull,4.14,23.93,23.16,,,3.4,3.73,compressed_range_pressing_boundary,0.0005014598619928371,2.0,161.698,buy,1.2584269662922019,True,1.0,2.1,0.6,2.6,2.1,-0.5,2.6,2.1,-0.2,2.6,8.9,-8.8,2.6,9.4,-3.6,scratch,True,-3.6,scratch,timeout,2024-07-02T07:14:00+00:00,2024-07-02T08:14:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-3.6,scratch,timeout,2024-07-02T07:14:00+00:00,2024-07-02T08:14:00+00:00,60.0,0.0,scratch,True,-4.0,scratch,timeout,2024-07-02T07:15:00+00:00,2024-07-02T08:14:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
403386,2024-07-23T15:26:00+00:00,156.021,156.012,156.02999999999997,1.8000000000000682,london/ny,london/newyork,compression_breakout,compression_press:WHOLE_YEN:156.00,sell,WHOLE_YEN:156.00,156.0,2.1,LONDON/NY_SESSION_HIGH,WHOLE_YEN:156.00,24.6,2.1,bear,bear,bear,6.88,16.02,19.44,,,4.4,6.19,compressed_range_pressing_boundary,0.000382454772678234,4.0,156.014,sell,0.8549618320620195,True,3.1,1.4,1.3,5.8,1.4,5.3,7.6,1.4,6.6,7.6,1.4,-0.3,7.6,3.7,1.7,scratch,True,1.7,scratch,timeout,2024-07-23T15:26:00+00:00,2024-07-23T16:26:00+00:00,60.0,0.0,False,False,scratch,scratch,True,1.7,scratch,timeout,2024-07-23T15:26:00+00:00,2024-07-23T16:26:00+00:00,60.0,0.0,scratch,True,1.0,scratch,timeout,2024-07-23T15:27:00+00:00,2024-07-23T16:26:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
403434,2024-07-23T16:14:00+00:00,156.002,155.993,156.01100000000002,1.8000000000000682,ny,newyork,compression_breakout,compression_press:WHOLE_YEN:156.00,sell,WHOLE_YEN:156.00,156.0,0.2,NY_SESSION_HIGH,WHOLE_YEN:156.00,26.5,0.2,bear,bear,,4.26,22.34,12.46,,,3.5,3.83,compressed_range_pressing_boundary,0.000282234316603408,1.0,155.998,sell,0.4851485148521093,True,0.2,2.7,-1.6,1.2,2.7,-1.3,3.2,2.7,3.2,30.6,2.7,23.5,36.4,2.7,26.4,win,True,8.0,win,tp,2024-07-23T16:14:00+00:00,2024-07-23T16:38:00+00:00,24.0,0.0,True,False,win,win,True,8.0,win,tp,2024-07-23T16:14:00+00:00,2024-07-23T16:38:00+00:00,24.0,0.0,win,True,8.0,win,tp,2024-07-23T16:21:00+00:00,2024-07-23T16:38:00+00:00,17.0,7.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
426820,2024-08-15T01:25:00+00:00,147.386,147.3755,147.3965,2.0999999999986585,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_HIGH,buy,TOKYO_SESSION_HIGH,147.387,0.1,TOKYO_SESSION_HIGH,TOKYO_SESSION_LOW,0.1,23.2,bull,bull,bull,7.97,18.62,11.3,,,6.2,7.17,compressed_range_pressing_boundary,0.0006630610843745081,1.0,147.387,buy,0.7461928934006897,True,9.2,3.4,9.2,11.7,3.4,8.0,15.0,3.4,14.0,23.2,3.4,17.8,23.2,3.4,12.8,win,True,8.0,win,tp,2024-08-15T01:25:00+00:00,2024-08-15T01:30:00+00:00,5.0,0.0,True,False,win,win,True,8.0,win,tp,2024-08-15T01:25:00+00:00,2024-08-15T01:30:00+00:00,5.0,0.0,win,True,8.0,win,tp,2024-08-15T01:28:00+00:00,2024-08-15T01:30:00+00:00,2.0,3.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
