trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
71,2025-09-24 20:50:00+00:00,2025-09-25 00:00:00+00:00,short,148.89950000000002,148.71949999999998,148.97950000000003,147.66133333333335,session_close,18.000000000003524,605.1661012847518,4,500000,2025-09-25,190.0,47176.21115611313,47781.377257397886,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,148.90593172824072,148.87365,148.84136827175928,148.872205024,bullish,66.20689655173467,0.043642857142850336
72,2025-09-25 17:39:00+00:00,2025-09-25 23:30:00+00:00,short,149.87550000000002,149.95550000000003,149.95550000000003,148.41066666666666,sl,-8.00000000000125,-266.7458012544138,5,500000,2025-09-26,351.0,47781.377257397886,47514.63145614347,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.41066666666666,148.94623066666665,149.27710266666668,147.87510266666666,147.54423066666664,149.9000178178425,149.8046,149.7091821821575,149.923,bearish,70.88607594936764,0.10421428571428594
73,2025-09-25 23:25:00+00:00,2025-09-26 00:00:00+00:00,short,149.8545,149.8415,150.0545,149.424,session_close,1.300000000000523,23.295395467887094,3,268509,2025-09-26,35.0,47514.63145614347,47537.92685161136,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.424,149.94734,150.27066000000002,148.90066000000002,148.57734,149.84704650582287,149.78265,149.7182534941771,149.898,bearish,65.0909090909085,0.04892857142857159
75,2025-09-28 23:20:00+00:00,2025-09-28 23:25:00+00:00,long,149.41549999999998,149.33549999999997,149.33549999999997,149.52610266666667,sl,-8.00000000000125,-267.85325659341726,5,500000,2025-09-29,5.0,47537.92685161136,47270.073595017944,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.48866666666666,149.52610266666667,149.54923066666666,149.45123066666665,149.42810266666666,149.51715019258805,149.47179999999997,149.4264498074119,149.4661103104,bearish,28.070175438592344,0.053928571428571104
74,2025-09-28 21:36:00+00:00,2025-09-29 00:00:00+00:00,long,149.45749999999998,149.34650000000002,149.2575,149.62833333333333,session_close,-11.099999999996157,-198.02314081675675,3,266433,2025-09-29,144.0,47270.073595017944,47072.050454201184,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.62833333333333,149.83996133333332,149.97070533333334,149.41670533333334,149.28596133333332,149.5464054979143,149.5073,149.46819450208568,149.5141472,bearish,32.96703296702593,0.0534999999999956
76,2025-09-29 23:20:00+00:00,2025-09-30 00:00:00+00:00,long,148.5385,148.60750000000002,148.3385,148.86533333333333,session_close,6.900000000001683,121.74217317433111,4,262200,2025-09-30,40.0,47072.050454201184,47193.792627375515,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.86533333333333,149.26490533333333,149.5117613333333,148.46576133333332,148.21890533333334,148.65150775786773,148.60075,148.54999224213228,148.572006272,bearish,29.72972972973305,0.05264285714285271
77,2025-09-30 16:48:00+00:00,2025-09-30 17:20:00+00:00,long,147.76649999999998,147.68649999999997,147.68649999999997,148.86533333333333,sl,-8.00000000000125,-270.84398370877676,5,500000,2025-10-01,32.0,47193.792627375515,46922.948643666736,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.86533333333333,149.26490533333333,149.5117613333333,148.46576133333332,148.21890533333334,148.0476724964279,147.90675,147.76582750357207,147.75078,bullish,24.470588235291572,0.13442857142856976
78,2025-09-30 16:58:00+00:00,2025-09-30 17:22:00+00:00,long,147.7365,147.6565,147.6565,148.86533333333333,sl,-8.00000000000125,-270.89901223451903,5,500000,2025-10-01,24.0,46922.948643666736,46652.049631432215,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.86533333333333,149.26490533333333,149.5117613333333,148.46576133333332,148.21890533333334,148.060021418637,147.8931,147.726178581363,147.75865138259311,bearish,21.49321266968265,0.13442857142856976
79,2025-10-01 18:33:00+00:00,2025-10-02 00:00:00+00:00,long,147.0455,147.1475,146.87866666666665,148.12366666666668,session_close,10.200000000000387,213.77040044853763,4,308390,2025-10-02,327.0,46652.049631432215,46865.82003188075,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.12366666666668,148.58015666666668,148.8621766666667,147.66717666666668,147.38515666666666,147.22808963082267,147.1413,147.05451036917734,147.025,bullish,33.670033670035224,0.10364285714285058
80,2025-10-05 23:40:00+00:00,2025-10-05 23:45:00+00:00,short,149.47650000000002,149.602,149.602,149.236,sl,-12.54999999999882,-351.1981624576881,5,418645,2025-10-06,5.0,46865.82003188075,46514.62186942306,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.236,149.356712,149.431288,149.115288,149.04071199999998,149.4742965847016,149.31435,149.1544034152984,149.50476,bearish,78.72807017543755,0.2550714285714264
81,2025-10-06 16:29:00+00:00,2025-10-06 17:45:00+00:00,short,150.1235,150.20350000000002,150.20350000000002,149.236,sl,-8.00000000000125,-266.3053790358164,4,500000,2025-10-07,76.0,46514.62186942306,46248.316490387246,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.236,149.356712,149.431288,149.115288,149.04071199999998,150.13551212015787,150.0365,149.9374878798421,150.09072153600002,bullish,69.48717948718354,0.13721428571428515
82,2025-10-06 19:00:00+00:00,2025-10-06 20:39:00+00:00,short,150.2785,150.35850000000002,150.35850000000002,149.236,sl,-8.00000000000125,-266.0308529282099,4,500000,2025-10-07,99.0,46248.316490387246,45982.285637459034,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.236,149.356712,149.431288,149.115288,149.04071199999998,150.2873931993758,150.21295,150.1385068006242,150.322,bearish,66.2790697674455,0.069500000000005
83,2025-10-07 16:44:00+00:00,2025-10-07 17:17:00+00:00,short,151.29850000000002,151.41233333333335,151.41233333333335,149.93133333333333,sl,-11.383333333333212,-344.60723146726997,5,458370,2025-10-08,33.0,45982.285637459034,45637.67840599176,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.93133333333333,150.47797533333332,150.81569133333335,149.38469133333334,149.0469753333333,151.2968886188473,151.14785,150.9988113811527,151.41,bearish,71.16451016635955,0.12807142857142292
84,2025-10-07 18:19:00+00:00,2025-10-07 18:20:00+00:00,short,151.6165,151.69650000000001,151.69650000000001,149.93133333333333,sl,-8.00000000000125,-263.68439614629375,5,500000,2025-10-08,1.0,45637.67840599176,45373.99400984547,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.93133333333333,150.47797533333332,150.81569133333335,149.38469133333334,149.0469753333333,151.61228439146288,151.4329,151.2535156085371,151.562,bullish,91.63987138263349,0.11342857142857099
85,2025-10-07 20:19:00+00:00,2025-10-07 23:21:00+00:00,short,152.0015,152.0815,152.0815,149.93133333333333,sl,-8.00000000000125,-263.0168692444923,4,500000,2025-10-08,182.0,45373.99400984547,45110.977140600975,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.93133333333333,150.47797533333332,150.81569133333335,149.38469133333334,149.0469753333333,152.0070710952989,151.88405,151.7610289047011,152.03854734336,bearish,69.78922716628063,0.11185714285714507
86,2025-10-08 18:02:00+00:00,2025-10-09 00:00:00+00:00,short,152.8625,152.68949999999998,153.0625,151.39333333333332,session_close,17.300000000003024,292.98833908034163,5,258591,2025-10-09,358.0,45110.977140600975,45403.96547968132,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.39333333333332,152.0794053333333,152.5032613333333,150.70726133333332,150.28340533333332,152.8732753403746,152.79360000000003,152.71392465962546,152.948,bearish,77.74294670846577,0.0822857142857174
87,2025-10-08 18:12:00+00:00,2025-10-09 00:00:00+00:00,short,152.9035,152.68949999999998,153.1035,151.39333333333332,session_close,21.400000000002706,362.5215879284888,4,258660,2025-10-09,348.0,45403.96547968132,45766.48706760981,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.39333333333332,152.0794053333333,152.5032613333333,150.70726133333332,150.28340533333332,152.9016261103061,152.8074,152.7131738896939,152.84,bullish,65.55555555555301,0.0822857142857174
88,2025-10-09 18:41:00+00:00,2025-10-10 00:00:00+00:00,short,153.0985,153.0695,153.2985,152.469,session_close,2.899999999999636,49.7804330712457,4,262754,2025-10-10,319.0,45766.48706760981,45816.26750068105,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.469,152.95146599999998,153.24953399999998,151.986534,151.688466,153.11241958920465,153.02595,152.93948041079534,153.145,bearish,81.41891891892395,0.12307142857142951
89,2025-10-09 18:51:00+00:00,2025-10-10 00:00:00+00:00,short,153.1865,153.0695,153.38649999999998,152.469,session_close,11.699999999999022,200.9537171023452,5,262905,2025-10-10,309.0,45816.26750068105,46017.2212177834,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.469,152.95146599999998,153.24953399999998,151.986534,151.688466,153.14889949236868,153.03795,152.9270005076313,153.106075392,bullish,80.27681660899984,0.11971428571428687
91,2025-10-13 18:58:00+00:00,2025-10-13 23:10:00+00:00,short,152.3025,152.38250000000002,152.38250000000002,151.84666666666666,sl,-8.00000000000125,-262.49733401149246,4,500000,2025-10-14,252.0,46017.2212177834,45754.723883771905,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.84666666666666,151.89174266666666,151.91959066666666,151.80159066666667,151.77374266666666,152.31532295581408,152.26500000000001,152.21467704418595,152.336,bearish,67.09956709956919,0.05314285714285916
90,2025-10-13 17:12:00+00:00,2025-10-13 23:57:00+00:00,short,152.3435,152.42350000000002,152.42350000000002,151.84666666666666,sl,-8.00000000000125,-262.4267255377698,5,500000,2025-10-14,405.0,45754.723883771905,45492.297158234134,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.84666666666666,151.89174266666666,151.91959066666666,151.80159066666667,151.77374266666666,152.32695234072827,152.2677,152.2084476592717,152.27886741396725,bullish,71.20418848167017,0.08399999999999709
92,2025-10-14 16:20:00+00:00,2025-10-14 16:29:00+00:00,long,151.73749999999998,151.8165,151.5375,152.14133333333334,tp1_then_trailing_stop,10.236866666667767,174.51291409348744,5,258858,2025-10-15,9.0,45492.297158234134,45666.81007232762,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.14133333333334,152.41942933333334,152.59123733333334,151.86323733333333,151.69142933333333,151.9821191440652,151.84629999999999,151.71048085593478,151.825494912,bearish,28.601694915253518,0.15328571428570928
93,2025-10-14 19:43:00+00:00,2025-10-14 22:09:00+00:00,long,151.66049999999998,151.80450000000002,151.4605,152.14133333333334,tp1_then_trailing_stop,17.33685535880677,296.5453894054964,5,259719,2025-10-15,146.0,45666.81007232762,45963.35546173312,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.14133333333334,152.41942933333334,152.59123733333334,151.86323733333333,151.69142933333333,151.80212216702134,151.7464,151.69067783297865,151.606,bullish,26.43171806167456,0.09421428571428489
94,2025-10-15 15:26:00+00:00,2025-10-15 15:43:00+00:00,long,151.2535,151.0535,151.0535,151.9896666666667,sl,-19.999999999998863,-345.181012025521,5,260704,2025-10-16,17.0,45963.35546173312,45618.1744497076,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.5264075596505,151.38305,151.2396924403495,151.182,bullish,29.520295202949157,0.14428571428570894
95,2025-10-15 15:36:00+00:00,2025-10-15 22:36:00+00:00,long,151.17149999999998,150.9715,150.9715,151.9896666666667,sl,-19.999999999998863,-345.181706481005,4,260563,2025-10-16,420.0,45618.1744497076,45272.9927432266,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.52879943834776,151.35735,151.18590056165223,151.24959872000002,bearish,33.140655105970254,0.14621428571428144
96,2025-10-15 17:11:00+00:00,2025-10-15 22:39:00+00:00,long,151.0995,150.9296666666667,150.9296666666667,151.9896666666667,sl,-16.98333333333153,-342.52104622679326,5,304396,2025-10-16,328.0,45272.9927432266,44930.471696999804,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.317798960275,151.20595,151.094101039725,151.23584,bearish,28.61538461538234,0.1401428571428584
97,2025-10-16 22:26:00+00:00,2025-10-16 23:27:00+00:00,long,150.3275,150.1275,150.1275,150.677,sl,-19.999999999998863,-337.4265207906421,3,253285,2025-10-17,61.0,44930.471696999804,44593.04517620916,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.677,151.130434,151.410566,150.22356599999998,149.943434,150.4799417319673,150.40434999999997,150.32875826803263,150.25972000000002,bullish,34.90196078431718,0.07571428571428385
98,2025-10-16 23:07:00+00:00,2025-10-17 00:00:00+00:00,long,150.2295,150.09050000000002,150.0295,150.677,session_close,-13.899999999998158,-234.41643541726714,4,253120,2025-10-17,53.0,44593.04517620916,44358.62874079189,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.677,151.130434,151.410566,150.22356599999998,149.943434,150.4801280229698,150.3504,150.2206719770302,150.29218079999998,bearish,22.857142857141824,0.07099999999999795
99,2025-10-20 17:06:00+00:00,2025-10-20 17:26:00+00:00,short,150.6845,150.76450000000003,150.76450000000003,150.44466666666668,sl,-8.00000000000125,-265.3144473666297,4,500000,2025-10-21,20.0,44358.62874079189,44093.31429342526,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.44466666666668,150.4870686666667,150.51326466666666,150.40226466666667,150.3760686666667,150.6992797129729,150.6044,150.5095202870271,150.668628992,bullish,68.23204419889456,0.10485714285714616
100,2025-10-20 17:24:00+00:00,2025-10-20 18:10:00+00:00,short,150.73250000000002,150.81250000000003,150.81250000000003,150.44466666666668,sl,-8.00000000000125,-265.2300041442602,5,500000,2025-10-21,46.0,44093.31429342526,43828.084289281,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.44466666666668,150.4870686666667,150.51326466666666,150.40226466666667,150.3760686666667,150.7420706392797,150.6302,150.51832936072032,150.7508912,bearish,76.71641791044743,0.09714285714286015
101,2025-10-21 16:47:00+00:00,2025-10-22 00:00:00+00:00,short,151.9125,151.8645,151.9925,150.72133333333332,session_close,4.800000000000182,158.03561727724986,4,500000,2025-10-22,433.0,43828.084289281,43986.119906558255,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.72133333333332,151.07659333333334,151.2960733333333,150.3660733333333,150.14659333333333,151.92557129175034,151.8021,151.67862870824965,151.944,bearish,66.74584323040418,0.15214285714285478
102,2025-10-22 23:45:00+00:00,2025-10-23 00:00:00+00:00,short,151.9745,151.9985,152.1745,151.81266666666667,session_close,-2.400000000000091,-39.58112744533813,4,250678,2025-10-23,15.0,43986.119906558255,43946.53877911292,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.81266666666667,152.02658666666667,152.15874666666667,151.59874666666667,151.46658666666667,151.98924440201606,151.9122,151.83515559798397,151.92891482368,bullish,75.00000000000341,0.04449999999999932
103,2025-10-27 16:51:00+00:00,2025-10-27 17:33:00+00:00,long,152.9955,,152.7955,153.0755,tp,8.00000000000125,131.77027022615084,4,252135,2025-10-28,42.0,43946.53877911292,44078.30904933907,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.98299999999998,153.06971399999998,153.12328599999998,152.89628599999998,152.84271399999997,153.11455260190908,153.0651,153.01564739809092,153.051232,bearish,25.543478260875858,0.09771428571429144
