trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
25,2023-08-04 20:26:00+00:00,2023-08-04 20:25:00+00:00,1,2023-08-06 21:03:00+00:00,long,141.7885,141.8085,141.8085,142.8323333333333,tp1_then_be_stop,3.9999791560281808,27.059085237587848,5,95951,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2023-08-05,2917.0,50528.76777151615,50555.82685675374,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.8323333333333,143.5294833333333,143.9601833333333,142.13518333333332,141.70448333333331,141.88142771251475,141.8244,141.76737228748524,141.758,bullish,23.287671232873237,0.04907142857143348
26,2023-08-08 16:56:00+00:00,2023-08-08 16:55:00+00:00,1,2023-08-08 17:14:00+00:00,short,143.3235,143.30349999999999,143.30349999999999,142.196,tp1_then_be_stop,4.1785714285722975,26.41590267328289,5,90572,6.357142857143165,10.0,neutral,ABCDE,high,0.25,0.5,1.0,0.5,1.0,full,2023-08-09,18.0,50555.82685675374,50582.24275942702,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.196,142.607032,142.86096799999999,141.784968,141.531032,143.3382601486211,143.24280000000002,143.14733985137894,143.286823048,bullish,71.35922330097054,0.1271428571428633
27,2023-08-11 17:51:00+00:00,2023-08-11 17:50:00+00:00,1,2023-08-11 18:58:00+00:00,short,144.9815,144.9615,144.9615,144.26200000000003,tp1_then_be_stop,3.999984727578801,36.14245399146503,3,130955,6.0,28.0,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2023-08-12,67.0,50582.24275942702,50618.385213418485,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.26200000000003,144.85333600000004,145.21866400000002,143.67066400000002,143.30533600000004,144.98398907171273,144.9085,144.83301092828728,144.988,bearish,67.41071428571355,0.08571428571428287
28,2023-08-11 18:02:00+00:00,2023-08-11 17:58:00+00:00,4,2023-08-13 21:03:00+00:00,short,144.9625,144.8995,144.9425,144.26200000000003,tp1_then_session_close,6.150000000000944,55.57372988487935,3,130938,6.0,28.0,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2023-08-12,3061.0,50618.385213418485,50673.95894330336,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.26200000000003,144.85333600000004,145.21866400000002,143.67066400000002,143.30533600000004,144.98980268777356,144.9154,144.84099731222645,144.91,bullish,66.8141592920403,0.08571428571428287
29,2023-08-16 17:13:00+00:00,2023-08-16 17:10:00+00:00,3,2023-08-16 18:07:00+00:00,short,145.9325,146.2125,146.2125,145.5103333333333,sl,-28.000000000000114,-126.44117295032966,5,66026,6.0,28.0,neutral,ABCDE,high,0.5,0.5,1.0,1.0,1.0,full,2023-08-17,54.0,50673.95894330336,50547.517770353035,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.5103333333333,145.80141733333332,145.9812493333333,145.2192493333333,145.03941733333332,145.95495472569763,145.86,145.7650452743024,145.97,bearish,79.56521739130473,0.08792857142856901
30,2023-08-23 21:48:00+00:00,2023-08-23 21:46:00+00:00,2,2023-08-23 22:00:00+00:00,long,144.80849999999998,144.7965,144.7085,145.92233333333334,session_close,-1.1999999999972033,-15.165449441076836,5,182992,6.0,10.0,neutral,ABCDE,high,0.5,0.5,1.0,1.0,1.0,full,2023-08-24,12.0,50547.517770353035,50532.35232091196,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.92233333333334,146.26804333333334,146.48162333333335,145.57662333333334,145.36304333333334,144.91844685711143,144.84685,144.77525314288854,144.737,bullish,9.444444444454632,0.06678571428571647
31,2023-08-25 19:24:00+00:00,2023-08-25 19:20:00+00:00,4,2023-08-27 21:03:00+00:00,short,146.3665,146.45749999999998,146.6465,145.46666666666667,session_close,-9.099999999997976,-46.160640458825924,4,74292,6.0,28.0,favorable,ABCE,medium,0.5625,1.0,0.75,0.75,1.0,full,2023-08-26,2979.0,50532.35232091196,50486.191680453136,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.46666666666667,145.98542266666666,146.30591066666668,144.94791066666667,144.62742266666666,146.37711113519453,146.2891,146.20108886480546,146.3111,bullish,66.45962732918866,0.08885714285714082
32,2023-08-25 20:31:00+00:00,2023-08-25 20:29:00+00:00,2,2023-08-27 21:03:00+00:00,short,146.4445,146.45749999999998,146.7245,145.46666666666667,session_close,-1.2999999999976808,-8.797207380965137,5,99109,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2023-08-26,2912.0,50486.191680453136,50477.39447307217,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.46666666666667,145.98542266666666,146.30591066666668,144.94791066666667,144.62742266666666,146.44370269658938,146.36445,146.28519730341063,146.434,bearish,71.31147540984381,0.07078571428571122
33,2023-08-31 18:32:00+00:00,2023-08-31 18:31:00+00:00,1,2023-08-31 22:00:00+00:00,long,145.42149999999998,145.4625,145.4415,146.09433333333334,tp1_then_trailing_stop,5.050000000001376,22.75165910603624,5,65540,6.0,28.0,neutral,ABCDE,high,0.5,0.5,1.0,1.0,1.0,full,2023-09-01,208.0,50477.39447307217,50500.146132178204,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.09433333333334,146.46907533333334,146.70059133333336,145.71959133333334,145.4880753333333,145.53462978290162,145.45525,145.3758702170984,145.351,bullish,27.540983606557802,0.0954285714285764
34,2023-09-01 18:45:00+00:00,2023-09-01 18:44:00+00:00,1,2023-09-03 21:03:00+00:00,short,146.1525,146.21949999999998,146.4325,145.70933333333335,session_close,-6.699999999997885,-45.29365782264274,4,98848,6.0,28.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-02,3018.0,50500.146132178204,50454.85247435556,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.70933333333335,146.04472933333335,146.25193733333336,145.37393733333334,145.16672933333334,146.1609017768781,146.1159,146.07089822312193,146.141,bullish,65.53398058251912,0.07949999999999997
35,2023-09-01 20:54:00+00:00,2023-09-01 20:52:00+00:00,2,2023-09-03 21:03:00+00:00,short,146.2605,146.21949999999998,146.2405,145.70933333333335,tp1_then_session_close,5.050000000001376,34.16744464787924,5,98922,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2023-09-02,2889.0,50454.85247435556,50489.01991900344,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.70933333333335,146.04472933333335,146.25193733333336,145.37393733333334,145.16672933333334,146.2514900975478,146.1909,146.1303099024522,146.286,bearish,73.00613496932814,0.045500000000006126
36,2023-09-08 18:59:00+00:00,2023-09-08 18:55:00+00:00,4,2023-09-10 21:03:00+00:00,short,147.8175,147.40066666666667,147.79749999999999,147.40066666666667,tp1_then_tp2,23.841750867969445,342.62836646290293,3,211893,6.0,17.61066666666693,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2023-09-09,3004.0,50489.01991900344,50831.64828546634,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.40066666666667,147.71772666666666,147.91360666666665,147.08360666666667,146.88772666666668,147.78958935970718,147.74765000000002,147.70571064029286,147.77599839147567,bullish,67.34693877550706,0.05435714285714458
37,2023-09-08 19:16:00+00:00,2023-09-08 19:14:00+00:00,2,2023-09-10 21:03:00+00:00,short,147.8485,147.40066666666667,147.8285,147.40066666666667,tp1_then_tp2,25.391860635705182,172.1643115633577,5,99973,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2023-09-09,2987.0,50831.64828546634,51003.8125970297,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.40066666666667,147.71772666666666,147.91360666666665,147.08360666666667,146.88772666666668,147.83892988102593,147.76115,147.68337011897404,147.873,bearish,86.7052023121411,0.052785714285718655
38,2023-09-15 19:11:00+00:00,2023-09-15 19:10:00+00:00,1,2023-09-17 21:03:00+00:00,short,147.83450000000002,147.7475,147.8145,147.33633333333333,tp1_then_session_close,7.350000000000988,80.62796015541477,4,162088,6.0,13.083333333332803,favorable,ABCE,medium,0.5625,1.0,0.75,0.75,1.0,full,2023-09-16,2992.0,51003.8125970297,51084.44055718511,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.85312376549018,147.80625,147.75937623450983,147.85711864094938,bearish,65.90909090908738,0.058499999999997145
39,2023-09-15 20:20:00+00:00,2023-09-15 20:17:00+00:00,3,2023-09-17 21:03:00+00:00,short,147.8625,147.7475,147.8425,147.33633333333333,tp1_then_session_close,8.750000000000568,122.13825875014342,4,206262,6.0,10.283333333333644,favorable,ABCE,medium,0.5625,1.0,0.75,0.75,1.0,full,2023-09-16,2923.0,51084.44055718511,51206.57881593525,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.89063183194074,147.84055,147.79046816805928,147.845,bullish,66.20689655172833,0.0520714285714275
40,2023-09-19 18:20:00+00:00,2023-09-19 18:15:00+00:00,5,2023-09-19 19:07:00+00:00,short,147.9065,147.88649999999998,147.88649999999998,147.68166666666664,tp1_then_be_stop,3.999990801595629,58.82149324024479,5,217429,6.0,17.416666666665037,favorable,ABCDE,high,1.0,1.0,1.0,1.0,1.0,full,2023-09-20,47.0,51206.57881593525,51265.4003091755,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.68166666666664,147.80352466666665,147.87880866666663,147.55980866666664,147.48452466666666,147.87619547518105,147.83530000000002,147.794404524819,147.8436277530752,bullish,73.40425531915231,0.04571428571428474
41,2023-09-22 17:46:00+00:00,2023-09-22 17:45:00+00:00,1,2023-09-24 21:03:00+00:00,short,148.3065,148.3125,148.57128400000002,147.788,session_close,-0.6000000000000227,-5.808101137800473,3,143569,6.0,26.47840000000201,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2023-09-23,3077.0,51265.4003091755,51259.5922080377,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.788,148.22271600000002,148.491284,147.353284,147.08471600000001,148.31643659212776,148.2798,148.24316340787223,148.284403313536,bullish,67.72151898733472,0.08499999999999577
42,2023-09-26 20:50:00+00:00,2023-09-26 20:49:00+00:00,1,2023-09-26 22:00:00+00:00,short,149.0745,148.9985,149.0545,148.68499999999997,tp1_then_session_close,6.8000104227735445,35.027874527943375,4,76755,6.0,28.0,favorable,ABCE,medium,0.5625,1.0,0.75,0.75,1.0,full,2023-09-27,70.0,51259.5922080377,51294.62008256564,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.68499999999997,148.95660199999998,149.12439799999999,148.41339799999997,148.24560199999996,149.0859435186918,149.05045,149.01495648130822,149.097,bearish,66.19718309858929,0.05278571428571256
43,2023-10-17 17:16:00+00:00,2023-10-17 17:12:00+00:00,4,2023-10-17 22:00:00+00:00,short,149.7785,149.7835,150.0226666666667,149.5566666666667,session_close,-0.4999999999995453,-2.6258900346142418,5,78663,6.0,24.41666666667004,neutral,ABCDE,high,0.5,0.5,1.0,1.0,1.0,full,2023-10-18,284.0,51294.62008256564,51291.99419253103,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.5566666666667,149.7041186666667,149.7952146666667,149.4092146666667,149.3181186666667,149.7804880576031,149.72134999999997,149.66221194239685,149.79,bearish,78.72340425533287,0.06521428571428853
44,2023-10-18 18:22:00+00:00,2023-10-18 18:20:00+00:00,2,2023-10-18 22:00:00+00:00,short,149.83450000000002,149.8435,150.11450000000002,149.46566666666666,session_close,-0.899999999998613,-4.121379973098922,3,68618,6.0,28.0,neutral,ABC,high,0.5,0.5,1.0,1.0,1.0,full,2023-10-19,218.0,51291.99419253103,51287.87281255793,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.46566666666666,149.88166466666667,150.13866866666666,149.04966866666666,148.79266466666667,149.8448339930768,149.78705,149.72926600692318,149.8011784801034,bullish,67.52136752136762,0.06442857142857251
