trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
46,2026-01-13 20:37:00+00:00,2026-01-13 20:35:00+00:00,2,2026-01-13 22:04:00+00:00,short,159.1365,159.14749999999998,159.2365,157.9623333333333,session_close,-1.0999999999967258,-15.441090811936634,4,223401,6.0,10.0,favorable,ABCE,medium,0.5625,1.0,0.75,0.75,1.0,full,2026-01-14,87.0,49914.25340070989,49898.81230989795,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.9623333333333,158.2270593333333,158.39060733333332,157.6976073333333,157.5340593333333,159.1545902909839,159.10719999999998,159.05980970901606,159.108,bullish,67.39130434782967,0.057999999999998816
47,2026-01-16 20:14:00+00:00,2026-01-16 20:11:00+00:00,3,2026-01-16 21:53:00+00:00,long,158.0755,158.09550000000002,158.09550000000002,158.57500000000002,tp1_then_be_stop,3.9999676118611616,15.620630660045059,5,61751,6.0,23.94999999999925,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2026-01-17,99.0,49898.81230989795,49914.43294055799,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.57500000000002,158.826738,158.98226200000002,158.32326200000003,158.167738,158.21520797304012,158.15455,158.09389202695988,158.12,bearish,24.4791666666642,0.06407142857142796
49,2026-01-27 20:28:00+00:00,2026-01-27 20:24:00+00:00,4,2026-01-27 20:43:00+00:00,long,152.54649999999998,152.6865,152.5665,154.29100000000003,tp1_then_trailing_stop,10.907142857143981,36.428508132110075,5,50988,7.814285714285672,28.0,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2026-01-28,15.0,49914.43294055799,49950.8614486901,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.8465284392114,152.74125,152.63597156078862,152.659270391808,bearish,27.889447236180658,0.15628571428571345
48,2026-01-27 20:17:00+00:00,2026-01-27 20:13:00+00:00,4,2026-01-27 20:44:00+00:00,long,152.6735,152.6935,152.6935,154.29100000000003,tp1_then_be_stop,4.965993930821031,12.443524995913318,4,38273,7.932142857142768,28.0,neutral,ABCE,medium,0.28125,0.5,0.75,0.75,1.0,full,2026-01-28,27.0,49950.8614486901,49963.30497368601,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.82498087019582,152.7518,152.6786191298042,152.63,bullish,32.83582089551999,0.15864285714285536
50,2026-02-05 19:17:00+00:00,2026-02-05 19:16:00+00:00,1,2026-02-05 19:38:00+00:00,short,156.8745,156.8545,156.8545,156.50233333333333,tp1_then_be_stop,4.000000000000625,26.77438825701743,3,104972,6.0,28.0,favorable,ABC,high,0.75,1.0,1.0,0.75,1.0,full,2026-02-06,21.0,49963.30497368601,49990.079361943026,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90475642676358,156.8474,156.7900435732364,156.84017123584,bullish,66.77740863787429,0.09071428571428644
51,2026-02-05 20:07:00+00:00,2026-02-05 20:03:00+00:00,4,2026-02-05 22:04:00+00:00,short,156.9095,156.9885,157.1895,156.50233333333333,session_close,-7.899999999997931,-52.86392952348629,3,105051,6.0,28.0,favorable,ABC,high,0.75,1.0,1.0,0.75,1.0,full,2026-02-06,117.0,49990.079361943026,49937.215432419536,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90123578964676,156.85725,156.81326421035322,156.912,bearish,66.5000000000039,0.0767857142857155
52,2026-02-05 20:19:00+00:00,2026-02-05 20:17:00+00:00,2,2026-02-05 22:04:00+00:00,short,156.9285,156.9885,157.20850000000002,156.50233333333333,session_close,-5.999999999997385,-40.15478840805061,3,105064,6.0,28.0,favorable,ABC,high,0.75,1.0,1.0,0.75,1.0,full,2026-02-06,105.0,49937.215432419536,49897.060644011486,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.93763987067132,156.8684,156.7991601293287,156.97,bearish,67.94258373205929,0.07564285714285697
53,2026-02-10 20:03:00+00:00,2026-02-10 20:02:00+00:00,1,2026-02-10 22:04:00+00:00,long,154.32649999999998,154.3925,154.3465,156.36166666666668,tp1_then_session_close,6.300003798960745,32.223988012314706,5,78969,6.0,18.283333333332052,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2026-02-11,121.0,49897.060644011486,49929.2846320238,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.36166666666668,157.1783826666667,157.68295066666667,155.54495066666667,155.0403826666667,154.59810381025824,154.46855,154.33899618974175,154.3,bullish,28.354978354979067,0.09999999999999838
54,2026-02-24 19:02:00+00:00,2026-02-24 19:01:00+00:00,1,2026-02-24 19:48:00+00:00,short,155.7755,155.75549999999998,155.75549999999998,154.572,tp1_then_be_stop,4.000000000000625,28.094050454909365,4,109374,6.0,10.0,neutral,ABCE,medium,0.28125,0.5,0.75,0.75,1.0,full,2026-02-25,46.0,49929.2846320238,49957.37868247871,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.572,154.9731,155.2209,154.17090000000002,153.9231,155.79836958599833,155.74380000000002,155.6892304140017,155.749764752192,bullish,65.28301886792485,0.09857142857142419
55,2026-02-24 21:07:00+00:00,2026-02-24 21:03:00+00:00,4,2026-02-24 22:04:00+00:00,short,155.8705,155.8735,155.9705,154.572,session_close,-0.30000000000143245,-2.8100478914125326,4,146004,6.0,10.0,neutral,ABCE,medium,0.375,0.5,0.75,1.0,1.0,full,2026-02-25,57.0,49957.37868247871,49954.5686345873,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.572,154.9731,155.2209,154.17090000000002,153.9231,155.85851565345388,155.78545000000003,155.71238434654617,155.892,bearish,67.6795580110464,0.07414285714285386
