trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,adx_m15,ema20_m5,roc10_m5,sl_pips,R,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,combo
413,strat_a_meanrev,2025-07-09 18:13:00+00:00,2025-07-09 19:08:00+00:00,long,strat_a_window,146.30200000000002,146.32200000000003,146.32200000000003,146.36200000000002,156.29200000000003,sl_hit,3.999992911497115,77.11449219824095,282147,55.0,71998.41501418145,72075.52950637968,6.2999999999959755,6.0000000000030695,2025-07-09,strat_a_meanrev,0.0075,,,,,,27.543162568681215,,,2.000000000001023,1.9999964557475343,146.457,146.895154,146.018846,146.41675691162183,146.28654308837818,33.993399339937156,BC
411,strat_a_meanrev,2025-07-09 16:49:00+00:00,2025-07-09 20:38:00+00:00,long,strat_a_window,146.381,146.408,146.401,146.441,156.371,partial_tp_then_time_decay,4.349994148873378,83.77237988178554,281997,229.0,72075.52950637968,72159.30188626147,10.099999999999909,13.900000000001,2025-07-09,strat_a_meanrev,0.0075,,,,,,34.977568495086935,,,2.000000000001023,2.174997074435576,146.457,146.895154,146.018846,146.59196942048715,146.34183057951282,36.40256959314462,BC
414,strat_a_meanrev,2025-07-09 20:08:00+00:00,2025-07-09 21:04:00+00:00,short,strat_a_window,146.37599999999998,146.35599999999997,146.35599999999997,146.31599999999997,136.38599999999997,sl_hit,4.000000000000625,77.2499771630422,282592,56.0,72159.30188626147,72236.55186342451,6.199999999995498,12.200000000004252,2025-07-09,strat_a_meanrev,0.0075,,,,,,22.430877892935175,,,2.000000000001023,1.9999999999992895,146.457,146.895154,146.018846,146.36746001790422,146.26463998209576,60.24590163934317,BC
415,strat_a_meanrev,2025-07-10 17:42:00+00:00,2025-07-10 22:00:00+00:00,long,strat_a_window,146.365,146.236,146.14578133333333,146.4328356164384,156.35500000000002,session_close,-12.90000000000191,-319.0896632840539,361724,258.0,72236.55186342451,71917.46220014045,0.4999999999967031,20.400000000000773,2025-07-10,strat_a_meanrev,0.0075,,,,,,31.423930186703164,,,21.92186666666771,-0.5884535380199357,146.58333333333334,146.94088533333334,146.22578133333334,146.5061719608349,146.35952803916504,34.48275862069056,BC
416,strat_a_meanrev,2025-07-10 17:52:00+00:00,2025-07-10 22:00:00+00:00,long,strat_a_window,146.346,146.236,146.14578133333333,146.42239759036147,156.336,session_close,-11.000000000001364,-297.8739161355986,395999,248.0,71917.46220014045,71619.58828400486,0.49999999999954525,18.500000000000227,2025-07-10,strat_a_meanrev,0.0075,,,,,,28.51384832925274,,,20.021866666667165,-0.5493993234064635,146.58333333333334,146.94088533333334,146.22578133333334,146.51297877066898,146.338121229331,33.16062176165967,BC
417,strat_b_breakout,2025-07-11 00:30:00+00:00,2025-07-11 01:01:00+00:00,long,strat_b_window,146.394,146.517,146.218,146.49932142857145,156.38400000000001,partial_tp_then_trail,11.239285714286211,228.503230469414,297860,31.0,71619.58828400486,71848.09151447428,23.999999999998067,4.000000000002046,2025-07-11,strat_b_breakout,0.005,146.302,146.134,146.218,16.800000000000637,normal_12_30,29.309293029417955,146.2624136825725,0.001422922738031704,17.600000000001614,0.6385957792207488,,,,,,,
419,strat_a_meanrev,2025-07-11 16:52:00+00:00,2025-07-11 19:02:00+00:00,short,strat_a_window,147.36599999999999,147.46599999999998,147.46599999999998,147.30599999999998,137.37599999999998,sl_hit,-9.999999999999432,-538.4949751128769,794097,130.0,71848.09151447428,71309.5965393614,3.999999999996362,10.200000000003229,2025-07-11,strat_a_meanrev,0.0075,,,,,,34.745397406693414,,,9.999999999999432,-1.0,146.26699999999997,146.66160599999995,145.87239399999999,147.4334587389777,147.2735412610223,68.55345911950033,AC
418,strat_a_meanrev,2025-07-11 16:42:00+00:00,2025-07-11 19:42:00+00:00,short,strat_a_window,147.385,147.48499999999999,147.48499999999999,147.325,137.39499999999998,sl_hit,-9.999999999999432,-538.4947621791741,794199,180.0,71309.5965393614,70771.10177718222,5.899999999996908,10.300000000000864,2025-07-11,strat_a_meanrev,0.0075,,,,,,32.08912836806847,,,9.999999999999432,-1.0,146.26699999999997,146.66160599999995,145.87239399999999,147.44244510409604,147.27035489590392,61.235955056179506,AC
420,strat_a_meanrev,2025-07-11 19:04:00+00:00,2025-07-11 20:22:00+00:00,short,strat_a_window,147.44799999999998,147.42799999999997,147.42799999999997,147.38799999999998,137.45799999999997,sl_hit,4.000000000000625,214.0012784128949,788584,78.0,70771.10177718222,70985.10305559511,9.499999999997044,4.000000000002046,2025-07-11,strat_a_meanrev,0.0075,,,,,,28.75934062506433,,,2.000000000001023,1.9999999999992895,146.26699999999997,146.66160599999995,145.87239399999999,147.44116868583515,147.33733131416486,75.33333333333017,ABC
421,strat_b_breakout,2025-07-15 00:35:00+00:00,2025-07-15 01:20:00+00:00,short,strat_b_window,147.61499999999998,147.66400000000002,147.78699999999998,147.515,137.62499999999997,time_exit_45min,-4.9000000000035016,-101.07875988738394,304606,45.0,70985.10305559511,70884.02429570773,4.2999999999977945,10.600000000002296,2025-07-15,strat_b_breakout,0.005,147.892,147.682,147.78699999999998,21.000000000000796,normal_12_30,29.003500937876606,147.73318536844081,-0.0010894278135657538,17.199999999999704,-0.284883720930441,,,,,,,
422,strat_b_breakout,2025-07-15 01:20:00+00:00,2025-07-15 01:54:00+00:00,short,strat_b_window,147.648,147.78699999999998,147.78699999999998,147.53464285714287,137.658,sl_hit,-13.89999999999816,-354.0861510145891,376470,34.0,70884.02429570773,70529.93814469314,0.0,15.600000000000591,2025-07-15,strat_b_breakout,0.005,147.892,147.682,147.78699999999998,21.000000000000796,normal_12_30,24.666818882456578,147.68219377886965,0.00029807874698541543,13.899999999998158,-1.0000000000000002,,,,,,,
