trade_number,time,equity,drawdown_usd,drawdown_pct
153,2025-05-02 00:52:00+00:00,73315.85512621682,26364.314065101382,26.44890581445524
154,2025-05-05 01:50:00+00:00,73807.8753891358,25872.293802182394,25.95530687004069
155,2025-05-05 01:50:00+00:00,73794.01566341972,25886.15352789848,25.969211065658058
156,2025-05-05 05:35:00+00:00,73710.70778527118,25969.46140604702,26.052786242972058
157,2025-05-08 00:11:00+00:00,73772.63374002659,25907.53545129161,25.99066159445089
158,2025-05-12 00:31:00+00:00,73237.14327152137,26443.025919796826,26.527870221652794
159,2025-05-14 00:02:00+00:00,72631.73080892749,27048.438382390712,27.135225192561705
160,2025-05-16 00:14:00+00:00,72314.81960880074,27365.34958251746,27.453153224483984
161,2025-05-16 00:49:00+00:00,71918.16025662252,27762.00893469568,27.85108528599253
162,2025-05-19 00:46:00+00:00,71766.53859402193,27913.630597296273,28.003193437323592
163,2025-05-20 00:32:00+00:00,71556.14659759733,28124.022593720874,28.214260491213512
164,2025-05-20 00:52:00+00:00,71441.68842478494,28238.480766533263,28.329085911094882
165,2025-05-20 01:00:00+00:00,71367.40248040165,28312.76671091655,28.403610207136857
166,2025-05-21 00:18:00+00:00,71184.62128500566,28495.54790631254,28.586977868808034
167,2025-05-21 00:35:00+00:00,71047.90137767846,28632.267813639744,28.724136451539568
168,2025-05-21 00:44:00+00:00,71064.9521543774,28615.217036940798,28.70703096622862
169,2025-05-22 00:38:00+00:00,71131.24209773979,28548.927093578415,28.640528326937197
170,2025-05-22 00:51:00+00:00,71023.09408078209,28657.075110536112,28.749023344386583
171,2025-05-26 00:51:00+00:00,71023.094080782,28657.0751105362,28.74902334438667
172,2025-05-27 00:22:00+00:00,70863.94003737977,28816.22915393843,28.90868804469107
173,2025-05-27 00:40:00+00:00,70759.03428962319,28921.13490169501,29.013930389891375
174,2025-05-27 01:00:00+00:00,70484.73619647432,29195.432994843883,29.2891085876956
175,2025-05-28 00:23:00+00:00,69667.12781298954,30013.041378328664,30.1093403249788
176,2025-05-28 00:44:00+00:00,69516.59055868714,30163.578632631063,30.260360588611647
177,2025-05-29 00:06:00+00:00,69640.05581693511,30040.113374383087,30.136499183429834
178,2025-05-29 00:21:00+00:00,70115.99579057045,29564.17340074775,29.659032123034045
179,2025-05-29 00:41:00+00:00,69828.2496648663,29851.919526451908,29.94770150234848
180,2025-05-30 00:08:00+00:00,69719.28810205536,29960.88108926284,30.057012675969986
181,2025-05-30 00:34:00+00:00,69981.26116541964,29698.908025898563,29.794199053672187
182,2025-06-02 00:41:00+00:00,70266.66717286801,29413.502018450192,29.507877301046964
183,2025-06-02 00:41:00+00:00,70385.00624912708,29295.16294219112,29.38915852556822
184,2025-06-09 00:34:00+00:00,70433.44124736557,29246.727943952632,29.340568120243443
185,2025-06-10 00:54:00+00:00,70655.37016515601,29024.79902616219,29.11792712796694
186,2025-06-12 01:04:00+00:00,70590.35691699597,29089.812274322234,29.18314897569
187,2025-06-13 00:11:00+00:00,70708.91370799996,28971.255483318237,29.06421178691331
188,2025-06-13 00:28:00+00:00,70621.2157117499,29058.9534795683,29.152191168330432
189,2025-06-13 00:41:00+00:00,70696.47626903813,28983.692922280068,29.0766891322697
190,2025-06-17 00:28:00+00:00,70526.87501029107,29153.29418102713,29.246834568541523
191,2025-06-17 00:54:00+00:00,70411.24366476321,29268.925526554987,29.36283692534524
192,2025-06-17 01:06:00+00:00,70445.04378890962,29235.12540240858,29.32892835113171
193,2025-06-17 04:47:00+00:00,70437.96410614581,29242.20508517239,29.33603074955383
194,2025-06-18 01:01:00+00:00,69864.3470469006,29815.8221444176,29.91148829933412
195,2025-06-19 00:36:00+00:00,69786.08401981075,29894.085171507453,29.990002438831258
196,2025-06-19 02:02:00+00:00,69860.24749327726,29819.92169804094,29.915601006662566
197,2025-06-20 05:47:00+00:00,69974.42057582311,29705.74861549509,29.801061591779842
198,2025-06-23 00:09:00+00:00,70090.6638661918,29589.505325126403,29.68444532666739
199,2025-06-26 00:44:00+00:00,69804.49265829936,29875.676533018835,29.97153473493593
200,2025-06-26 00:59:00+00:00,69586.58554299176,30093.583648326443,30.190141020494465
201,2025-06-30 00:32:00+00:00,69437.50354550898,30242.66564580922,30.3397013580142
202,2025-06-30 00:39:00+00:00,69081.68428881063,30598.484902507567,30.696662285734355
203,2025-06-30 00:51:00+00:00,68655.29299919044,31024.876192127762,31.124421681689846
204,2025-07-01 00:25:00+00:00,68688.24476365058,30991.924427667618,31.09136418918409
205,2025-07-01 00:25:00+00:00,68489.80237484281,31190.36681647539,31.29044329430368
206,2025-07-01 00:47:00+00:00,68462.4045577139,31217.764633604296,31.317929019248954
207,2025-07-02 00:16:00+00:00,68407.64228809573,31272.526903222475,31.372866997447073
208,2025-07-03 05:56:00+00:00,68508.9114563032,31171.257735014995,31.27127290001621
209,2025-07-04 00:03:00+00:00,68051.17581404698,31628.993377271225,31.73047721915986
210,2025-07-07 00:19:00+00:00,67786.58651385774,31893.582677460465,31.995915472661824
211,2025-07-07 00:39:00+00:00,67494.27145200613,32185.897739312073,32.28916844787555
212,2025-07-09 00:06:00+00:00,67532.07177617284,32148.097415145356,32.251246838719595
213,2025-07-09 00:27:00+00:00,67361.9641847262,32318.205006592005,32.42190023229496
214,2025-07-10 00:22:00+00:00,67151.68270476723,32528.486486550973,32.63285641511942
215,2025-07-10 00:38:00+00:00,67038.83561076295,32641.33358055525,32.74606558693341
216,2025-07-10 00:51:00+00:00,66851.03719645327,32829.13199486493,32.93446656561678
217,2025-07-11 00:08:00+00:00,66709.40370512448,32970.76548619372,33.07655449792852
218,2025-07-11 00:19:00+00:00,66554.6992568839,33125.469934434295,33.23175532623334
219,2025-07-11 00:47:00+00:00,66405.6737936996,33274.49539761859,33.381258948060335
220,2025-07-14 00:23:00+00:00,65861.71513455761,33818.45405676059,33.92696293668215
221,2025-07-14 00:23:00+00:00,65197.09111055117,34483.07808076703,34.59371945344811
222,2025-07-14 00:42:00+00:00,64843.455464077866,34836.713727240334,34.94848976467678
223,2025-07-15 00:45:00+00:00,64731.892274658654,34948.276916659546,35.06041091240786
224,2025-07-16 00:39:00+00:00,64294.79664943106,35385.37254188714,35.498908989581736
225,2025-07-17 00:07:00+00:00,63937.65333324426,35742.51585807394,35.857198225128
226,2025-07-22 00:37:00+00:00,63978.70768942645,35701.461501891754,35.816012143166816
227,2025-07-23 00:58:00+00:00,63753.36774054652,35926.80145077168,36.0420751110651
228,2025-07-25 00:46:00+00:00,63880.917658312916,35799.251533005285,35.91411594044854
229,2025-07-25 00:46:00+00:00,63832.47141590753,35847.69777541067,35.96271762601791
230,2025-07-30 00:19:00+00:00,63668.990107181286,36011.179084136915,36.126723475980384
231,2025-07-30 00:48:00+00:00,63452.39141355931,36227.77777775889,36.344017141690614
232,2025-07-30 00:54:00+00:00,63267.019199246104,36413.149992072096,36.52998413574478
233,2025-08-01 00:15:00+00:00,63294.858691913236,36385.310499404965,36.502055318114365
234,2025-08-04 00:33:00+00:00,63030.69547968828,36649.47371162992,36.767066116518954
235,2025-08-04 00:43:00+00:00,62651.29682655342,37028.87236476478,37.14768209682159
236,2025-08-04 00:52:00+00:00,62109.56667588464,37570.60251543356,37.69115042664457
237,2025-08-05 00:12:00+00:00,61933.09028156146,37747.07890975674,37.86819305784684
238,2025-08-07 00:43:00+00:00,61796.90331806044,37883.26587325776,38.00481698676457
239,2025-08-08 00:27:00+00:00,61636.30255682881,38043.86663448939,38.16593304679391
240,2025-08-11 02:00:00+00:00,61512.988193685145,38167.180997633055,38.28964307271389
241,2025-08-11 06:00:00+00:00,61641.5693068299,38038.5998844883,38.16064939805633
242,2025-08-11 06:00:00+00:00,61912.7373632328,37767.4318280854,37.888611279940335
243,2025-08-12 00:32:00+00:00,61800.38269412153,37879.78649719667,38.00132644688154
244,2025-08-12 00:47:00+00:00,61578.0363536443,38102.132837673904,38.224386201174774
245,2025-08-12 00:54:00+00:00,61280.82985856268,38399.33933275552,38.52254630412482
246,2025-08-14 00:43:00+00:00,61047.812041342484,38632.357149975716,38.756311775342034
247,2025-08-14 00:54:00+00:00,60835.24003992396,38844.92915139424,38.96956582892467
248,2025-08-18 00:03:00+00:00,60292.30766215153,39387.86152916667,39.51424024328123
249,2025-08-18 00:40:00+00:00,60353.37304961132,39326.79614170688,39.45297892324616
250,2025-08-19 00:04:00+00:00,60271.311414850294,39408.85777646791,39.5353038585134
251,2025-08-19 05:56:00+00:00,60288.759667602106,39391.409523716095,39.51779962181982
252,2025-08-19 06:00:00+00:00,60342.22221914827,39337.94697216993,39.46416553193022
253,2025-08-22 00:16:00+00:00,60392.91672556107,39287.252465757134,39.41330836864081
254,2025-08-22 00:55:00+00:00,60298.72856173768,39381.440629580524,39.50779874178876
255,2025-08-25 00:19:00+00:00,59756.18648081744,39923.98271050076,40.052081606998314
256,2025-08-25 00:28:00+00:00,59213.695906591085,40466.473284727115,40.59631280025115
257,2025-08-25 00:58:00+00:00,59423.9865825737,40256.1826087445,40.38534739189696
258,2025-08-26 00:03:00+00:00,60016.05621506032,39664.11297625788,39.79137806250081
259,2025-08-26 00:14:00+00:00,59414.87754658206,40265.29164473614,40.39448565486896
260,2025-08-26 00:22:00+00:00,59260.33087882869,40419.83831248951,40.54952819643683
261,2025-08-27 04:49:00+00:00,58988.807683997504,40691.3615073207,40.821922592467644
262,2025-08-27 05:03:00+00:00,58837.16688708993,40843.00230422827,40.97404993949946
263,2025-08-28 00:41:00+00:00,58532.97081277214,41147.19837854606,41.279222048240506
264,2025-09-01 00:41:00+00:00,58254.500632853065,41425.668558465135,41.55858571924772
265,2025-09-01 00:41:00+00:00,58003.198275365234,41676.97091595297,41.81069439796145
266,2025-09-01 02:00:00+00:00,57877.38641703505,41802.78277428315,41.93690993245628
267,2025-09-01 06:00:00+00:00,57989.231280766704,41690.937910551496,41.82470620664098
268,2025-09-02 00:44:00+00:00,57894.5250830617,41785.6441082565,41.919716275818566
269,2025-09-02 01:00:00+00:00,57785.7182360338,41894.4509552844,42.02887223724061
270,2025-09-05 00:31:00+00:00,57710.806834454226,41969.362356863974,42.10402399730213
271,2025-09-08 00:12:00+00:00,57239.5088798872,42440.660311431,42.5768341443861
272,2025-09-08 00:38:00+00:00,57226.036330206916,42454.132861111284,42.59034992168622
273,2025-09-15 00:11:00+00:00,57116.25256240286,42563.91662891534,42.7004859384032
274,2025-09-15 00:35:00+00:00,57085.988365292214,42594.180826025986,42.730847240311256
275,2025-09-15 02:00:00+00:00,57003.93983535222,42676.22935596598,42.81315902870973
276,2025-09-15 06:00:00+00:00,56872.4749131409,42807.6942781773,42.945045765337355
277,2025-09-16 01:20:00+00:00,56802.430774174754,42877.738417143446,43.015314645832234
278,2025-09-17 00:42:00+00:00,57070.32164228484,42609.84754903336,42.74656423109736
279,2025-09-17 00:42:00+00:00,57317.795790225515,42362.373401092686,42.498296045009425
280,2025-09-18 00:19:00+00:00,57116.15840023403,42564.01079108417,42.70058040269794
281,2025-09-18 05:12:00+00:00,57371.628446263334,42308.54074505487,42.44429066312198
282,2025-09-18 05:38:00+00:00,57594.94683676802,42085.222354550184,42.22025573991066
283,2025-09-19 00:54:00+00:00,57622.594629902145,42057.574561416055,42.19251923689464
284,2025-09-19 06:00:00+00:00,57517.11125727021,42163.05793404799,42.2983410603202
285,2025-09-22 00:41:00+00:00,57038.00953925176,42642.15965206644,42.778980009777534
286,2025-09-22 00:42:00+00:00,56498.19118812683,43181.97800319137,43.32053040591385
287,2025-09-22 06:00:00+00:00,56308.139759555386,43372.029431762814,43.51119162781313
288,2025-09-22 06:00:00+00:00,56125.24404695625,43554.92514436195,43.694674174123925
289,2025-09-23 01:41:00+00:00,55990.48871598916,43689.68047532904,43.829861877014416
290,2025-09-23 01:41:00+00:00,55918.63286208608,43761.53632923212,43.90194828546058
291,2025-09-23 02:00:00+00:00,55856.492956937014,43823.676234381186,43.96428757085023
292,2025-09-24 00:50:00+00:00,55726.9568246662,43953.212366652,44.094239328879645
293,2025-09-24 01:20:00+00:00,55680.896259608744,43999.272931709456,44.14044768248813
294,2025-09-25 00:18:00+00:00,55224.80316777634,44455.36602354186,44.598004180969795
295,2025-09-26 01:06:00+00:00,55605.1856621655,44074.9835291527,44.21640120268925
296,2025-09-29 00:43:00+00:00,55068.94950376126,44611.21968755694,44.75435791238848
297,2025-09-29 00:53:00+00:00,54532.61268423851,45147.55650707969,45.29241560618446
298,2025-10-01 00:30:00+00:00,54455.41547625334,45224.75371506486,45.36986050682163
299,2025-10-01 02:00:00+00:00,54455.4154762533,45224.7537150649,45.369860506821674
300,2025-10-01 02:00:00+00:00,54449.762839267896,45230.406352050304,45.375531280688996
301,2025-10-03 00:21:00+00:00,54275.61868901064,45404.55050230756,45.5502341846568
302,2025-10-03 00:55:00+00:00,54297.33039949937,45382.83879181883,45.52845281062336
303,2025-10-06 00:02:00+00:00,53754.80007176192,45925.36911955628,46.072723884939215
304,2025-10-06 00:12:00+00:00,53217.75149258096,46462.41769873724,46.61149562212416
305,2025-10-06 00:31:00+00:00,52685.85874894388,46994.31044237432,47.145094980905554
306,2025-10-07 00:33:00+00:00,52515.248686384904,47164.920504933296,47.316252457807025
307,2025-10-07 01:00:00+00:00,52592.99032846942,47087.17886284878,47.238261376215554
308,2025-10-07 01:00:00+00:00,52574.085999361465,47106.083191956735,47.257226361188316
309,2025-10-08 00:30:00+00:00,52426.946227260705,47253.222964057495,47.40483824155978
310,2025-10-08 00:50:00+00:00,52397.589899684666,47282.579291633534,47.434288760970205
311,2025-10-08 00:54:00+00:00,52265.60300253048,47414.56618878772,47.56669914733388
312,2025-10-10 02:00:00+00:00,52077.72732134489,47602.44186997331,47.755177640809336
313,2025-10-14 00:29:00+00:00,51919.49029984511,47760.67889147309,47.91392237688225
314,2025-10-14 00:29:00+00:00,51802.879178538424,47877.29001277978,48.030907653144034
315,2025-10-14 01:17:00+00:00,52010.22642791187,47669.94276340633,47.82289511558957
316,2025-10-14 04:48:00+00:00,51933.232677253334,47746.936514064866,47.900135906093006
317,2025-10-14 04:48:00+00:00,51829.17817825426,47850.99101306394,48.00452427124451
318,2025-10-15 00:52:00+00:00,51715.11292141674,47965.05626990146,48.11895551445257
319,2025-10-16 00:46:00+00:00,51653.042506177975,48027.126685140225,48.181225086968674
320,2025-10-16 00:54:00+00:00,51529.026064838166,48151.143126480034,48.3056394437519
321,2025-10-17 00:12:00+00:00,51543.45351265836,48136.71567865984,48.291165704454265
322,2025-10-17 02:00:00+00:00,51511.7836565174,48168.3855348008,48.322937175548155
323,2025-10-17 05:26:00+00:00,51530.15163672424,48150.017554593964,48.30451026038955
324,2025-10-21 00:20:00+00:00,51482.736703263356,48197.432488054845,48.352077327987395
