time,open,high,low,close
2025-07-02T00:59:00Z,143.472,143.495,143.46,143.475
2025-07-02T01:00:00Z,143.474,143.499,143.443,143.496
2025-07-02T01:01:00Z,143.498,143.505,143.462,143.481
2025-07-02T01:02:00Z,143.48,143.5,143.464,143.496
2025-07-02T01:03:00Z,143.496,143.518,143.495,143.516
2025-07-02T01:04:00Z,143.515,143.555,143.512,143.54
2025-07-02T01:05:00Z,143.541,143.582,143.54,143.576
2025-07-02T01:06:00Z,143.575,143.612,143.574,143.595
2025-07-02T01:07:00Z,143.596,143.608,143.574,143.576
2025-07-02T01:08:00Z,143.577,143.577,143.533,143.54
2025-07-02T01:09:00Z,143.542,143.568,143.537,143.56
2025-07-02T01:10:00Z,143.562,143.57,143.548,143.566
2025-07-02T01:11:00Z,143.566,143.582,143.562,143.564
2025-07-02T01:12:00Z,143.564,143.566,143.534,143.548
2025-07-02T01:13:00Z,143.547,143.577,143.544,143.574
2025-07-02T01:14:00Z,143.574,143.576,143.565,143.567
2025-07-02T01:15:00Z,143.566,143.57,143.542,143.557
2025-07-02T01:16:00Z,143.556,143.584,143.553,143.572
2025-07-02T01:17:00Z,143.572,143.594,143.546,143.556
2025-07-02T01:18:00Z,143.556,143.557,143.522,143.531
2025-07-02T01:19:00Z,143.531,143.532,143.493,143.495
2025-07-02T01:20:00Z,143.498,143.531,143.492,143.527
2025-07-02T01:21:00Z,143.526,143.532,143.515,143.516
2025-07-02T01:22:00Z,143.516,143.526,143.508,143.524
2025-07-02T01:23:00Z,143.526,143.568,143.526,143.545
2025-07-02T01:24:00Z,143.542,143.562,143.536,143.561
2025-07-02T01:25:00Z,143.562,143.564,143.535,143.538
2025-07-02T01:26:00Z,143.54,143.543,143.502,143.503
2025-07-02T01:27:00Z,143.504,143.506,143.48,143.488
2025-07-02T01:28:00Z,143.486,143.487,143.482,143.483
2025-07-02T01:29:00Z,143.483,143.496,143.472,143.476
2025-07-02T01:30:00Z,143.476,143.506,143.458,143.458
2025-07-02T01:31:00Z,143.459,143.469,143.456,143.464
2025-07-02T01:32:00Z,143.467,143.521,143.467,143.521
2025-07-02T01:33:00Z,143.522,143.568,143.508,143.55
2025-07-02T01:34:00Z,143.549,143.562,143.536,143.554
2025-07-02T01:35:00Z,143.554,143.558,143.528,143.53
2025-07-02T01:36:00Z,143.53,143.543,143.514,143.54
2025-07-02T01:37:00Z,143.54,143.54,143.496,143.496
2025-07-02T01:38:00Z,143.494,143.496,143.468,143.478
2025-07-02T01:39:00Z,143.48,143.51,143.471,143.494
2025-07-02T01:40:00Z,143.495,143.497,143.49,143.496
2025-07-02T01:41:00Z,143.497,143.504,143.484,143.496
2025-07-02T01:42:00Z,143.496,143.531,143.493,143.516
2025-07-02T01:43:00Z,143.516,143.523,143.498,143.506
2025-07-02T01:44:00Z,143.504,143.504,143.49,143.492
2025-07-02T01:45:00Z,143.492,143.497,143.475,143.475
2025-07-02T01:46:00Z,143.476,143.522,143.472,143.519
2025-07-02T01:47:00Z,143.52,143.542,143.518,143.536
2025-07-02T01:48:00Z,143.536,143.588,143.536,143.574
2025-07-02T01:49:00Z,143.574,143.586,143.558,143.58
2025-07-02T01:50:00Z,143.58,143.628,143.579,143.624
2025-07-02T01:51:00Z,143.622,143.644,143.61,143.642
2025-07-02T01:52:00Z,143.642,143.665,143.62,143.626
2025-07-02T01:53:00Z,143.624,143.629,143.608,143.626
2025-07-02T01:54:00Z,143.626,143.646,143.622,143.635
2025-07-02T01:55:00Z,143.636,143.636,143.614,143.615
2025-07-02T01:56:00Z,143.614,143.634,143.604,143.63
2025-07-02T01:57:00Z,143.63,143.645,143.624,143.64
2025-07-02T01:58:00Z,143.64,143.679,143.64,143.679
2025-07-02T01:59:00Z,143.68,143.69,143.642,143.656
2025-07-02T02:00:00Z,143.655,143.658,143.629,143.655
2025-07-02T02:01:00Z,143.656,143.692,143.656,143.686
2025-07-02T02:02:00Z,143.683,143.694,143.672,143.69
2025-07-02T02:03:00Z,143.689,143.74,143.685,143.725
2025-07-02T02:04:00Z,143.726,143.728,143.698,143.7
2025-07-02T02:05:00Z,143.7,143.732,143.7,143.732
2025-07-02T02:06:00Z,143.731,143.748,143.723,143.726
2025-07-02T02:07:00Z,143.722,143.722,143.688,143.69
2025-07-02T02:08:00Z,143.691,143.692,143.67,143.676
2025-07-02T02:09:00Z,143.676,143.684,143.664,143.676
2025-07-02T02:10:00Z,143.676,143.697,143.667,143.687
2025-07-02T02:11:00Z,143.688,143.704,143.686,143.694
2025-07-02T02:12:00Z,143.694,143.694,143.676,143.678
2025-07-02T02:13:00Z,143.678,143.689,143.664,143.668
2025-07-02T02:14:00Z,143.668,143.668,143.644,143.646
2025-07-02T02:15:00Z,143.646,143.654,143.63,143.642
2025-07-02T02:16:00Z,143.642,143.666,143.641,143.654
2025-07-02T02:17:00Z,143.656,143.662,143.641,143.655
2025-07-02T02:18:00Z,143.656,143.656,143.628,143.63
2025-07-02T02:19:00Z,143.631,143.631,143.608,143.616
2025-07-02T02:20:00Z,143.616,143.653,143.616,143.646
2025-07-02T02:21:00Z,143.646,143.662,143.631,143.638
2025-07-02T02:22:00Z,143.638,143.658,143.638,143.64
2025-07-02T02:23:00Z,143.641,143.66,143.627,143.641
2025-07-02T02:24:00Z,143.642,143.642,143.608,143.609
2025-07-02T02:25:00Z,143.608,143.618,143.588,143.618
2025-07-02T02:26:00Z,143.618,143.618,143.592,143.605
2025-07-02T02:27:00Z,143.606,143.615,143.601,143.61
2025-07-02T02:28:00Z,143.611,143.627,143.61,143.614
2025-07-02T02:29:00Z,143.612,143.618,143.598,143.602
2025-07-02T02:30:00Z,143.602,143.61,143.593,143.6
2025-07-02T02:31:00Z,143.6,143.622,143.6,143.614
2025-07-02T02:32:00Z,143.614,143.615,143.6,143.602
2025-07-02T02:33:00Z,143.602,143.613,143.6,143.612
2025-07-02T02:34:00Z,143.612,143.618,143.608,143.614
2025-07-02T02:35:00Z,143.614,143.62,143.588,143.6
2025-07-02T02:36:00Z,143.6,143.606,143.583,143.586
2025-07-02T02:37:00Z,143.586,143.586,143.574,143.578
2025-07-02T02:38:00Z,143.578,143.589,143.574,143.575
2025-07-02T02:39:00Z,143.574,143.588,143.572,143.586
2025-07-02T02:40:00Z,143.585,143.587,143.563,143.568
2025-07-02T02:41:00Z,143.566,143.572,143.562,143.57
2025-07-02T02:42:00Z,143.569,143.576,143.564,143.566
2025-07-02T02:43:00Z,143.566,143.58,143.564,143.578
2025-07-02T02:44:00Z,143.578,143.583,143.566,143.574
2025-07-02T02:45:00Z,143.575,143.588,143.573,143.587
