trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
63,2024-02-27 18:15:00+00:00,2024-02-27 18:10:00+00:00,5,2024-02-27 20:16:00+00:00,long,150.3275,150.4945,150.3475,150.616,tp1_then_trailing_stop,11.350000000000193,117.44495186990162,5,155696,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-02-28,121.0,51555.57344128166,51673.018393151564,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.616,150.82457200000002,150.953428,150.407428,150.27857200000003,150.54425446623023,150.4617,150.3791455337698,150.4316802164959,bearish,23.715415019765075,0.08957142857142587
64,2024-03-05 19:06:00+00:00,2024-03-05 19:05:00+00:00,1,2024-03-05 22:04:00+00:00,long,150.0335,150.0335,149.78047800000002,150.311,session_close,0.0,0.0,3,172351,6.0,25.30219999999872,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2024-03-06,178.0,51673.018393151564,51673.018393151564,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.311,150.589478,150.76152199999999,150.032522,149.86047800000003,150.1357968472496,150.066,149.9962031527504,149.972,bullish,32.11382113821331,0.08607142857142744
65,2024-03-14 17:50:00+00:00,2024-03-14 17:47:00+00:00,3,2024-03-14 20:14:00+00:00,short,148.2785,148.2505,148.2585,147.64266666666666,tp1_then_time_decay,4.399990415776747,49.554431571830065,5,166941,6.0,25.816666666665355,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-03-15,144.0,51673.018393151564,51722.57282472339,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.64266666666666,147.95361466666665,148.14571866666665,147.33171866666666,147.13961466666666,148.27415305936302,148.17775,148.081346940637,148.312,bearish,70.93596059113173,0.11028571428571306
66,2024-03-15 19:57:00+00:00,2024-03-15 19:56:00+00:00,1,2024-03-17 21:04:00+00:00,short,149.0855,148.9975,149.0655,148.028,tp1_then_session_close,7.399999999999808,215.40567544877368,5,433748,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-03-16,2947.0,51722.57282472339,51937.97850017217,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.028,148.382114,148.600886,147.67388599999998,147.45511399999998,149.0888234498305,149.04019999999997,148.99157655016944,149.122,bearish,72.4832214765038,0.05914285714285735
67,2024-03-27 19:04:00+00:00,2024-03-27 19:01:00+00:00,3,2024-03-27 22:00:00+00:00,long,151.38049999999998,151.3005,151.11998733333328,151.59698733333332,session_close,-7.999999999998409,-89.76255861677456,3,169764,6.0,26.051266666669903,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-03-28,176.0,51937.97850017217,51848.21594155539,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.4453333333333,151.59698733333332,151.69067933333332,151.2936793333333,151.1999873333333,151.40597666410267,151.38215,151.35832333589732,151.348,bullish,30.48780487805807,0.053285714285708864
68,2024-03-27 19:38:00+00:00,2024-03-27 19:35:00+00:00,3,2024-03-27 22:00:00+00:00,long,151.3595,151.3005,151.11998733333328,151.4453333333333,session_close,-5.89999999999975,-71.99419036949341,3,184623,6.0,23.951266666671245,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-03-28,142.0,51848.21594155539,51776.2217511859,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.4453333333333,151.59698733333332,151.69067933333332,151.2936793333333,151.1999873333333,151.40007622385116,151.37584999999999,151.3516237761488,151.337,bullish,30.26315789473439,0.044714285714281994
69,2024-04-10 20:15:00+00:00,2024-04-10 20:14:00+00:00,1,2024-04-10 20:38:00+00:00,short,152.9665,153.0665,153.0665,151.75633333333334,sl,-9.999999999999432,-291.05062178855246,4,445501,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-04-11,23.0,51776.2217511859,51485.17112939734,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.75633333333334,151.89576333333335,151.98190333333335,151.61690333333334,151.53076333333334,152.97452898018625,152.94195,152.90937101981373,152.94833848064002,bullish,65.68627450980856,0.0784285714285744
70,2024-04-18 17:35:00+00:00,2024-04-18 17:32:00+00:00,3,2024-04-18 19:50:00+00:00,short,154.6625,154.6385,154.64249999999998,154.409,tp1_then_time_decay,4.200000000000159,66.90812837149568,3,246306,6.0,18.18500000000256,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-04-19,135.0,51485.17112939734,51552.07925776884,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.409,154.62865,154.76435,154.18935,154.05364999999998,154.65069610875238,154.61825000000002,154.58580389124765,154.604,bullish,65.24390243903433,0.06349999999999666
71,2024-04-18 20:38:00+00:00,2024-04-18 20:37:00+00:00,1,2024-04-18 22:00:00+00:00,short,154.6605,154.5865,154.6405,154.409,tp1_then_session_close,6.7000043702753675,69.41849944220004,5,160173,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-04-19,82.0,51552.07925776884,51621.497757211044,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.409,154.62865,154.76435,154.18935,154.05364999999998,154.65995762798852,154.61145,154.56294237201146,154.661,bullish,75.18248175181527,0.04007142857142502
72,2024-04-19 18:16:00+00:00,2024-04-19 18:12:00+00:00,4,2024-04-21 21:04:00+00:00,short,154.6185,154.6165,154.8985,154.41466666666668,session_close,0.20000000000095497,2.074086530231452,3,160344,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-04-20,3048.0,51621.497757211044,51623.57184374127,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.41466666666668,154.69161666666668,154.86271666666667,154.13771666666668,153.96661666666668,154.63726697098676,154.6008,154.56433302901323,154.623,bullish,69.67213114754863,0.056000000000005504
73,2024-05-03 19:42:00+00:00,2024-05-03 19:41:00+00:00,1,2024-05-03 20:50:00+00:00,long,152.8595,152.8795,152.8795,154.36133333333333,tp1_then_be_stop,3.9999873838532185,41.469366424562544,3,158527,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2024-05-04,68.0,51623.57184374127,51665.04121016584,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.36133333333333,155.59519333333333,156.35747333333336,153.12747333333334,152.3651933333333,152.98624950066653,152.92360000000002,152.8609504993335,152.914,bearish,32.38866396761455,0.06614285714286032
75,2024-05-07 18:02:00+00:00,2024-05-07 18:01:00+00:00,1,2024-05-07 21:23:00+00:00,short,154.6705,154.6505,154.6505,153.58066666666667,tp1_then_be_stop,4.000000000000626,68.33505345391148,4,264150,6.0,17.01666666666597,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-05-08,201.0,51665.04121016584,51733.37626361975,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.58066666666667,154.03142666666668,154.30990666666665,153.12990666666667,152.8514266666667,154.68857081229226,154.56850000000003,154.4484291877078,154.633,bullish,69.2129629629644,0.09564285714285704
74,2024-05-07 17:24:00+00:00,2024-05-07 17:23:00+00:00,1,2024-05-07 22:00:00+00:00,short,154.6055,154.6515,154.84066666666666,153.58066666666667,session_close,-4.599999999999227,-56.82885714007639,5,191058,6.0,23.516666666665742,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-05-08,276.0,51733.37626361975,51676.54740647967,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.58066666666667,154.03142666666668,154.30990666666665,153.12990666666667,152.8514266666667,154.61429299823328,154.5336,154.45290700176673,154.674,bearish,72.25433526011851,0.10257142857142908
76,2024-05-08 19:15:00+00:00,2024-05-08 19:14:00+00:00,1,2024-05-08 22:00:00+00:00,short,155.6235,155.5075,155.6035,154.409,tp1_then_session_close,8.800006189665394,255.95832160315788,4,452367,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-05-09,165.0,51676.54740647967,51932.50572808283,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.409,154.74706999999998,154.95593,154.07093,153.86207,155.63238134957876,155.5903,155.54821865042126,155.63447099200002,bearish,69.17808219179402,0.05885714285714373
77,2024-05-10 18:11:00+00:00,2024-05-10 18:07:00+00:00,4,2024-05-12 21:04:00+00:00,short,155.85850000000002,155.7125,155.8385,155.528,tp1_then_session_close,10.300022918299794,124.0883359240414,3,187623,6.0,24.266399999999066,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-05-11,3053.0,51932.50572808283,52056.59406400687,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.528,155.832836,156.021164,155.223164,155.03483599999998,155.86065493059343,155.80995000000001,155.7592450694066,155.881,bearish,65.88785046729052,0.05714285714285593
78,2024-05-22 18:29:00+00:00,2024-05-22 18:24:00+00:00,5,2024-05-22 22:00:00+00:00,short,156.6045,156.7085,156.8845,156.18333333333334,session_close,-10.3999999999985,-108.68837363638568,5,163773,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-05-23,211.0,52056.59406400687,51947.905690370484,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.18333333333334,156.45302533333336,156.61964133333333,155.91364133333332,155.74702533333334,156.60012772817024,156.5251,156.45007227182978,156.63,bearish,81.49779735683569,0.060928571428570014
79,2024-05-22 19:19:00+00:00,2024-05-22 19:18:00+00:00,1,2024-05-22 22:00:00+00:00,short,156.6765,156.7085,156.9565,156.18333333333334,session_close,-3.1999999999982265,-33.457891562979,5,163848,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-05-23,161.0,51947.905690370484,51914.44779880751,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.18333333333334,156.45302533333336,156.61964133333333,155.91364133333332,155.74702533333334,156.68928560123672,156.58885,156.4884143987633,156.66997817600003,bullish,77.33990147783348,0.05249999999999692
80,2024-05-28 17:05:00+00:00,2024-05-28 17:01:00+00:00,4,2024-05-28 22:00:00+00:00,short,157.00050000000002,157.1615,157.2446666666667,156.84666666666666,session_close,-16.099999999997294,-192.35505515024303,5,187769,6.0,24.416666666667197,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-05-29,295.0,51914.44779880751,51722.09274365727,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.84666666666666,156.96814266666667,157.04319066666667,156.72519066666666,156.65014266666665,156.98068395571553,156.93604999999997,156.8914160442844,156.966,bullish,71.32352941177317,0.07278571428571468
81,2024-05-28 17:22:00+00:00,2024-05-28 17:20:00+00:00,2,2024-05-28 22:00:00+00:00,short,157.0625,157.1615,157.2446666666667,156.84666666666666,session_close,-9.899999999998952,-158.59943433981837,5,251775,6.0,18.216666666668857,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-05-29,278.0,51722.09274365727,51563.49330931745,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.84666666666666,156.96814266666667,157.04319066666667,156.72519066666666,156.65014266666665,157.05495421369747,156.95765,156.86034578630253,157.097,bearish,80.50847457628099,0.07100000000000202
82,2024-06-04 17:54:00+00:00,2024-06-04 17:52:00+00:00,2,2024-06-04 21:27:00+00:00,long,154.6075,154.8245,154.6275,156.51233333333332,tp1_then_trailing_stop,14.191071428571432,411.12077544330214,5,448430,6.682142857142789,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-06-05,213.0,51563.49330931745,51974.61408476075,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.51233333333332,157.0945013333333,157.45416533333332,155.93016533333332,155.5705013333333,154.9081433170404,154.74205,154.5759566829596,154.549,bullish,18.181818181825165,0.1336428571428558
83,2024-06-05 20:38:00+00:00,2024-06-05 20:37:00+00:00,1,2024-06-05 22:00:00+00:00,short,156.1285,156.0505,156.1085,155.29066666666665,tp1_then_session_close,6.9000000000002615,72.07716703629457,3,163018,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-06-06,82.0,51974.61408476075,52046.69125179705,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.29066666666665,156.03251066666667,156.49082266666665,154.54882266666664,154.09051066666666,156.1457436896685,156.1091,156.07245631033152,156.162,bearish,65.71428571428106,0.04107142857142167
84,2024-06-07 20:02:00+00:00,2024-06-07 20:01:00+00:00,1,2024-06-09 21:04:00+00:00,short,156.71550000000002,156.7885,156.97800000000004,155.806,session_close,-7.299999999997908,-81.37769032803008,5,174782,6.0,26.250000000001705,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-06-08,2942.0,52046.69125179705,51965.31356146902,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.806,156.22314400000002,156.48085600000002,155.388856,155.131144,156.71666996320653,156.6501,156.5835300367935,156.766,bearish,80.82901554403038,0.06764285714285531
85,2024-06-14 20:23:00+00:00,2024-06-14 20:22:00+00:00,1,2024-06-16 21:04:00+00:00,short,157.3545,157.3725,157.6345,156.968,session_close,-1.8000000000000682,-18.788809989039457,4,164269,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-06-15,2921.0,51965.31356146902,51946.52475147998,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.968,157.246096,157.417904,156.68990399999998,156.51809599999999,157.35952564743934,157.3098,157.26007435256065,157.396,bearish,68.94736842104894,0.05221428571428329
86,2024-06-14 20:43:00+00:00,2024-06-14 20:42:00+00:00,1,2024-06-16 21:04:00+00:00,short,157.3685,157.3725,157.6485,156.968,session_close,-0.39999999999906777,-4.175646952284984,5,164283,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-06-15,2901.0,51946.52475147998,51942.34910452769,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.968,157.246096,157.417904,156.68990399999998,156.51809599999999,157.41991166784464,157.33045,157.24098833215538,157.442,bearish,81.16591928250921,0.05007142857142607
87,2024-06-18 18:01:00+00:00,2024-06-18 17:59:00+00:00,2,2024-06-18 19:22:00+00:00,short,157.8485,157.8285,157.8285,157.61800000000002,tp1_then_be_stop,4.000000000000625,41.752488644499664,3,164712,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-06-19,81.0,51942.34910452769,51984.10159317219,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.61800000000002,157.92512800000003,158.11487200000002,157.31087200000002,157.12112800000003,157.8436716170441,157.76525,157.68682838295592,157.872812,bearish,66.784452296817,0.0930000000000015
88,2024-06-21 20:20:00+00:00,2024-06-21 20:17:00+00:00,3,2024-06-21 20:36:00+00:00,short,159.60250000000002,159.70250000000001,159.70250000000001,158.59233333333336,sl,-9.999999999999432,-292.2271097822347,4,466694,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-06-22,16.0,51984.10159317219,51691.874483389955,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.59233333333336,158.98159133333337,159.22207533333335,158.20307533333335,157.96259133333336,159.6013658541351,159.56635,159.5313341458649,159.6183584538254,bearish,65.21739130434783,0.05442857142857146
89,2024-07-05 18:32:00+00:00,2024-07-05 18:31:00+00:00,1,2024-07-07 21:04:00+00:00,long,160.7835,160.73850000000002,160.5035,161.29066666666668,session_close,-4.4999999999987494,-46.743157364277444,5,166965,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-07-06,3032.0,51691.874483389955,51645.13132602568,TOKYO_MEANREV,tokyo_meanrev,tokyo,161.29066666666668,161.5687626666667,161.74057066666666,161.01257066666668,160.8407626666667,160.94424147721284,160.84745,160.75065852278718,160.732,bullish,12.621359223294675,0.09307142857142432
90,2024-07-17 19:14:00+00:00,2024-07-17 19:13:00+00:00,1,2024-07-17 19:30:00+00:00,long,156.1095,156.1295,156.1295,158.41566666666665,tp1_then_be_stop,4.6160714285719,134.04625546375436,5,453504,7.232142857142776,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-07-18,16.0,51645.13132602568,51779.177581489435,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.41566666666665,158.71821066666666,158.90512266666664,158.11312266666664,157.92621066666666,156.47044486464395,156.27085,156.07125513535604,156.142,bearish,17.13709677419483,0.14464285714285552
91,2024-08-16 18:53:00+00:00,2024-08-16 18:50:00+00:00,3,2024-08-18 21:04:00+00:00,long,147.67749999999998,147.57850000000002,147.39749999999998,148.58733333333336,session_close,-9.899999999996112,-103.04946181180881,3,153615,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-08-17,3011.0,51779.177581489435,51676.128119677625,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.58733333333336,149.48274133333337,150.03592533333335,147.69192533333336,147.13874133333337,147.85788700882966,147.75965000000002,147.66141299117038,147.7181888,bearish,32.58426966291984,0.09742857142856971
92,2024-08-21 17:47:00+00:00,2024-08-21 17:45:00+00:00,2,2024-08-21 18:02:00+00:00,long,145.0155,144.7355,144.7355,145.85866666666666,sl,-28.00000000000011,-291.23884603293715,3,150545,12.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-08-22,15.0,51676.128119677625,51384.88927364469,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.85866666666666,146.71778466666666,147.24854866666666,144.99954866666667,144.46878466666666,145.23935924425422,145.12145,145.0035407557458,145.052,bearish,31.972789115646123,0.24985714285713811
93,2024-09-03 19:53:00+00:00,2024-09-03 19:52:00+00:00,1,2024-09-03 20:28:00+00:00,long,145.6175,145.63750000000002,145.63750000000002,146.621,tp1_then_be_stop,4.000000000000626,41.27701844970226,5,150318,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-09-04,35.0,51384.88927364469,51426.16629209439,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.621,147.157328,147.488672,146.084672,145.753328,145.93063956329883,145.7638,145.59696043670118,145.5686928,bullish,17.699115044243115,0.09235714285714128
94,2024-09-03 20:54:00+00:00,2024-09-03 20:50:00+00:00,4,2024-09-03 21:09:00+00:00,long,145.4855,145.5055,145.5055,146.621,tp1_then_be_stop,3.99998669354633,41.310196407686114,4,150303,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-09-04,15.0,51426.16629209439,51467.47648850208,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.621,147.157328,147.488672,146.084672,145.753328,145.74776212286108,145.64465,145.54153787713895,145.59,bearish,34.41396508728221,0.08807142857142683
95,2024-09-03 21:14:00+00:00,2024-09-03 21:13:00+00:00,1,2024-09-03 22:00:00+00:00,long,145.4965,145.4625,145.2165,146.621,session_close,-3.3999999999991815,-35.16225831398999,4,150435,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-09-04,46.0,51467.47648850208,51432.31423018809,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.621,147.157328,147.488672,146.084672,145.753328,145.73782767229602,145.60324999999997,145.46867232770393,145.556,bearish,34.27230046948141,0.0905714285714266
96,2024-09-05 17:31:00+00:00,2024-09-05 17:30:00+00:00,1,2024-09-05 17:56:00+00:00,long,143.2655,143.30849999999998,143.2855,144.27333333333334,tp1_then_trailing_stop,7.305357142855939,75.43605970703312,3,148026,10.310714285714186,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-09-06,25.0,51432.31423018809,51507.75028989512,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.27333333333334,145.02052533333332,145.48214133333335,143.52614133333336,143.06452533333334,143.59536726604009,143.4101,143.22483273395991,143.2929212,bearish,30.57851239669465,0.2062142857142837
97,2024-09-06 20:37:00+00:00,2024-09-06 20:35:00+00:00,2,2024-09-08 21:04:00+00:00,long,142.3225,142.3005,142.04299999999998,143.504,session_close,-2.199999999999136,-22.808647896519865,5,147531,6.107142857142885,27.950000000001296,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-09-07,2907.0,51507.75028989512,51484.9416419986,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.504,144.031542,144.35745799999998,142.97645799999998,142.650542,142.47875366564492,142.40375,142.3287463343551,142.32157106464,bullish,29.389312977097205,0.1221428571428577
98,2024-09-06 20:48:00+00:00,2024-09-06 20:47:00+00:00,1,2024-09-08 21:04:00+00:00,long,142.3075,142.3005,142.04299999999998,143.504,session_close,-0.7000000000005002,-7.668096738948772,5,155882,6.0,26.45000000000266,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-09-07,2896.0,51484.9416419986,51477.27354525965,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.504,144.031542,144.35745799999998,142.97645799999998,142.650542,142.49738724975134,142.3919,142.28641275024864,142.253,bullish,15.202702702693657,0.11207142857142978
99,2024-09-20 20:18:00+00:00,2024-09-20 20:15:00+00:00,2,2024-09-20 20:51:00+00:00,short,143.9725,143.9525,143.9525,142.82366666666667,tp1_then_be_stop,4.153556964102249,42.96911562319061,4,148887,6.307142857143029,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-09-21,33.0,51477.27354525965,51520.24266088285,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.82366666666667,143.61173266666665,144.09860066666667,142.03560066666668,141.54873266666667,144.01126347698627,143.85915,143.70703652301373,144.052,bearish,68.10344827586059,0.12614285714286058
100,2024-09-24 18:24:00+00:00,2024-09-24 18:22:00+00:00,2,2024-09-24 18:55:00+00:00,long,143.3425,143.3625,143.3625,143.74,tp1_then_be_stop,4.842837980843948,50.10045041694484,3,148359,7.685714285714441,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-09-25,31.0,51520.24266088285,51570.34311129979,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.74,144.235072,144.540928,143.24492800000002,142.939072,143.70875851501506,143.53040000000001,143.35204148498497,143.47585564800002,bearish,34.93150684931621,0.15371428571428883
101,2024-09-25 17:15:00+00:00,2024-09-25 17:14:00+00:00,1,2024-09-25 17:56:00+00:00,short,144.59650000000002,144.5765,144.5765,143.6626666666667,tp1_then_be_stop,4.983908652411011,51.65783637422254,5,149803,7.967857142857023,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-09-26,41.0,51570.34311129979,51622.000947674016,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.6626666666667,144.2612606666667,144.63107266666668,143.0640726666667,142.6942606666667,144.60589759185942,144.47455,144.34320240814057,144.744,bearish,79.07949790795135,0.15935714285714045
102,2024-09-27 17:26:00+00:00,2024-09-27 17:24:00+00:00,2,2024-09-27 18:18:00+00:00,long,142.3615,142.2615,142.2615,144.70966666666666,sl,-9.999999999999432,-290.5768602186653,5,413379,11.835714285714463,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-09-28,52.0,51622.000947674016,51331.42408745535,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.70966666666666,145.13254066666667,145.39379266666666,144.28679266666666,144.02554066666667,142.7257536640633,142.55689999999998,142.38804633593668,142.286,bullish,28.711256117456458,0.23671428571428926
103,2024-10-15 18:32:00+00:00,2024-10-15 18:28:00+00:00,4,2024-10-15 22:00:00+00:00,long,149.3355,149.1925,149.0555,149.63199999999998,session_close,-14.300000000000068,-147.60412219112965,3,153996,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2024-10-16,208.0,51331.42408745535,51183.81996526422,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.63199999999998,149.95211599999996,150.149884,149.311884,149.11411599999997,149.57559231589929,149.45375,149.33190768410074,149.32041086400002,bullish,30.188679245280113,0.10678571428571461
104,2024-11-06 20:50:00+00:00,2024-11-06 20:47:00+00:00,3,2024-11-06 21:42:00+00:00,short,154.55450000000002,154.6545,154.6545,151.83466666666666,sl,-9.999999999999432,-287.7219867510966,5,444975,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-11-07,52.0,51183.81996526422,50896.09797851313,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.83466666666666,152.29612266666666,152.58121066666666,151.37321066666667,151.08812266666666,154.54854539561242,154.46385,154.3791546043876,154.49112,bullish,87.05882352941589,0.11728571428571806
105,2024-11-06 21:05:00+00:00,2024-11-06 21:01:00+00:00,4,2024-11-06 22:04:00+00:00,short,154.6225,154.5975,154.7225,151.83466666666666,session_close,2.5000000000005684,71.9887126247354,5,445171,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-11-07,59.0,50896.09797851313,50968.08669113786,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.83466666666666,152.29612266666666,152.58121066666666,151.37321066666667,151.08812266666666,154.58081248216845,154.47235,154.36388751783156,154.51532,bullish,93.81443298969012,0.11228571428571651
106,2024-11-08 20:44:00+00:00,2024-11-08 20:40:00+00:00,4,2024-11-10 22:04:00+00:00,long,152.6135,152.6845,152.6335,153.43866666666668,tp1_then_session_close,6.6071428571447655,67.6215463851438,3,156262,6.1142857142855735,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2024-11-09,2960.0,50968.08669113786,51035.708237523,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.43866666666668,154.21107066666667,154.68826266666667,152.66626266666668,152.18907066666668,152.80132038990766,152.7172,152.63307961009232,152.6141782272,bullish,30.434782608693354,0.12228571428571147
107,2024-11-13 17:09:00+00:00,2024-11-13 17:08:00+00:00,1,2024-11-13 18:57:00+00:00,short,155.2825,155.5625,155.5625,154.3213333333333,sl,-28.00000000000011,-286.55800723182114,5,159206,10.032142857142848,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2024-11-14,108.0,51035.708237523,50749.15023029118,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.3213333333333,154.90120933333333,155.2594573333333,153.7414573333333,153.38320933333333,155.3623998857894,155.1437,154.9250001142106,155.432,bearish,88.83161512027519,0.20064285714285696
108,2024-11-14 20:01:00+00:00,2024-11-14 20:00:00+00:00,1,2024-11-14 20:14:00+00:00,short,156.1445,156.4245,156.4245,155.14866666666668,sl,-28.00000000000011,-284.95203756444914,5,159191,6.392857142856911,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-11-15,13.0,50749.15023029118,50464.19819272673,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.14866666666668,155.6403006666667,155.94403266666666,154.65703266666668,154.3533006666667,156.04231527260671,155.91789999999997,155.79348472739323,155.87,bullish,70.67901234567738,0.12785714285713823
