trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,adx_m15,ema20_m5,roc10_m5,sl_pips,R,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,combo
477,strat_a_meanrev,2024-04-04 17:46:00+00:00,2024-04-04 18:54:00+00:00,short,strat_a_window,151.65699999999998,151.39600000000002,151.63699999999997,151.59699999999998,141.66699999999997,partial_tp_then_be,16.0500370311673,287.6422228635739,271393,68.0,66808.79493871216,67096.43716157574,34.099999999997976,4.000000000002046,2024-04-04,strat_a_meanrev,0.0075,,,,,,22.384410612387978,,,2.000000000001023,8.025018515579545,151.68200000000002,151.877584,151.48641600000002,151.6731891416635,151.6223108583365,63.01369863014952,BC
478,strat_a_meanrev,2024-04-04 18:08:00+00:00,2024-04-04 18:54:00+00:00,short,strat_a_window,151.676,151.39600000000002,151.65599999999998,151.61599999999999,141.68599999999998,partial_tp_then_be,17.000040526549167,304.70345681392894,271427,46.0,67096.43716157574,67401.14061838968,35.99999999999852,1.9000000000033879,2024-04-04,strat_a_meanrev,0.0075,,,,,,21.04970194282721,,,2.000000000001023,8.500020263270235,151.68200000000002,151.877584,151.48641600000002,151.68803893527212,151.62636106472792,61.538461538469946,BCD
479,strat_a_meanrev,2024-04-04 18:59:00+00:00,2024-04-04 19:00:00+00:00,long,strat_a_window,151.215,151.115,151.115,151.365,161.205,sl_hit,-9.999999999999432,-505.8425702279432,764404,1.0,67401.14061838968,66895.29804816173,0.0,10.300000000000864,2024-04-04,strat_a_meanrev,0.0075,,,,,,26.853414079836863,,,9.999999999999432,-1.0,151.68200000000002,151.877584,151.48641600000002,151.805532111899,151.40066788810097,10.869565217391866,ABC
480,strat_b_breakout,2024-04-05 00:30:00+00:00,2024-04-05 01:02:00+00:00,short,strat_b_window,151.07,150.96800000000002,151.252794,150.93092857142855,141.07999999999998,partial_tp_then_trail,12.424283032099684,227.5299285409042,276427,32.0,66895.29804816173,67122.82797670263,23.599999999999,2.3000000000024556,2024-04-05,strat_b_breakout,0.005,151.356,151.189,151.27249999999998,16.70000000000016,normal_12_30,32.51548413098528,151.1848291736104,-0.0010050915823579106,18.279400000000123,0.6796876829709728,,,,,,,
482,strat_a_meanrev,2024-04-05 18:39:00+00:00,2024-04-07 21:05:00+00:00,long,strat_a_window,151.55200000000002,151.578,151.57200000000003,151.61200000000002,161.54200000000003,partial_tp_then_time_decay,4.299999999999216,77.28566702553164,272480,3026.0,67122.82797670263,67200.11364372815,9.29999999999609,2.0000000000038654,2024-04-05,strat_a_meanrev,0.0075,,,,,,23.599063453706634,,,2.000000000001023,2.1499999999985078,151.40466666666666,151.65373066666666,151.15560266666665,151.6069092854003,151.55629071459973,36.36363636363636,BCD
481,strat_a_meanrev,2024-04-05 17:24:00+00:00,2024-04-07 22:00:00+00:00,short,strat_a_window,151.594,151.68200000000002,151.73373066666667,151.534,141.60399999999998,session_close,-8.800000000002228,-316.8619612083976,546162,3156.0,67200.11364372815,66883.25168251975,4.79999999999734,11.800000000002342,2024-04-05,strat_a_meanrev,0.0075,,,,,,30.475187356772164,,,13.973066666667933,-0.6297830111262689,151.40466666666666,151.65373066666666,151.15560266666665,151.63345335407263,151.54104664592734,62.50000000000001,AC
483,strat_a_meanrev,2024-04-09 19:08:00+00:00,2024-04-09 22:00:00+00:00,short,strat_a_window,151.753,151.77800000000002,152.00067800000002,151.69299999999998,141.76299999999998,session_close,-2.5000000000034106,-50.62426702164004,307346,172.0,66883.25168251975,66832.62741549811,1.0999999999967258,4.500000000001592,2024-04-09,strat_a_meanrev,0.0075,,,,,,28.44865609544455,,,24.767800000003604,-0.10093750757043608,151.79500000000002,151.920678,151.66932200000002,151.75508026390247,151.66591973609752,72.54901960785243,BC
484,strat_a_meanrev,2024-04-09 19:18:00+00:00,2024-04-09 22:00:00+00:00,short,strat_a_window,151.768,151.77800000000002,152.00067800000002,151.708,141.778,session_close,-1.0000000000019327,-21.557274440342628,327192,162.0,66832.62741549811,66811.07014105776,2.5999999999982037,3.0000000000001137,2024-04-09,strat_a_meanrev,0.0075,,,,,,27.64330125632359,,,23.267800000002126,-0.042977849216592943,151.79500000000002,151.920678,151.66932200000002,151.77065843765757,151.67614156234242,73.21428571430204,BC
485,strat_a_meanrev,2024-04-10 19:31:00+00:00,2024-04-10 20:38:00+00:00,short,strat_a_window,152.93599999999998,153.03599999999997,153.03599999999997,152.87599999999998,142.94599999999997,sl_hit,-9.999999999999432,-500.7553778195697,766336,67.0,66811.07014105776,66310.31476323819,0.5999999999971806,25.600000000002865,2024-04-10,strat_a_meanrev,0.0075,,,,,,34.01314171253073,,,9.999999999999432,-1.0,151.75633333333334,151.89576333333335,151.61690333333334,153.01274187289638,152.7789581271036,71.003717472114,AC
486,strat_a_meanrev,2024-04-10 19:57:00+00:00,2024-04-10 20:38:00+00:00,short,strat_a_window,152.958,153.058,153.058,152.898,142.968,sl_hit,-9.999999999999432,-500.75526924431034,766446,41.0,66310.31476323819,65809.55949399387,0.39999999999906777,23.400000000000887,2024-04-10,strat_a_meanrev,0.0075,,,,,,30.511141241832036,,,9.999999999999432,-1.0,151.75633333333334,151.89576333333335,151.61690333333334,152.9861902141295,152.8748097858705,71.08433734938872,AC
487,strat_a_meanrev,2024-04-10 21:08:00+00:00,2024-04-10 21:16:00+00:00,short,strat_a_window,152.99599999999998,153.09599999999998,153.09599999999998,152.93599999999998,143.00599999999997,sl_hit,-9.999999999999432,-493.248680566414,755144,8.0,65809.55949399387,65316.31081342746,0.0,11.400000000003274,2024-04-10,strat_a_meanrev,0.0075,,,,,,16.5056891756009,,,9.999999999999432,-1.0,151.75633333333334,151.89576333333335,151.61690333333334,153.1812491169815,152.8414508830185,74.38692098093114,AC
488,strat_a_meanrev,2024-04-11 20:34:00+00:00,2024-04-11 22:00:00+00:00,short,strat_a_window,153.248,153.214,153.34799999999998,153.188,143.25799999999998,session_close,3.3999999999991815,166.59343140962218,750719,86.0,65316.31081342746,65482.90424483708,3.999999999999204,5.000000000001137,2024-04-11,strat_a_meanrev,0.0075,,,,,,21.928594737834825,,,9.999999999999432,0.33999999999993746,152.64066666666668,153.23544066666668,152.04589266666667,153.27423642106785,153.16746357893217,69.71830985917143,ACD
489,strat_a_meanrev,2024-04-11 20:47:00+00:00,2024-04-11 22:00:00+00:00,short,strat_a_window,153.236,153.214,153.33599999999998,153.176,143.24599999999998,session_close,2.199999999999136,107.78727792495147,750660,73.0,65482.90424483708,65590.69152276203,2.7999999999991587,6.200000000001182,2024-04-11,strat_a_meanrev,0.0075,,,,,,18.917210519356455,,,9.999999999999432,0.21999999999992612,152.64066666666668,153.23544066666668,152.04589266666667,153.2801694111497,153.1673305888503,67.42424242424633,AC
490,strat_b_breakout,2024-04-12 00:50:00+00:00,2024-04-12 01:14:00+00:00,short,strat_b_window,153.11599999999999,153.08,153.215222,153.016,143.12599999999998,partial_tp_then_trail,7.43999241235537,246.05082579710935,506086,24.0,65590.69152276203,65836.74234855914,14.199999999996749,4.000000000002046,2024-04-12,strat_b_breakout,0.005,153.29,153.169,153.2295,12.09999999999809,normal_12_30,32.0947864114303,153.18399575605602,-0.0007048136159549187,9.92220000000259,0.7498329415203713,,,,,,,
491,strat_b_breakout,2024-04-12 01:15:00+00:00,2024-04-12 02:00:00+00:00,short,strat_b_window,153.05499999999998,153.11,153.215222,152.95096428571426,143.06499999999997,time_exit_45min,-5.500000000003524,-112.95924498733643,314458,45.0,65836.74234855914,65723.78310357181,2.4999999999977263,5.700000000004479,2024-04-12,strat_b_breakout,0.005,153.29,153.169,153.2295,12.09999999999809,normal_12_30,42.01682710791187,153.12313220059312,-0.0007116183114407912,16.022200000003295,-0.3432737077306733,,,,,,,
492,strat_a_meanrev,2024-04-12 17:27:00+00:00,2024-04-14 21:04:00+00:00,long,strat_a_window,153.068,153.076,153.08800000000002,153.12800000000001,163.05800000000002,partial_tp_then_time_decay,3.399999999999182,63.126157850295044,284294,3097.0,65723.78310357181,65786.9092614221,25.499999999996703,2.400000000002933,2024-04-12,strat_a_meanrev,0.0075,,,,,,30.54925202892818,,,2.000000000001023,1.6999999999987212,153.09766666666667,153.31273266666668,152.88260066666666,153.15850087891417,153.05899912108586,38.759689922481215,BC
493,strat_a_meanrev,2024-04-12 18:09:00+00:00,2024-04-14 21:59:00+00:00,short,strat_a_window,153.142,153.192,153.12199999999999,153.082,143.152,partial_tp_then_time_decay,0.4999817317620316,9.868531941286726,301069,3110.0,65786.9092614221,65796.77779336339,15.599999999997749,19.700000000000273,2024-04-12,strat_a_meanrev,0.0075,,,,,,28.925628119229113,,,2.000000000001023,0.2499908658808879,153.09766666666667,153.31273266666668,152.88260066666666,153.14962018628606,153.058079813714,62.2489959839374,BC
494,strat_b_breakout,2024-04-16 00:40:00+00:00,2024-04-16 02:00:00+00:00,long,strat_b_window,154.312,154.346,154.22634,154.412,164.30200000000002,session_close,3.3999999999991815,130.55082736186975,592647,80.0,65796.77779336339,65927.32862072527,6.89999999999884,6.400000000002137,2024-04-16,strat_b_breakout,0.005,154.276,154.146,154.211,13.000000000002387,normal_12_30,21.147113805816048,154.2310647322337,0.0008691703963158498,8.56600000000185,0.3969180480969469,,,,,,,
495,strat_a_meanrev,2024-04-16 19:21:00+00:00,2024-04-16 22:00:00+00:00,short,strat_a_window,154.676,154.69400000000002,154.77599999999998,154.61599999999999,144.68599999999998,session_close,-1.8000000000029102,-88.9915187403665,764803,159.0,65927.32862072527,65838.3371019849,4.2999999999977945,6.800000000001205,2024-04-16,strat_a_meanrev,0.0075,,,,,,33.3152220355105,,,9.999999999999432,-0.18000000000030125,153.93466666666666,154.44043466666668,153.42889866666664,154.74855268376882,154.60044731623123,61.96319018405186,AC
496,strat_a_meanrev,2024-04-16 19:48:00+00:00,2024-04-16 22:00:00+00:00,short,strat_a_window,154.682,154.69400000000002,154.78199999999998,154.62199999999999,144.69199999999998,session_close,-1.2000000000028876,-59.32992876273213,764832,132.0,65838.3371019849,65779.00717322217,4.899999999997817,6.200000000001182,2024-04-16,strat_a_meanrev,0.0075,,,,,,27.423576477123014,,,9.999999999999432,-0.12000000000029559,153.93466666666666,154.44043466666668,153.42889866666664,154.72375471862165,154.6098452813784,67.44186046512027,ACD
498,strat_a_meanrev,2024-04-17 16:43:00+00:00,2024-04-17 17:31:00+00:00,long,strat_a_window,154.376,154.39600000000002,154.39600000000002,154.436,164.366,sl_hit,4.000000000000626,70.45445803744032,272000,48.0,65779.00717322217,65849.4616312596,6.599999999997408,21.400000000002706,2024-04-17,strat_a_meanrev,0.0075,,,,,,18.45229790709203,,,2.000000000001023,1.99999999999929,154.453,154.791834,154.114166,154.77652317069382,154.3497768293062,27.217125382260747,BCD
497,strat_a_meanrev,2024-04-17 16:32:00+00:00,2024-04-17 22:00:00+00:00,long,strat_a_window,154.404,154.327,154.124,154.464,164.394,session_close,-7.699999999999818,-135.73677969505988,272050,328.0,65849.4616312596,65713.72485156455,5.89999999999975,25.200000000000955,2024-04-17,strat_a_meanrev,0.0075,,,,,,18.45229790709203,,,28.000000000000114,-0.27499999999999236,154.453,154.791834,154.114166,154.77658064063496,154.40261935936502,25.301204819273693,BC
500,strat_a_meanrev,2024-04-18 16:48:00+00:00,2024-04-18 18:56:00+00:00,short,strat_a_window,154.63,154.61200000000002,154.60999999999999,154.57,144.64,partial_tp_then_time_decay,3.8999999999987267,192.27507795958329,762098,128.0,65713.72485156455,65905.99992952413,7.299999999997908,6.000000000000227,2024-04-18,strat_a_meanrev,0.0075,,,,,,20.351890308909766,,,2.000000000001023,1.9499999999983657,154.409,154.62865,154.18935,154.6448670823703,154.5734329176297,60.080645161295315,ACD
499,strat_a_meanrev,2024-04-18 16:34:00+00:00,2024-04-18 22:00:00+00:00,short,strat_a_window,154.612,154.58700000000002,154.712,154.552,144.62199999999999,session_close,2.4999999999977263,123.23303382550068,762009,326.0,65905.99992952413,66029.23296334963,5.49999999999784,7.800000000000296,2024-04-18,strat_a_meanrev,0.0075,,,,,,20.351890308909766,,,9.999999999999432,0.24999999999978684,154.409,154.62865,154.18935,154.64184821644605,154.57315178355398,55.66037735849107,AB
501,strat_a_meanrev,2024-04-18 19:56:00+00:00,2024-04-18 22:00:00+00:00,short,strat_a_window,154.608,154.58700000000002,154.70865,154.548,144.618,session_close,2.0999999999986585,103.14556851475102,759284,124.0,66029.23296334963,66132.37853186438,2.199999999999136,7.800000000000296,2024-04-18,strat_a_meanrev,0.0075,,,,,,33.502089667602796,,,10.065000000000168,0.2086438152010555,154.409,154.62865,154.18935,154.64977200721825,154.5543279927818,72.86821705426425,AC
502,strat_b_breakout,2024-04-19 01:15:00+00:00,2024-04-19 01:33:00+00:00,short,strat_b_window,154.42999999999998,154.226,154.592716,154.3292857142857,144.43999999999997,partial_tp_then_trail,14.202883472529242,288.9216045089379,313823,18.0,66132.37853186438,66421.30013637332,30.599999999995475,11.000000000004206,2024-04-19,strat_b_breakout,0.005,154.678,154.54,154.60899999999998,13.800000000000523,normal_12_30,30.00936463279698,154.57290995568223,-0.0007634773156656707,16.27160000000174,0.8728633614719956,,,,,,,
503,strat_a_meanrev,2024-04-19 16:31:00+00:00,2024-04-21 21:29:00+00:00,short,strat_a_window,154.578,154.573,154.558,154.518,144.588,partial_tp_then_time_decay,3.2499999999998863,83.64990624258797,397716,3178.0,66421.30013637332,66504.9500426159,11.7999999999995,8.600000000001273,2024-04-19,strat_a_meanrev,0.0075,,,,,,22.987269972967077,,,2.000000000001023,1.6249999999991118,154.41466666666668,154.69161666666668,154.13771666666668,154.62345869868824,154.51424130131176,65.7718120805268,ACD
504,strat_a_meanrev,2024-04-19 16:44:00+00:00,2024-04-21 21:29:00+00:00,short,strat_a_window,154.587,154.573,154.56699999999998,154.527,144.59699999999998,partial_tp_then_time_decay,3.6999944861173963,99.87174443463125,417129,3165.0,66504.9500426159,66604.82178705053,12.699999999998113,7.70000000000266,2024-04-19,strat_a_meanrev,0.0075,,,,,,22.987269972967077,,,2.000000000001023,1.8499972430577518,154.41466666666668,154.69161666666668,154.13771666666668,154.6183376950885,154.5167623049115,72.38805970148145,AC
505,strat_b_breakout,2024-04-25 01:35:00+00:00,2024-04-25 02:00:00+00:00,long,strat_b_window,155.448,155.38799999999998,155.307386,155.548,165.43800000000002,session_close,-6.0000000000030695,-142.1561510542082,368156,25.0,66604.82178705053,66462.66563599632,0.0,8.800000000002228,2024-04-25,strat_b_breakout,0.005,155.375,155.198,155.2865,17.69999999999925,normal_12_30,23.750548476711124,155.35255531973544,0.0006952849380681643,14.061399999999935,-0.42670004409255813,,,,,,,
506,strat_a_meanrev,2024-04-25 17:33:00+00:00,2024-04-25 22:00:00+00:00,short,strat_a_window,155.578,155.616,155.678,155.518,145.588,session_close,-3.8000000000010914,-189.3721853794498,775509,267.0,66462.66563599632,66273.29345061687,3.7999999999982492,8.400000000000318,2024-04-25,strat_a_meanrev,0.0075,,,,,,21.487898472390395,,,9.999999999999432,-0.38000000000013073,155.11599999999999,155.36238999999998,154.86961,155.59796635671776,155.4787336432822,46.61654135338322,AB
507,strat_a_meanrev,2024-04-25 17:56:00+00:00,2024-04-25 22:00:00+00:00,short,strat_a_window,155.571,155.616,155.671,155.511,145.581,session_close,-4.500000000001592,-224.24641425054202,775474,244.0,66273.29345061687,66049.04703636632,3.099999999997749,9.100000000000819,2024-04-25,strat_a_meanrev,0.0075,,,,,,20.015565602598432,,,9.999999999999432,-0.45000000000018475,155.11599999999999,155.36238999999998,154.86961,155.62258950192182,155.47781049807816,60.86956521738808,AC
508,strat_a_meanrev,2024-05-03 16:32:00+00:00,2024-05-03 17:31:00+00:00,long,strat_a_window,152.78300000000002,152.87199999999999,152.80300000000003,152.84300000000002,162.77300000000002,partial_tp_then_be,7.450001915866902,368.8620479739244,756837,59.0,66049.04703636632,66417.90908434024,17.099999999996385,2.9000000000024784,2024-05-03,strat_a_meanrev,0.0075,,,,,,33.90221542517923,,,2.000000000001023,3.7250009579315453,154.36133333333333,155.59519333333333,153.12747333333334,152.92269083890167,152.7554091610983,42.03539823008817,AB
510,strat_a_meanrev,2024-05-03 19:21:00+00:00,2024-05-05 21:07:00+00:00,long,strat_a_window,152.872,152.92799999999997,152.89200000000002,152.93200000000002,162.86200000000002,partial_tp_then_be,5.7999997373607375,288.80784731905896,761507,2986.0,66417.90908434024,66706.71693165929,13.599999999996726,3.700000000003456,2024-05-03,strat_a_meanrev,0.0075,,,,,,24.025929554187826,,,2.000000000001023,2.899999868678885,154.36133333333333,155.59519333333333,153.12747333333334,152.98182711180132,152.8708728881987,46.25000000000044,AB
