trade_number,time,equity,drawdown_usd,drawdown_pct
210,2023-12-27 00:51:00+00:00,79461.96463361174,20170.772604007114,20.245125410838487
211,2023-12-27 00:51:00+00:00,79232.79927663387,20399.937960984986,20.475135509257566
212,2023-12-27 01:16:00+00:00,79207.44620682728,20425.291030791574,20.500582034676338
213,2023-12-28 00:02:00+00:00,79112.37719742325,20520.360040195606,20.59600148418649
214,2023-12-28 00:19:00+00:00,79023.75392409891,20608.983313519944,20.684951437566752
215,2023-12-28 00:45:00+00:00,78760.63692555654,20872.10031206232,20.9490383289214
216,2024-01-03 00:22:00+00:00,79069.59134106949,20563.145896549366,20.63894505628942
217,2024-01-03 01:15:00+00:00,79224.47833776836,20408.258899850494,20.483487120481158
218,2024-01-03 01:15:00+00:00,79482.610858062,20150.126379556852,20.224403080987184
219,2024-01-04 00:02:00+00:00,79262.48872545917,20370.248512159684,20.445336620209186
220,2024-01-09 00:51:00+00:00,79370.26010877488,20262.47712884398,20.33716797373441
221,2024-01-10 01:03:00+00:00,79521.37156917753,20111.36566844133,20.18549949147415
222,2024-01-11 00:54:00+00:00,78859.2723620514,20773.464875567457,20.850039305879786
223,2024-01-12 00:04:00+00:00,78789.86582044604,20842.87141717282,20.91970169148687
224,2024-01-17 00:53:00+00:00,79218.87759058218,20413.859647036676,20.4891085129486
225,2024-01-17 00:53:00+00:00,79263.00407542485,20369.73316219401,20.44481937057823
226,2024-01-18 00:59:00+00:00,79599.3193096995,20033.417927919363,20.107264422677368
227,2024-01-18 00:59:00+00:00,80049.96413593492,19582.77310168394,19.65495844501396
228,2024-01-24 00:20:00+00:00,79595.39257373172,20037.34466388714,20.11120563324394
229,2024-01-24 01:12:00+00:00,79702.9169170101,19929.820320608764,20.003284937436966
230,2024-01-25 00:18:00+00:00,79553.12325160042,20079.613986018434,20.15363076709376
231,2024-01-29 01:09:00+00:00,79882.37397129125,19750.363266327608,19.82316637474691
232,2024-01-29 01:09:00+00:00,80253.85524778355,19378.88198983531,19.4503157567755
233,2024-01-29 02:00:00+00:00,80072.18293406864,19560.55430355022,19.632657744712283
234,2024-01-30 00:43:00+00:00,79988.89323627573,19643.844001343125,19.716254462118798
235,2024-01-30 01:10:00+00:00,80238.32628095777,19394.410956661086,19.465901965943615
236,2024-01-31 00:17:00+00:00,80148.44244346568,19484.294794153175,19.556117130139818
237,2024-01-31 00:52:00+00:00,80664.03469491379,18968.70254270507,19.03862432030318
238,2024-02-01 00:19:00+00:00,80486.64042353844,19146.096814080418,19.21667249632817
239,2024-02-05 00:59:00+00:00,80509.17772071208,19123.559516906782,19.194052122946392
240,2024-02-05 00:59:00+00:00,80765.48422919685,18867.253008422005,18.93680082624308
241,2024-02-06 02:00:00+00:00,80674.01004500875,18958.72719261011,19.028612199416482
242,2024-02-06 06:00:00+00:00,80772.53044973503,18860.206787883828,18.92972863216959
243,2024-02-06 06:00:00+00:00,80744.8202520874,18887.916985531454,18.95754097419281
244,2024-02-07 01:45:00+00:00,80570.34780730601,19062.389430312847,19.132656553287347
245,2024-02-07 02:00:00+00:00,80689.56201956993,18943.175218048927,19.013002897702634
246,2024-02-07 05:14:00+00:00,80554.04203092241,19078.695206696444,19.14902243546191
247,2024-02-08 01:57:00+00:00,80875.26194140292,18757.47529621594,18.82661845521753
248,2024-02-09 00:43:00+00:00,80720.03143379065,18912.705803828212,18.982421168177282
249,2024-02-12 02:00:00+00:00,80732.94628718722,18899.790950431634,18.969458708493196
250,2024-02-12 02:00:00+00:00,80752.3182857393,18880.41895187956,18.950015301547673
251,2024-02-12 06:00:00+00:00,80620.94260549899,19011.79463211987,19.08187525429291
252,2024-02-13 01:07:00+00:00,80633.84229617505,18998.89494144381,19.06892801322164
253,2024-02-13 01:07:00+00:00,80659.64237384073,18973.094863778126,19.043032832198804
254,2024-02-13 04:30:00+00:00,80556.42029425148,19076.316943367376,19.146635405460515
255,2024-02-14 06:00:00+00:00,80518.92443943935,19113.81279817951,19.18426947620045
256,2024-02-15 00:54:00+00:00,80217.39039743802,19415.346840180835,19.486915022595685
257,2024-02-19 00:53:00+00:00,79976.6182988932,19656.11893872566,19.72857464695248
258,2024-02-19 00:54:00+00:00,79694.08778139643,19938.649456222425,20.01214661870605
259,2024-02-19 01:16:00+00:00,79381.48319912491,20251.25403849395,20.32590351321551
260,2024-02-20 00:21:00+00:00,79284.5645140038,20348.172723615062,20.423179456653624
261,2024-02-20 00:22:00+00:00,79081.43450508716,20551.302732531694,20.627058236408697
262,2024-02-20 01:05:00+00:00,78966.59720590197,20666.14003171689,20.74231884488853
263,2024-02-20 06:00:00+00:00,79063.38531918476,20569.3519184341,20.645173954598146
264,2024-02-20 06:00:00+00:00,79030.9936824343,20601.743555184556,20.677684992283687
265,2024-02-21 00:51:00+00:00,78986.74609449747,20645.991143121384,20.722095684154272
266,2024-02-21 05:25:00+00:00,78759.37364598697,20873.36359163189,20.950306265148583
267,2024-02-22 00:53:00+00:00,78620.85362152134,21011.88361609752,21.089336897354606
268,2024-02-22 00:53:00+00:00,78571.11612019157,21061.62111742729,21.139257739347688
269,2024-02-22 06:00:00+00:00,78589.82426664405,21042.91297097481,21.120480631570487
270,2024-02-22 06:00:00+00:00,78608.53241309653,21024.204824522327,21.10170352379329
271,2024-02-23 00:35:00+00:00,78576.45780502618,21056.27943259268,21.133896364178533
272,2024-02-23 06:00:00+00:00,78593.78919080191,21038.94804681695,21.11650109204584
273,2024-02-26 00:45:00+00:00,78445.98677305573,21186.750464563127,21.26484833397063
274,2024-02-27 06:00:00+00:00,78135.85903207156,21496.8782055473,21.57611925714574
275,2024-02-27 06:00:00+00:00,77814.7377545288,21817.999483090054,21.898424240875034
276,2024-02-28 00:58:00+00:00,77980.39193199217,21652.345305626688,21.73215943469161
277,2024-02-28 06:00:00+00:00,77930.78527077023,21701.951966848632,21.781948954278565
278,2024-02-28 06:00:00+00:00,77866.45805285285,21766.279184766012,21.846513292969735
279,2024-02-29 01:37:00+00:00,78122.7678284491,21509.96940916976,21.589258717111836
280,2024-02-29 01:37:00+00:00,78394.57547241352,21238.16176520534,21.31644914517749
281,2024-03-04 00:56:00+00:00,78672.07321231125,20960.664025307604,21.037928502674294
282,2024-03-04 01:16:00+00:00,78872.67744062976,20760.059796989095,20.836584813962745
283,2024-03-06 06:00:00+00:00,78942.07506282261,20690.66217479625,20.766931380646607
284,2024-03-06 06:00:00+00:00,79071.39085615886,20561.346381459996,20.637138907889547
285,2024-03-07 00:32:00+00:00,78880.21803968653,20752.519197932328,20.829016419009605
286,2024-03-07 00:47:00+00:00,78709.77526363071,20922.961973988145,21.000087475352583
287,2024-03-07 00:52:00+00:00,78396.8648760775,21235.872361541362,21.314151302392624
288,2024-03-08 00:26:00+00:00,78327.8654312343,21304.87180638456,21.383405090611486
289,2024-03-08 00:32:00+00:00,78001.79203350745,21630.945204111413,21.710680448859637
290,2024-03-08 00:55:00+00:00,78237.86745095554,21394.869786663316,21.473734818343566
291,2024-03-11 00:07:00+00:00,78278.72713878733,21354.010098831524,21.432724514938627
292,2024-03-12 00:08:00+00:00,78172.24356626299,21460.49367135587,21.539600603538293
293,2024-03-12 00:54:00+00:00,78655.13188805846,20977.6053495604,21.054932275452707
