trade_id,entry_datetime,exit_datetime,direction,mode,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,entry_session_day,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,rsi_m5,atr_m15,adx_m15,session_mean,day_type,first_hour_high,first_hour_low,ema20_m5,roc10_m5,news_event_id,news_move_pips
47,2025-08-14 00:35:00+00:00,2025-08-14 00:43:00+00:00,long,mean_reversion,morning_active,146.80700000000002,146.712,146.55700000000002,146.86158333333333,156.79700000000003,trailing_stop,-9.500000000002728,-339.10283412409547,523689,8.0,89179.96975384332,88840.86691971924,0.0,9.700000000003683,2025-08-14,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.51433333333333,147.92803933333332,148.18362733333333,147.10062733333334,146.84503933333332,147.40652801987773,147.06390000000002,146.7212719801223,11.444652908068534,0.07335714285714191,78.14478631035081,146.86158333333333,UNCLASSIFIED,,,,,,
48,2025-08-14 00:50:00+00:00,2025-08-14 00:54:00+00:00,long,mean_reversion,morning_active,146.723,146.636,146.473,146.82498039215685,156.71300000000002,trailing_stop,-8.70000000000175,-309.3490889004687,521399,4.0,88840.86691971924,88531.51783081876,0.0,10.100000000002751,2025-08-14,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.51433333333333,147.92803933333332,148.18362733333333,147.10062733333334,146.84503933333332,147.3751015370756,146.988,146.6008984629244,7.4074074074060405,0.0806428571428585,84.46731532195557,146.82498039215685,UNCLASSIFIED,,,,,,
49,2025-08-18 00:00:00+00:00,2025-08-18 00:03:00+00:00,short,mean_reversion,morning_active,147.268,147.348,147.348,147.19899999999998,137.278,sl,-8.00000000000125,-542.9323777724334,1000000,3.0,88531.51783081876,87988.58545304633,0.0,10.400000000001342,2025-08-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.19899999999998,147.21542599999998,147.225574,147.182574,147.17242599999997,147.40064417937526,147.2544,147.10815582062475,63.42710997442816,0.07057142857142651,35.802951799633504,147.276,UNCLASSIFIED,,,,,,
50,2025-08-18 00:15:00+00:00,2025-08-18 00:40:00+00:00,short,mean_reversion,morning_active,147.392,147.383,147.472,147.19899999999998,137.402,trailing_stop,0.899999999998613,61.06538745978932,1000000,25.0,87988.58545304633,88049.65084050612,8.999999999997499,2.400000000000091,2025-08-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.19899999999998,147.21542599999998,147.225574,147.182574,147.17242599999997,147.43893240699342,147.28945000000002,147.13996759300662,65.37585421412545,0.07992857142856735,34.29531810986538,147.3809375,UNCLASSIFIED,,,,,,
51,2025-08-19 00:00:00+00:00,2025-08-19 00:04:00+00:00,short,mean_reversion,morning_active,147.902,147.936,148.152,147.63333333333333,137.91199999999998,trailing_stop,-3.4000000000020236,-119.71982478916924,520908,4.0,88049.65084050612,87929.93101571695,2.7999999999963165,4.300000000003479,2025-08-19,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.63333333333333,147.97866133333332,148.19200533333333,147.28800533333333,147.07466133333332,147.9911060661097,147.9128,147.83449393389031,63.35078534030478,0.05435714285714255,16.8406422524335,147.91,UNCLASSIFIED,,,,,,
52,2025-08-19 05:10:00+00:00,2025-08-19 05:56:00+00:00,short,breakout,afternoon_active,147.72899999999998,147.71800000000002,148.014,147.54246428571426,147.54246428571426,trailing_stop,1.0999999999967258,25.455232266811134,341836,46.0,87929.93101571695,87955.38624798377,10.499999999996135,5.700000000001637,2025-08-19,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,37.649269346926076,,TRENDING,147.984,147.775,147.78695459319783,-0.00016919099633197767,,
53,2025-08-19 05:30:00+00:00,2025-08-19 06:00:00+00:00,short,breakout,afternoon_active,147.718,147.68300000000002,148.014,147.58299999999997,147.58299999999997,session_end_close,3.4999999999968163,77.99665499745754,329108,30.0,87955.38624798377,88033.38290298123,9.399999999996567,3.000000000002956,2025-08-19,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,34.302240879394844,,TRENDING,147.984,147.775,147.7701749247491,-0.0008386878593168429,,
54,2025-08-22 00:05:00+00:00,2025-08-22 00:16:00+00:00,short,mean_reversion,morning_active,148.39399999999998,148.37300000000002,148.64399999999998,148.00933333333333,138.40399999999997,trailing_stop,2.0999999999958163,73.95850323157272,522545,11.0,88033.38290298123,88107.3414062128,10.299999999998022,2.0000000000038654,2025-08-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.00933333333333,148.44939733333334,148.7212693333333,147.56926933333332,147.29739733333335,148.4402536193062,148.366,148.29174638069384,57.655502392344054,0.06457142857143237,15.263010120426921,148.44450000000003,UNCLASSIFIED,,,,,,
55,2025-08-22 00:50:00+00:00,2025-08-22 00:55:00+00:00,short,mean_reversion,morning_active,148.438,148.477,148.688,148.00933333333333,138.44799999999998,trailing_stop,-3.900000000001569,-137.41132296590186,523139,5.0,88107.3414062128,87969.9300832469,4.199999999997317,4.700000000002547,2025-08-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.00933333333333,148.44939733333334,148.7212693333333,147.56926933333332,147.29739733333335,148.46796418047643,148.38545000000002,148.3029358195236,68.0440771349877,0.076428571428575,17.761644526325952,148.39582352941179,UNCLASSIFIED,,,,,,
56,2025-08-25 00:15:00+00:00,2025-08-25 00:19:00+00:00,short,mean_reversion,morning_active,147.374,147.454,147.454,146.881,137.384,sl,-8.00000000000125,-542.5420809202362,1000000,4.0,87969.9300832469,87427.38800232667,0.0,10.400000000001342,2025-08-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.881,146.931806,146.96319400000002,146.830194,146.79880599999998,147.47974951649184,147.2083,146.93685048350818,74.47916666666788,0.09928571428571534,40.43454850199176,147.4234375,UNCLASSIFIED,,,,,,
57,2025-08-25 00:25:00+00:00,2025-08-25 00:28:00+00:00,short,mean_reversion,morning_active,147.38799999999998,147.468,147.468,146.881,137.39799999999997,sl,-8.00000000000125,-542.4905742263577,1000000,3.0,87427.38800232667,86884.89742810032,0.0,10.300000000003706,2025-08-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.881,146.931806,146.96319400000002,146.830194,146.79880599999998,147.52433794390413,147.24855,146.97276205609586,70.28885832186974,0.09928571428571534,40.43454850199176,147.4282307692308,UNCLASSIFIED,,,,,,
58,2025-08-25 00:35:00+00:00,2025-08-25 00:58:00+00:00,short,mean_reversion,morning_active,147.446,147.41500000000002,147.526,146.881,137.456,trailing_stop,3.099999999997749,210.29067598261702,1000000,23.0,86884.89742810032,87095.18810408293,10.3999999999985,6.900000000001683,2025-08-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.881,146.931806,146.96319400000002,146.830194,146.79880599999998,147.56495094555305,147.2913,147.01764905444696,65.63706563706558,0.10671428571428773,41.20493927041605,147.43883333333332,UNCLASSIFIED,,,,,,
59,2025-08-26 00:00:00+00:00,2025-08-26 00:03:00+00:00,short,mean_reversion,morning_active,147.827,147.702,148.077,147.496,137.837,trailing_stop,24.85999999999933,867.7732716236725,515000,3.0,87095.18810408293,87962.96137570661,36.19999999999948,6.100000000000705,2025-08-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.496,147.92002000000002,148.18198,147.07198,146.81002,147.87352347467302,147.78645,147.69937652532698,76.92307692306852,0.06714285714285495,25.37933148004823,147.835,UNCLASSIFIED,,,,,,
60,2025-08-26 00:10:00+00:00,2025-08-26 00:14:00+00:00,long,mean_reversion,morning_active,147.45000000000002,147.20000000000002,147.20000000000002,147.5600909090909,157.44000000000003,sl,-25.0,-881.1226222826085,518805,4.0,87962.96137570661,87081.838753424,0.0,25.200000000003797,2025-08-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.496,147.92002000000002,148.18198,147.07198,146.81002,147.99144328464516,147.753,147.51455671535481,29.07692307692666,0.06714285714285495,25.37933148004823,147.5600909090909,UNCLASSIFIED,,,,,,
61,2025-08-26 00:20:00+00:00,2025-08-26 00:22:00+00:00,long,mean_reversion,morning_active,147.30800000000002,147.243,147.05800000000002,147.42580952380953,157.29800000000003,trailing_stop,-6.500000000002615,-226.51270349024009,513114,2.0,87081.838753424,86855.32604993376,3.1999999999982265,9.400000000002251,2025-08-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.496,147.92002000000002,148.18198,147.07198,146.81002,148.08349906212,147.70365,147.32380093788,21.658986175118386,0.10971428571428175,26.042585663343917,147.42580952380953,UNCLASSIFIED,,,,,,
62,2025-08-27 04:15:00+00:00,2025-08-27 04:49:00+00:00,short,mean_reversion,afternoon_active,147.862,147.964,148.0844626666667,147.65853515625005,137.87199999999999,trailing_stop,-10.200000000000387,-397.96020653674026,577292,34.0,86855.32604993376,86457.36584339703,0.0,10.600000000002296,2025-08-27,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.4346666666667,147.7868706666667,148.00446266666668,147.0824626666667,146.8648706666667,147.90286647248783,147.79055,147.67823352751216,78.00829875517992,0.07535714285713928,73.66259823914785,147.65853515625005,RANGING,,,,,,
63,2025-08-27 04:30:00+00:00,2025-08-27 05:03:00+00:00,short,mean_reversion,afternoon_active,147.908,147.972,148.158,147.67289667896685,137.91799999999998,trailing_stop,-6.400000000002137,-222.25307490613753,513863,33.0,86457.36584339703,86235.11276849089,0.0,6.70000000000357,2025-08-27,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.4346666666667,147.7868706666667,148.00446266666668,147.0824626666667,146.8648706666667,147.95032340560644,147.82154999999997,147.6927765943935,79.50819672130919,0.07057142857142448,77.62906067062207,147.67289667896685,RANGING,,,,,,
64,2025-08-28 00:15:00+00:00,2025-08-28 00:41:00+00:00,short,mean_reversion,morning_active,147.439,147.483,147.689,147.62533333333332,137.44899999999998,trailing_stop,-12.939983208015935,-445.8468335811055,508576,26.0,86235.11276849089,85789.26593490978,2.0999999999986585,4.500000000001592,2025-08-28,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.43303091964722,147.30385,147.1746690803528,73.08781869688855,0.09035714285714594,24.105540724774187,147.41743749999998,UNCLASSIFIED,,,,,,
65,2025-09-01 00:15:00+00:00,2025-09-01 00:41:00+00:00,short,mean_reversion,morning_active,147.19199999999998,147.233,147.272,147.02266666666665,137.20199999999997,trailing_stop,-4.100000000002524,-278.47017991907546,1000000,26.0,85789.26593490978,85510.7957549907,2.399999999997249,5.700000000004479,2025-09-01,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.02266666666665,147.04482266666665,147.05851066666665,147.00051066666666,146.98682266666665,147.2272624229155,147.1533,147.07933757708452,62.82420749279383,0.0642142857142878,45.0610361398219,147.20818749999998,UNCLASSIFIED,,,,,,
66,2025-09-01 00:25:00+00:00,2025-09-01 00:41:00+00:00,short,mean_reversion,morning_active,147.196,147.233,147.276,147.02266666666665,137.206,trailing_stop,-3.700000000000614,-251.30235748783315,1000000,16.0,85510.7957549907,85259.49339750287,2.7999999999991587,5.300000000002569,2025-09-01,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.02266666666665,147.04482266666665,147.05851066666665,147.00051066666666,146.98682266666665,147.23510332384916,147.16439999999997,147.09369667615078,60.312499999999694,0.0642142857142878,45.0610361398219,147.21053846153845,UNCLASSIFIED,,,,,,
67,2025-09-01 01:20:00+00:00,2025-09-01 02:00:00+00:00,long,breakout,morning_active,147.346,147.272,147.09,147.45475000000002,147.45475000000002,phase_lunch_close,-7.400000000001229,-184.93266880333346,368046,40.0,85259.49339750287,85074.56072869954,2.5999999999982037,9.800000000001319,2025-09-01,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,51.473700506414204,,TRENDING,147.262,147.12,147.21966868914714,0.0007607351962288914,,
68,2025-09-01 05:30:00+00:00,2025-09-01 06:00:00+00:00,short,breakout,afternoon_active,146.993,146.916,147.292,146.85210714285714,146.85210714285714,session_end_close,7.699999999999818,164.4019916142519,313679,30.0,85074.56072869954,85238.9627203138,8.799999999999386,2.200000000001978,2025-09-01,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,41.29227553216106,,TRENDING,147.262,147.12,146.99460199740304,0.00017690083347515198,,
69,2025-09-02 00:35:00+00:00,2025-09-02 00:44:00+00:00,short,mean_reversion,morning_active,147.321,147.36100000000002,147.565856,147.12,137.331,trailing_stop,-4.000000000002046,-139.2096959169013,512852,9.0,85238.9627203138,85099.7530243969,2.4999999999977263,4.100000000002524,2025-09-02,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,147.37014997467966,147.17275,146.97535002532035,88.75379939209566,0.0631428571428602,17.221453628460353,147.27727777777775,UNCLASSIFIED,,,,,,
70,2025-09-02 00:50:00+00:00,2025-09-02 01:00:00+00:00,short,mean_reversion,morning_active,147.28699999999998,147.334,147.53699999999998,147.12,137.29699999999997,trailing_stop,-4.700000000002547,-159.93634191709157,501363,10.0,85099.7530243969,84939.8166824798,6.699999999997885,12.300000000001887,2025-09-02,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,147.40927357977924,147.1943,146.97932642022076,79.9999999999952,0.06042857142857575,18.84015810337349,147.28909803921567,UNCLASSIFIED,,,,,,
71,2025-09-05 00:15:00+00:00,2025-09-05 00:31:00+00:00,long,mean_reversion,morning_active,148.35000000000002,148.296,148.10000000000002,148.33200000000002,158.34000000000003,trailing_stop,-3.2400014284819907,-110.11303648673288,504032,16.0,84939.8166824798,84829.70364599307,2.199999999996294,6.400000000002137,2025-09-05,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.33200000000002,148.70903400000003,148.941966,147.954966,147.72203400000004,148.53173573486976,148.42440000000002,148.31706426513028,27.52808988764596,0.0731428571428572,31.363894061192145,148.3618125,UNCLASSIFIED,,,,,,
72,2025-09-08 00:10:00+00:00,2025-09-08 00:12:00+00:00,short,mean_reversion,morning_active,148.456,148.526,148.536,148.05666666666664,138.46599999999998,trailing_stop,-7.00000000000216,-471.2979545670226,1000000,2.0,84829.70364599307,84358.40569142604,0.0,7.600000000002183,2025-09-08,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.05666666666664,148.16897466666663,148.23835866666664,147.94435866666666,147.87497466666665,148.50478490044497,148.36795,148.23111509955504,65.64748201438876,0.19757142857142185,51.01104921323073,148.428,UNCLASSIFIED,,,,,,
73,2025-09-08 00:25:00+00:00,2025-09-08 00:38:00+00:00,short,mean_reversion,morning_active,148.44799999999998,148.45000000000002,148.528,148.05666666666664,138.45799999999997,trailing_stop,-0.20000000000379714,-13.47254968028273,1000000,13.0,84358.40569142604,84344.93314174576,5.79999999999643,7.70000000000266,2025-09-08,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.05666666666664,148.16897466666663,148.23835866666664,147.94435866666666,147.87497466666665,148.54282198008653,148.39204999999998,148.24127801991344,62.69113149846967,0.2009999999999934,53.58207124952047,148.47430769230772,UNCLASSIFIED,,,,,,
74,2025-09-15 00:05:00+00:00,2025-09-15 00:11:00+00:00,long,mean_reversion,morning_active,147.662,147.59799999999998,147.48366666666664,147.64766666666665,157.65200000000002,trailing_stop,-3.420000000002119,-161.8094190027876,698385,6.0,84344.93314174576,84183.12372274297,0.49999999999954525,6.400000000002137,2025-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.7412965407226,147.6936,147.6459034592774,33.91304347825549,0.06692857142856821,49.72790514231956,147.649,UNCLASSIFIED,,,,,,
75,2025-09-15 00:20:00+00:00,2025-09-15 00:35:00+00:00,long,mean_reversion,morning_active,147.64600000000002,147.62199999999999,147.48366666666664,147.64766666666665,157.63600000000002,trailing_stop,-0.8600000000029695,-44.60617049716716,765665,15.0,84183.12372274297,84138.5175522458,3.7999999999982492,4.000000000002046,2025-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.7452740180802,147.68385,147.6224259819198,34.259259259263644,0.06871428571428494,48.254996827305796,147.6407142857143,UNCLASSIFIED,,,,,,
76,2025-09-15 00:50:00+00:00,2025-09-15 02:00:00+00:00,long,mean_reversion,morning_active,147.595,147.57899999999998,147.48366666666664,147.64766666666665,157.585,phase_lunch_close,-1.6000000000019554,-108.41650912405935,1000000,70.0,84138.5175522458,84030.10104312174,0.0,6.200000000001182,2025-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.72968134898565,147.6557,147.58171865101434,25.104602510460737,0.07521428571428553,44.25007658838342,147.63443137254902,UNCLASSIFIED,,,,,,
77,2025-09-15 04:45:00+00:00,2025-09-15 06:00:00+00:00,short,breakout,afternoon_active,147.423,147.51500000000001,147.722,147.323,147.323,session_end_close,-9.200000000001296,-193.79466494935448,310735,75.0,84030.10104312174,83836.30637817239,2.0999999999986585,10.699999999999932,2025-09-15,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,58.034015396179925,,TRENDING,147.692,147.55,147.43023315837104,-2.034808795790593e-05,,
78,2025-09-16 00:55:00+00:00,2025-09-16 01:20:00+00:00,short,mean_reversion,morning_active,147.447,147.506,147.697,147.45900000000003,137.457,trailing_stop,-3.08000570323913,-103.25280132684767,494456,25.0,83836.30637817239,83733.05357684554,1.2000000000000455,6.499999999999773,2025-09-16,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.45900000000003,147.67253800000003,147.80446200000003,147.24546200000003,147.11353800000003,147.47732620748175,147.4134,147.34947379251824,79.21348314606696,0.05071428571428222,22.254040609469094,147.43026785714284,UNCLASSIFIED,,,,,,
79,2025-09-17 00:20:00+00:00,2025-09-17 00:42:00+00:00,long,mean_reversion,morning_active,146.292,146.41,146.042,146.76766666666666,156.282,trailing_stop,11.7999999999995,394.90145481864323,489979,22.0,83733.05357684554,84127.95503166418,18.39999999999975,5.299999999999727,2025-09-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.54479691445746,146.3941,146.24340308554255,27.87286063569651,0.07107142857142687,49.050142263920584,146.31214285714287,UNCLASSIFIED,,,,,,
80,2025-09-17 00:30:00+00:00,2025-09-17 00:42:00+00:00,long,mean_reversion,morning_active,146.30100000000002,146.41,146.05100000000002,146.76766666666666,156.29100000000003,trailing_stop,10.899999999998045,364.804186872416,490009,12.0,84127.95503166418,84492.7592185366,17.499999999998295,4.300000000003479,2025-09-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.52062789212238,146.37205,146.22347210787763,38.2198952879587,0.07421428571428278,46.591646047775455,146.29900000000004,UNCLASSIFIED,,,,,,
81,2025-09-18 00:15:00+00:00,2025-09-18 00:19:00+00:00,short,mean_reversion,morning_active,146.946,147.03400000000002,147.196,146.493,136.956,trailing_stop,-8.800000000002228,-297.2359590299595,496634,4.0,84492.7592185366,84195.52325950663,0.0,9.499999999999886,2025-09-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.493,147.091976,147.46202399999999,145.894024,145.523976,146.97077377261172,146.8585,146.74622622738826,67.59259259259716,0.08964285714285276,29.213458000677928,146.9538125,UNCLASSIFIED,,,,,,
82,2025-09-18 04:15:00+00:00,2025-09-18 05:12:00+00:00,long,breakout,afternoon_active,147.08200000000002,147.2354285714286,146.825,147.2354285714286,147.2354285714286,tp,15.342857142857724,376.5910960871361,361390,57.0,84195.52325950663,84572.11435559377,15.999999999996817,4.800000000003024,2025-09-18,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,28.752806823033744,,TRENDING,147.033,146.855,147.01061822379293,0.0007825311821665165,,
83,2025-09-18 04:25:00+00:00,2025-09-18 05:38:00+00:00,long,breakout,afternoon_active,147.119,147.27242857142858,146.825,147.27242857142858,147.27242857142858,tp,15.342857142857724,329.1966317039392,315988,73.0,84572.11435559377,84901.31098729771,16.399999999998727,1.6999999999995907,2025-09-18,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,28.752806823033744,,TRENDING,147.033,146.855,147.02520902219783,0.000857230329625311,,
84,2025-09-19 00:20:00+00:00,2025-09-19 00:54:00+00:00,short,mean_reversion,morning_active,148.04999999999998,148.038,148.29999999999998,147.666,138.05999999999997,trailing_stop,1.1999999999972033,40.75588700189099,502785,34.0,84901.31098729771,84942.06687429959,12.299999999996203,7.200000000003115,2025-09-19,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.666,148.239,148.593,147.093,146.739,148.06145968707497,147.97899999999998,147.896540312925,63.92045454545223,0.062142857142857465,23.802662507913293,148.02028571428573,UNCLASSIFIED,,,,,,
85,2025-09-19 04:35:00+00:00,2025-09-19 06:00:00+00:00,short,news_reaction,afternoon_active,147.368,147.58800000000002,147.668,146.945288,146.945288,session_end_close,-22.00000000000273,-155.49421362172293,104314,85.0,84942.06687429959,84786.57266067786,0.49999999999954525,22.60000000000275,2025-09-19,TOKYO_DUAL_MODE_V11,news_reaction,tokyo,,,,,,,,,,,,,NEWS,,,,,boj_rate_decision,-68.39999999999975
86,2025-09-22 00:15:00+00:00,2025-09-22 00:41:00+00:00,short,mean_reversion,morning_active,148.123,148.19400000000002,148.203,147.92133333333334,138.13299999999998,trailing_stop,-7.1000000000026375,-479.10171801845127,1000000,26.0,84786.57266067786,84307.4709426594,0.09999999999763531,7.30000000000075,2025-09-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,148.16965928075533,148.0448,147.9199407192447,76.1245674740514,0.054500000000000375,20.30595668904748,148.15156249999998,UNCLASSIFIED,,,,,,
87,2025-09-22 00:25:00+00:00,2025-09-22 00:42:00+00:00,short,mean_reversion,morning_active,148.118,148.198,148.198,147.92133333333334,138.128,sl,-8.00000000000125,-539.8183511249309,1000000,17.0,84307.4709426594,83767.65259153447,0.0,8.200000000002206,2025-09-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,148.18493061482005,148.06165,147.93836938517993,68.61313868613396,0.054500000000000375,20.30595668904748,148.14703846153847,UNCLASSIFIED,,,,,,
88,2025-09-22 04:10:00+00:00,2025-09-22 06:00:00+00:00,long,breakout,afternoon_active,148.346,148.225,148.076,148.4559285714286,148.4559285714286,session_end_close,-12.100000000000932,-281.7820408163482,345183,110.0,83767.65259153447,83485.87055071811,1.5999999999991132,13.000000000002387,2025-09-22,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,94.89471551860144,,TRENDING,148.258,148.106,148.32158214651895,0.0002022817380047006,,
89,2025-09-22 04:20:00+00:00,2025-09-22 06:00:00+00:00,long,breakout,afternoon_active,148.33800000000002,148.225,148.076,148.4471785714286,148.4471785714286,session_end_close,-11.300000000002797,-271.17179288250935,355703,100.0,83485.87055071811,83214.6987578356,2.399999999997249,12.200000000004252,2025-09-22,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,95.44388961494556,,TRENDING,148.258,148.106,148.32276452356768,-2.6966170938494732e-05,,
90,2025-09-23 00:55:00+00:00,2025-09-23 01:41:00+00:00,long,mean_reversion,morning_active,147.68800000000002,147.628,147.43800000000002,147.92433333333332,157.67800000000003,trailing_stop,-6.000000000003069,-199.79624461494492,491592,46.0,83214.6987578356,83014.90251322066,0.9999999999962483,8.600000000001273,2025-09-23,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.92433333333332,148.1989913333333,148.36867533333333,147.64967533333333,147.47999133333332,147.7702431232778,147.71935,147.6684568767222,34.40860215053779,0.0465714285714256,21.092478609513517,147.71985714285714,UNCLASSIFIED,,,,,,
91,2025-09-23 01:05:00+00:00,2025-09-23 01:41:00+00:00,long,mean_reversion,morning_active,147.66,147.628,147.41,147.71195454545457,157.65,trailing_stop,-3.2000000000010687,-106.53783835048402,491499,36.0,83014.90251322066,82908.36467487017,3.7999999999982492,5.799999999999272,2025-09-23,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.92433333333332,148.1989913333333,148.36867533333333,147.64967533333333,147.47999133333332,147.7797972904667,147.71474999999998,147.64970270953327,29.444444444441814,0.04671428571428139,22.428184965572797,147.71195454545457,RANGING,,,,,,
92,2025-09-23 01:50:00+00:00,2025-09-23 02:00:00+00:00,long,mean_reversion,morning_active,147.625,147.6,147.3999913333333,147.68947747747757,157.615,phase_lunch_close,-2.5000000000005684,-92.13245257454669,543950,10.0,82908.36467487017,82816.23222229563,0.0,2.7000000000015234,2025-09-23,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.92433333333332,148.1989913333333,148.36867533333333,147.64967533333333,147.47999133333332,147.7619677850303,147.6805,147.5990322149697,35.451505016722564,0.0514999999999962,28.716822972555754,147.68947747747757,RANGING,,,,,,
93,2025-09-24 00:45:00+00:00,2025-09-24 00:50:00+00:00,short,mean_reversion,morning_active,147.76,147.818,148.01,147.6555,137.76999999999998,trailing_stop,-5.8000000000021155,-192.05824730418723,489477,5.0,82816.23222229563,82624.17397499144,1.5999999999991132,7.70000000000266,2025-09-24,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,147.78267504974298,147.6382,147.49372495025705,67.22222222221956,0.05928571428571112,18.107224611503277,147.6555,UNCLASSIFIED,,,,,,
94,2025-09-24 00:55:00+00:00,2025-09-24 01:20:00+00:00,short,mean_reversion,morning_active,147.78799999999998,147.80800000000002,148.02993933333337,147.6786964285714,137.79799999999997,trailing_stop,-2.0000000000038654,-68.29224399233809,504707,25.0,82624.17397499144,82555.8817309991,4.399999999998272,3.700000000003456,2025-09-24,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,147.82722309548095,147.6551,147.48297690451906,70.3125,0.05928571428571112,18.107224611503277,147.6786964285714,UNCLASSIFIED,,,,,,
95,2025-09-25 00:10:00+00:00,2025-09-25 00:18:00+00:00,long,mean_reversion,morning_active,148.714,148.658,148.464,148.41066666666666,158.704,trailing_stop,-20.439959708512134,-676.2309568441154,491088,8.0,82555.8817309991,81879.65077415499,0.899999999998613,6.200000000001182,2025-09-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.41066666666666,148.94623066666665,149.27710266666668,147.87510266666666,147.54423066666664,148.85467068216067,148.77875,148.70282931783933,31.818181818185735,0.05107142857143491,36.73767593642731,148.7022727272727,UNCLASSIFIED,,,,,,
96,2025-09-26 00:10:00+00:00,2025-09-26 01:06:00+00:00,short,mean_reversion,morning_active,149.884,149.71200000000002,150.134,149.424,139.89399999999998,trailing_stop,17.199999999996862,563.9780645505009,490897,56.0,81879.65077415499,82443.62883870548,24.199999999999022,3.000000000002956,2025-09-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.424,149.94734,150.27066000000002,148.90066000000002,148.57734,149.96085514621853,149.83455,149.70824485378148,60.338983050845194,0.06614285714285627,27.52802572711888,149.88754545454546,UNCLASSIFIED,,,,,,
