trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,pnl_usd,confluence_score,position_size_units,position_units,partial_tp_pips,initial_sl_pips,regime_label,regime,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_middle,bb_lower,sar_value,sar_direction,rsi_m5,rsi_value,atr_m15,atr_value,hour_utc,day_of_week
11,2023-06-26 00:00:00+00:00,2023-06-26 00:00:00+00:00,0,2023-06-26 00:02:00+00:00,long,143.49720911799233,143.41720911799231,143.41720911799231,143.60600000000002,sl,-8.00000000000125,-278.90655693276966,-278.90655693276966,4,500000,500000,6.90628820076995,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,10.643569669394992,False,False,False,,pivot,pivot,0.0,0.0,12.20000000000141,2023-06-26,2.0,100300.30177071464,100021.39521378187,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.70403452206332,143.56570000000002,143.56570000000002,143.42736547793672,143.564,bearish,36.226415094340915,36.226415094340915,0.08271428571428478,0.08271428571428478,0,Monday
12,2023-06-26 00:17:00+00:00,2023-06-26 00:17:00+00:00,0,2023-06-26 00:33:00+00:00,long,143.3883543137899,143.3083543137899,143.3083543137899,143.60600000000002,sl,-8.00000000000125,-279.1184100294789,-279.1184100294789,4,500000,500000,17.79176862101224,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.8287064196707661,12.206735503744426,False,False,False,,pivot,pivot,0.0,0.0,23.100000000002296,2023-06-26,16.0,100021.39521378187,99742.2768037524,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.68139667017212,143.51735,143.51735,143.35330332982787,143.278513408,bullish,37.83783783783784,37.83783783783784,0.09785714285714318,0.09785714285714318,0,Monday
13,2023-06-26 00:22:00+00:00,2023-06-26 00:22:00+00:00,0,2023-06-26 00:33:00+00:00,long,143.3553546249866,143.2753546249866,143.2753546249866,143.60600000000002,sl,-8.00000000000125,-279.18269757351857,-279.18269757351857,6,500000,500000,21.091737501342323,8.0,neutral,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,1.0342124100702677,8.906766623414342,False,False,False,,pivot,pivot,0.0,0.0,26.400000000001,2023-06-26,11.0,99742.2768037524,99463.09410617888,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.66887495278533,143.50335,143.50335,143.3378250472147,143.3253957557288,bullish,33.4375000000005,33.4375000000005,0.09785714285714318,0.09785714285714318,0,Monday
14,2023-06-26 01:03:00+00:00,2023-06-26 01:03:00+00:00,0,2023-06-26 01:16:00+00:00,long,143.44069494426202,143.46548031037733,143.360694944262,143.60600000000002,tp1_then_trailing_stop,2.4785366115310126,86.38094007592892,86.38094007592892,3,500000,500000,12.557705573800604,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,8.778536611532672,2.4267027982375566,False,False,False,,pivot,pivot,0.0,0.0,17.4000000000035,2023-06-26,13.0,99463.09410617888,99549.47504625481,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.60657194132386,143.42175000000003,143.42175000000003,143.2369280586762,143.3731252901706,bullish,44.04432132964058,44.04432132964058,0.10978571428571067,0.10978571428571067,1,Monday
15,2023-06-26 01:08:00+00:00,2023-06-26 01:08:00+00:00,0,2023-06-26 01:16:00+00:00,long,143.44057208372035,143.46548031037733,143.36057208372034,143.60600000000002,tp1_then_trailing_stop,2.4908226656975785,86.8091285899877,86.8091285899877,3,500000,500000,12.56999162796717,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,8.790822665699238,2.0124826133354645,False,False,False,,pivot,pivot,0.0,0.0,17.4000000000035,2023-06-26,8.0,99549.47504625481,99636.2841748448,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.5993777971786,143.41895,143.41895,143.2385222028214,143.491,bearish,42.93785310734445,42.93785310734445,0.10978571428571067,0.10978571428571067,1,Monday
16,2023-06-26 01:16:00+00:00,2023-06-26 01:16:00+00:00,0,2023-06-26 01:37:00+00:00,long,143.48347092621134,143.60600000000002,143.48347092621134,143.60600000000002,tp1_then_tp2,10.266507378868539,357.49387297066596,357.49387297066596,4,500000,500000,8.280107378868706,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,14.583254612620067,2.793589092712523,False,False,False,,pivot,pivot,0.0,0.0,13.100000000002865,2023-06-26,21.0,99636.2841748448,99993.77804781546,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.58661455117286,143.4148,143.4148,143.24298544882717,143.43576087075837,bullish,55.05050505050578,55.05050505050578,0.11721428571428305,0.11721428571428305,1,Monday
17,2023-06-26 01:21:00+00:00,2023-06-26 01:21:00+00:00,0,2023-06-26 01:37:00+00:00,long,143.50246986946334,143.60600000000002,143.50246986946334,143.60600000000002,tp1_then_tp2,8.366613053668459,291.33517497627014,291.33517497627014,3,500000,500000,6.380213053668626,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,12.683360287419987,2.7944867072022817,False,False,False,,pivot,pivot,0.0,0.0,11.20000000000232,2023-06-26,16.0,99993.77804781546,100285.11322279173,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.58026653395447,143.4128,143.4128,143.24533346604554,143.44548784562858,bullish,71.39737991266625,71.39737991266625,0.11721428571428305,0.11721428571428305,1,Monday
19,2023-06-26 02:00:00+00:00,2023-06-26 02:00:00+00:00,0,2023-06-26 02:11:00+00:00,long,143.54894488950399,143.54894488950399,143.54894488950399,143.64572800000002,tp1_then_be_stop,0.8663555248020316,30.172669135060893,30.172669135060893,4,500000,500000,1.7327110496040632,9.69448895039875,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,1.9215679576973344,3.7852541692757313,False,False,False,,pivot,pivot_fallback,0.0,0.0,6.400000000002137,2023-06-26,11.0,100285.11322279173,100315.28589192679,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.65801382611738,143.4573,143.4573,143.25658617388262,143.46104,bullish,73.79999999999995,73.79999999999995,0.12307142857142546,0.12307142857142546,2,Monday
20,2023-06-26 02:11:00+00:00,2023-06-26 02:11:00+00:00,0,2023-06-26 02:13:00+00:00,long,143.58082288371884,143.58082288371884,143.58082288371884,143.66082288371885,tp1_then_be_stop,-0.7275441859405873,-25.338269769259842,-25.338269769259842,3,500000,500000,0.0,12.882288371883988,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,3.5628471175897403,False,False,False,,pivot,pivot_fallback,0.0,0.0,3.2000000000010687,2023-06-26,2.0,100315.28589192679,100289.94762215753,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.67066263828366,143.4769,143.4769,143.28313736171634,143.5208027532673,bullish,67.58793969848966,67.58793969848966,0.12307142857142546,0.12307142857142546,2,Monday
18,2023-06-26 01:55:00+00:00,2023-06-26 01:55:00+00:00,0,2023-06-26 02:17:00+00:00,long,143.511945719409,143.511945719409,143.511945719409,143.60600000000002,tp1_then_be_stop,2.71631402955137,94.6013987725254,94.6013987725254,3,500000,500000,5.43262805910274,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,6.428511071513299,3.2895605616573675,False,False,False,,pivot,pivot,0.0,0.0,10.300000000003706,2023-06-26,22.0,100289.94762215753,100384.54902093006,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.64902082184824,143.44850000000002,143.44850000000002,143.2479791781518,143.54051441066224,bearish,73.21063394682889,73.21063394682889,0.12057142857142569,0.12057142857142569,1,Monday
21,2023-06-26 02:16:00+00:00,2023-06-26 02:16:00+00:00,0,2023-06-26 02:23:00+00:00,long,143.55673106354385,143.55673106354385,143.55673106354385,143.64572800000002,tp1_then_be_stop,0.47704682280880206,16.61416766497921,16.61416766497921,3,500000,500000,0.9540936456176041,10.473106354385209,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,4.765279167273206,5.642327032515482,False,False,False,,pivot,pivot_fallback,0.0,0.0,5.60000000000116,2023-06-26,7.0,100384.54902093006,100401.16318859505,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.67411468301523,143.48919999999998,143.48919999999998,143.30428531698473,143.583,bearish,64.7540983606546,64.7540983606546,0.12299999999999654,0.12299999999999654,2,Monday
22,2023-06-26 02:21:00+00:00,2023-06-26 02:21:00+00:00,0,2023-06-26 02:23:00+00:00,long,143.58963464563462,143.58963464563462,143.58963464563462,143.66963464563463,tp1_then_be_stop,-1.1681322817295836,-40.68268491813953,-40.68268491813953,4,500000,500000,0.0,13.76346456346198,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,1.474920958196435,4.823283703899506,False,False,False,,pivot,pivot_fallback,0.0,0.0,2.3000000000024556,2023-06-26,2.0,100401.16318859505,100360.48050367691,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.67121789594128,143.5005,143.5005,143.3297821040587,143.507,bullish,59.28961748633548,59.28961748633548,0.12299999999999654,0.12299999999999654,2,Monday
23,2023-06-26 02:26:00+00:00,2023-06-26 02:26:00+00:00,0,2023-06-26 02:28:00+00:00,long,143.58754880980786,143.58754880980786,143.58754880980786,143.66754880980787,tp1_then_be_stop,-1.0638404903914989,-37.05050202848127,-37.05050202848127,4,500000,500000,0.0,13.55488098078581,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,2.4069574582881614,False,False,False,,pivot,pivot_fallback,0.0,0.0,2.5000000000034106,2023-06-26,2.0,100360.48050367691,100323.43000164843,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.65390317454734,143.5153,143.5153,143.37669682545265,143.5239589645312,bullish,61.09660574412443,61.09660574412443,0.12299999999999654,0.12299999999999654,2,Monday
25,2023-06-26 03:50:00+00:00,2023-06-26 03:50:00+00:00,0,2023-06-26 04:15:00+00:00,long,143.4717538578248,143.3917538578248,143.3917538578248,143.60600000000002,sl,-8.00000000000125,-278.9560691172443,-278.9560691172443,3,500000,500000,9.451814217521814,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,8.655016373739954,False,False,False,,pivot,pivot,0.0,0.0,14.200000000002433,2023-06-26,25.0,100323.43000164843,100044.4739325312,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.5828393484889,143.4757,143.4757,143.36856065151107,143.42825259459354,bullish,44.70588235294147,44.70588235294147,0.10499999999999586,0.10499999999999586,3,Monday
24,2023-06-26 03:30:00+00:00,2023-06-26 03:30:00+00:00,0,2023-06-26 04:26:00+00:00,long,143.44083839655465,143.36083839655464,143.36083839655464,143.60600000000002,sl,-8.00000000000125,-279.016225402931,-279.016225402931,5,500000,500000,12.543360344537291,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.7417841441234714,9.6922981108861,False,False,False,,pivot,pivot,0.0,0.0,17.300000000003024,2023-06-26,56.0,100044.4739325312,99765.45770712827,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.60364751255582,143.4946,143.4946,143.38555248744416,143.384,bullish,33.698630136988015,33.698630136988015,0.11714285714285413,0.11714285714285413,3,Monday
27,2023-06-26 05:10:00+00:00,2023-06-26 05:10:00+00:00,0,2023-06-26 05:56:00+00:00,long,143.4265480174194,143.3465480174194,143.3465480174194,143.60600000000002,sl,-8.00000000000125,-279.04404084530506,-279.04404084530506,4,500000,500000,13.972398258061958,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.8178912466263455,8.248112072934077,False,False,False,,pivot,pivot,0.0,0.0,18.80000000000166,2023-06-26,46.0,99765.45770712827,99486.41366628297,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.46883059134802,143.4121,143.4121,143.355369408652,143.38743826355642,bullish,48.64864864865176,48.64864864865176,0.08221428571428037,0.08221428571428037,5,Monday
26,2023-06-26 04:56:00+00:00,2023-06-26 04:56:00+00:00,0,2023-06-26 06:00:00+00:00,long,143.38874271162194,143.30874271162193,143.30874271162193,143.60600000000002,sl,-8.00000000000125,-279.11765355793864,-279.11765355793864,3,500000,500000,17.752928837808213,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,5.058622869145779,9.772326793142838,False,False,False,,pivot,pivot,0.0,0.0,22.60000000000275,2023-06-26,64.0,99486.41366628297,99207.29601272503,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.60600000000002,143.64572800000002,143.67027200000004,143.56627200000003,143.541728,143.4696445706236,143.41254999999998,143.41254999999998,143.35545542937638,143.41789480904131,bearish,36.39455782313378,36.39455782313378,0.08785714285713807,0.08785714285713807,4,Monday
28,2023-06-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,0,2023-06-27 00:33:00+00:00,short,143.4681112167843,,143.4681112167843,143.37966666666668,tp,8.844455011762875,197.54430433792263,197.54430433792263,3,320244,320244,8.844455011762875,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,9.671667296910869,7.1820298365082635,False,False,False,,pivot,pivot,0.0,0.0,10.233333333331984,2023-06-27,33.0,99207.29601272503,99404.84031706295,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,143.49066586223674,143.43455,143.43455,143.37843413776326,143.472,bearish,57.44680851063623,57.44680851063623,0.040642857142860374,0.040642857142860374,0,Tuesday
29,2023-06-27 00:31:00+00:00,2023-06-27 00:31:00+00:00,0,2023-06-27 00:56:00+00:00,long,143.3854482024439,143.49833885087622,143.1354482024439,143.67953666666668,tp1_then_trailing_stop,11.289064843231245,251.79154222924905,251.79154222924905,3,320059,320059,29.408846422276724,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,17.692268098130626,3.484274625913031,False,False,False,,pivot,pivot_fallback,0.0,0.0,0.46666666666794754,2023-06-27,25.0,99404.84031706295,99656.63185929219,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,143.48559716300116,143.4292,143.4292,143.37280283699886,143.45,bearish,54.81481481481029,54.81481481481029,0.04792857142857697,0.04792857142857697,0,Tuesday
30,2023-06-27 05:55:00+00:00,2023-06-27 05:55:00+00:00,0,2023-06-27 07:04:00+00:00,short,143.58356813658833,143.50492221341585,143.83356813658833,143.37966666666668,tp1_then_trailing_stop,7.864592317247343,176.44196807055738,176.44196807055738,3,321953,321953,20.39014699216466,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,17.499160517377277,8.706061377080232,False,False,False,,pivot,pivot,0.0,0.0,21.23333333333335,2023-06-27,69.0,99656.63185929219,99833.07382736275,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,143.5529887779947,143.4973,143.4973,143.4416112220053,143.53879999999998,bullish,71.3235294117657,71.3235294117657,0.058714285714285906,0.058714285714285906,5,Tuesday
31,2023-06-27 06:00:00+00:00,2023-06-27 06:00:00+00:00,0,2023-06-27 07:04:00+00:00,short,143.61744894349403,143.50492221341585,143.86744894349403,143.37966666666668,tp1_then_trailing_stop,11.252673007817293,252.5130831850747,252.5130831850747,4,322029,322029,23.77822768273461,25.0,neutral,neutral,BD,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,20.887241207947227,5.317980686510282,False,False,False,,pivot,pivot,0.0,0.0,24.733333333333007,2023-06-27,64.0,99833.07382736275,100085.58691054782,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,143.58326159217765,143.504,143.504,143.42473840782233,143.5838,bullish,75.08196721311748,75.08196721311748,0.06435714285714157,0.06435714285714157,6,Tuesday
32,2023-06-27 07:24:00+00:00,2023-06-27 07:24:00+00:00,0,2023-06-27 08:07:00+00:00,long,143.51663659959223,143.5480439938863,143.26663659959223,143.67953666666668,tp1_then_trailing_stop,3.1407394294063806,70.71146819347955,70.71146819347955,3,323188,323188,16.290006707444604,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,10.140739429405699,10.018140423599675,False,False,False,,pivot,pivot_fallback,0.0,0.0,12.83333333333303,2023-06-27,43.0,100085.58691054782,100156.2983787413,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,143.6634308490033,143.5344,143.5344,143.4053691509967,143.459,bullish,33.41902313624962,33.41902313624962,0.07742857142856963,0.07742857142856963,7,Tuesday
