trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
52,2025-10-28 19:25:00+00:00,2025-10-28 19:20:00+00:00,5,2025-10-28 22:00:00+00:00,long,152.0065,152.1265,152.01649999999998,152.894,tp1_then_session_close,9.000000000000341,229.21979800820583,5,387398,6.0,10.0,2025-10-29,155.0,50716.3410357779,50945.560833786105,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.26942385446225,152.1447,152.01997614553775,152.04625085765122,bearish,25.67567567567879,0.10342857142857399
53,2025-10-30 21:05:00+00:00,2025-10-30 21:04:00+00:00,1,2025-10-30 22:00:00+00:00,short,154.1215,154.0955,154.2215,152.42399999999998,session_close,2.600000000001046,66.2403509512225,5,392590,6.0,10.0,2025-10-31,55.0,50945.560833786105,51011.80118473733,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.42399999999998,153.00693199999998,153.36706799999996,151.84106799999998,151.480932,154.1250235395197,154.0751,154.02517646048028,154.102299008,bullish,71.54150197628512,0.060000000000002274
54,2025-11-06 17:28:00+00:00,2025-11-06 17:26:00+00:00,2,2025-11-06 18:06:00+00:00,long,152.8935,152.9985,152.90349999999998,153.80966666666666,tp1_then_trailing_stop,8.387500000000614,76.35900853062948,5,139274,6.274999999999917,28.0,2025-11-07,38.0,51011.80118473733,51088.160193267955,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.80966666666666,154.34408466666665,154.67424866666667,153.27524866666667,152.94508466666665,153.2149408770898,153.04065,152.8663591229102,152.832,bullish,14.13043478260684,0.12549999999999834
55,2025-11-06 21:04:00+00:00,2025-11-06 21:03:00+00:00,1,2025-11-06 22:04:00+00:00,long,153.0675,153.0335,152.7875,153.80966666666666,session_close,-3.3999999999991815,-31.024540378406407,4,139641,6.0,28.0,2025-11-07,60.0,51088.160193267955,51057.13565288955,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.80966666666666,154.34408466666665,154.67424866666667,153.27524866666667,152.94508466666665,153.1630166010933,153.10880000000003,153.05458339890677,152.999,bullish,33.760683760685794,0.0827857142857137
56,2025-11-11 21:43:00+00:00,2025-11-11 21:40:00+00:00,3,2025-11-11 22:04:00+00:00,short,154.1545,154.1375,154.4345,153.92866666666666,session_close,1.700000000002433,15.501088314027538,3,140547,6.0,28.0,2025-11-12,21.0,51057.13565288955,51072.636741203576,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.92866666666666,154.25183866666666,154.45149466666666,153.60549466666666,153.40583866666665,154.15624758233693,154.1226,154.08895241766308,154.12391798271997,bullish,66.917293233084,0.04178571428571282
57,2025-11-12 19:14:00+00:00,2025-11-12 19:11:00+00:00,3,2025-11-12 22:04:00+00:00,short,154.6765,154.8015,154.9565,154.10600000000002,session_close,-12.5,-113.90877995368263,4,141066,6.0,28.0,2025-11-13,170.0,51072.636741203576,50958.7279612499,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.10600000000002,154.42306000000002,154.61894000000004,153.78894000000003,153.59306,154.68661129233436,154.63315,154.57968870766564,154.699,bearish,69.16299559471332,0.0749285714285719
58,2025-11-12 20:01:00+00:00,2025-11-12 19:59:00+00:00,2,2025-11-12 22:04:00+00:00,short,154.71550000000002,154.8015,154.99550000000002,154.10600000000002,session_close,-8.599999999998431,-78.38924041432277,4,141102,6.0,28.0,2025-11-13,123.0,50958.7279612499,50880.33872083557,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.10600000000002,154.42306000000002,154.61894000000004,153.78894000000003,153.59306,154.70822421315358,154.65685000000002,154.60547578684645,154.727,bearish,68.80733944953829,0.06621428571428721
59,2025-11-18 18:07:00+00:00,2025-11-18 18:02:00+00:00,5,2025-11-18 22:04:00+00:00,short,155.7125,155.5075,155.70250000000001,154.99766666666667,tp1_then_session_close,13.496473861242198,134.18191656688606,5,154639,6.492857142857085,25.616666666667243,2025-11-19,237.0,50880.33872083557,51014.52063740246,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.99766666666667,155.33802866666667,155.54830466666667,154.65730466666668,154.44702866666668,155.68404236664398,155.53665,155.38925763335604,155.702,bearish,83.28690807799289,0.1298571428571417
60,2025-11-19 17:43:00+00:00,2025-11-19 17:42:00+00:00,1,2025-11-19 18:03:00+00:00,short,156.82150000000001,156.81150000000002,156.81150000000002,155.3576666666667,tp1_then_be_stop,3.749999999999432,95.6872506518305,5,400008,6.499999999999874,10.0,2025-11-20,20.0,51014.52063740246,51110.20788805429,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.3576666666667,155.70872466666668,155.9256086666667,155.0066086666667,154.78972466666667,156.8426021360272,156.65365,156.4646978639728,156.77720000000002,bullish,73.5915492957779,0.12999999999999748
62,2025-11-19 19:56:00+00:00,2025-11-19 19:53:00+00:00,3,2025-11-19 21:01:00+00:00,short,157.0115,157.00150000000002,157.00150000000002,155.3576666666667,tp1_then_be_stop,3.499999999999659,89.47286953317465,5,401244,6.0,10.0,2025-11-20,65.0,51110.20788805429,51199.68075758746,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.3576666666667,155.70872466666668,155.9256086666667,155.0066086666667,154.78972466666667,156.98857439400308,156.8558,156.7230256059969,157.002,bearish,73.05699481865446,0.10878571428570995
61,2025-11-19 19:43:00+00:00,2025-11-19 19:40:00+00:00,3,2025-11-19 21:15:00+00:00,short,156.95950000000002,157.0595,157.0595,155.3576666666667,sl,-9.999999999999432,-255.38792623176388,4,401111,6.0,10.0,2025-11-20,92.0,51199.68075758746,50944.2928313557,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.3576666666667,155.70872466666668,155.9256086666667,155.0066086666667,154.78972466666667,156.94170389711613,156.8391,156.73649610288388,156.862658272,bullish,66.92506459948446,0.1054285714285673
63,2025-11-20 20:16:00+00:00,2025-11-20 20:15:00+00:00,1,2025-11-20 21:03:00+00:00,short,157.5825,157.57250000000002,157.57250000000002,156.52333333333334,tp1_then_be_stop,4.035714285713254,43.04490524869461,3,168010,7.071428571428637,23.891133333333414,2025-11-21,47.0,50944.2928313557,50987.33773660439,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.52333333333334,157.27625533333335,157.74141133333333,155.77041133333333,155.30525533333335,157.59797341123516,157.519,157.44002658876485,157.548,bullish,68.42105263157796,0.14142857142857274
64,2025-11-21 19:55:00+00:00,2025-11-21 19:53:00+00:00,2,2025-11-21 20:53:00+00:00,long,156.3175,156.3545,156.3275,157.41366666666667,tp1_then_trailing_stop,4.923214285715005,125.46863243924763,5,398510,6.146428571428585,10.0,2025-11-22,58.0,50987.33773660439,51112.80636904364,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.41366666666667,157.80139666666668,158.04093666666668,157.02593666666667,156.78639666666666,156.6485915598055,156.48315,156.31770844019448,156.264,bullish,28.308207705192032,0.12292857142857169
65,2025-11-25 20:04:00+00:00,2025-11-25 20:03:00+00:00,1,2025-11-25 20:58:00+00:00,long,155.8905,156.10049999999998,155.9005,156.83900000000003,tp1_then_trailing_stop,13.674999999999217,349.0897364193921,5,398400,6.3499999999999694,10.0,2025-11-26,54.0,51112.80636904364,51461.896105463034,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.83900000000003,157.13734200000002,157.321658,156.54065800000004,156.35634200000004,155.96375883738122,155.91285,155.86194116261876,155.809,bullish,27.669902912633148,0.1269999999999994
66,2025-12-02 17:22:00+00:00,2025-12-02 17:21:00+00:00,1,2025-12-02 18:36:00+00:00,short,156.0345,156.0075,156.02450000000002,155.43333333333337,tp1_then_trailing_stop,4.501773148568822,41.38321322357329,4,143389,6.303571428571583,28.0,2025-12-03,74.0,51461.896105463034,51503.27931868661,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.43333333333337,156.00251333333335,156.35415333333336,154.86415333333338,154.51251333333337,156.05584056950963,155.8977,155.73955943049035,156.087,bearish,71.65991902833622,0.12607142857143167
67,2025-12-05 21:45:00+00:00,2025-12-05 21:44:00+00:00,1,2025-12-07 22:04:00+00:00,short,155.3365,155.2265,155.3265,155.057,tp1_then_session_close,8.500017499283326,78.22117954338025,3,142863,6.0,28.0,2025-12-06,2899.0,51503.27931868661,51581.500498229994,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.057,155.451606,155.695394,154.66239399999998,154.41860599999998,155.33723095802748,155.30835,155.2794690419725,155.332,bullish,65.33333333333309,0.041785714285718915
68,2025-12-05 21:56:00+00:00,2025-12-05 21:53:00+00:00,3,2025-12-07 22:04:00+00:00,short,155.35250000000002,155.2265,155.34250000000003,155.057,tp1_then_session_close,9.300023096791321,85.58958883970595,3,142877,6.0,28.0,2025-12-06,2888.0,51581.500498229994,51667.0900870697,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.057,155.451606,155.695394,154.66239399999998,154.41860599999998,155.34807678449656,155.31189999999998,155.2757232155034,155.3223068,bullish,69.40298507461785,0.039285714285719156
69,2025-12-12 19:37:00+00:00,2025-12-12 19:36:00+00:00,1,2025-12-12 20:45:00+00:00,short,155.9125,155.9025,155.9025,155.56033333333332,tp1_then_be_stop,3.4999826206643836,32.302717806789886,4,143849,6.0,28.0,2025-12-13,68.0,51667.0900870697,51699.392804876494,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.56033333333332,156.0259913333333,156.31367533333332,155.09467533333333,154.80699133333331,155.91000553364069,155.80159999999998,155.69319446635927,155.883,bullish,76.92307692307617,0.08928571428571834
70,2025-12-16 17:41:00+00:00,2025-12-16 17:39:00+00:00,2,2025-12-16 18:55:00+00:00,long,154.6395,154.7065,154.6495,155.343,tp1_then_trailing_stop,7.6428505385056384,70.52331864125046,5,142763,8.58571428571407,28.0,2025-12-17,74.0,51699.392804876494,51769.916123517745,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.343,155.781918,156.053082,154.904082,154.632918,154.93008049627318,154.78415,154.63821950372684,154.57,bullish,28.333333333332206,0.1717142857142814
71,2025-12-17 20:56:00+00:00,2025-12-17 20:55:00+00:00,1,2025-12-17 22:04:00+00:00,short,155.71450000000002,155.6555,155.8145,154.789,session_close,5.900000000002592,152.77901519708877,4,403066,6.0,10.0,2025-12-18,68.0,51769.916123517745,51922.69513871484,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.789,155.115228,155.316772,154.46277199999997,154.261228,155.73347266997865,155.67105,155.60862733002136,155.6907247298048,bullish,65.05376344086275,0.05714285714285795
72,2025-12-19 17:22:00+00:00,2025-12-19 17:20:00+00:00,2,2025-12-19 18:32:00+00:00,short,157.5465,157.4935,157.53650000000002,155.608,tp1_then_trailing_stop,5.842855815613034,151.74482323841184,4,409011,6.385714285714325,10.0,2025-12-20,70.0,51922.69513871484,52074.43996195325,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.50857664263646,157.4632,157.41782335736355,157.63143271935996,bearish,69.08212560386295,0.1277142857142865
73,2025-12-19 19:34:00+00:00,2025-12-19 19:33:00+00:00,1,2025-12-19 20:19:00+00:00,short,157.5745,157.5645,157.5645,155.608,tp1_then_be_stop,3.499999999999659,91.16080759861278,5,410280,6.0,10.0,2025-12-20,45.0,52074.43996195325,52165.600769551864,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.57921669802994,157.48219999999998,157.38518330197002,157.53139468799998,bullish,84.32203389829544,0.07642857142857297
74,2025-12-19 21:02:00+00:00,2025-12-19 21:01:00+00:00,1,2025-12-19 21:40:00+00:00,short,157.66750000000002,157.7675,157.7675,155.608,sl,-9.999999999999432,-260.66205016874613,5,411240,6.0,10.0,2025-12-20,38.0,52165.600769551864,51904.93871938312,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.66056717929612,157.56685,157.47313282070385,157.702,bearish,72.42424242424099,0.06564285714285997
75,2025-12-19 21:12:00+00:00,2025-12-19 21:09:00+00:00,3,2025-12-19 21:56:00+00:00,short,157.6935,157.7935,157.7935,155.608,sl,-9.999999999999432,-260.66219457707484,4,411308,6.0,10.0,2025-12-20,44.0,51904.93871938312,51644.276524806046,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.67151464728857,157.57295,157.4743853527114,157.638,bullish,67.1348314606764,0.06564285714285997
76,2025-12-23 19:12:00+00:00,2025-12-23 19:11:00+00:00,1,2025-12-23 21:31:00+00:00,long,156.2245,156.2345,156.2345,157.15166666666667,tp1_then_be_stop,3.4999899707543793,55.82677024764148,4,249271,6.0,16.183333333333394,2025-12-24,139.0,51644.276524806046,51700.10329505369,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.15166666666667,157.53710466666666,157.77522866666666,156.76622866666668,156.52810466666668,156.3477767309409,156.2816,156.2154232690591,156.19944,bullish,31.939163498099433,0.080285714285718
77,2025-12-24 19:38:00+00:00,2025-12-24 19:37:00+00:00,1,2025-12-24 21:30:00+00:00,long,155.89149999999998,155.90149999999997,155.90149999999997,156.31233333333333,tp1_then_be_stop,3.4999826293588208,32.30132951560852,4,143921,6.0,28.0,2025-12-25,112.0,51700.10329505369,51732.404624569295,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.31233333333333,156.84751533333332,157.17815133333332,155.77715133333334,155.44651533333334,155.99028137050925,155.96955,155.94881862949075,155.962,bearish,29.310344827582824,0.06335714285714492
78,2025-12-24 20:01:00+00:00,2025-12-24 20:00:00+00:00,1,2025-12-25 22:04:00+00:00,long,155.8995,155.9325,155.90949999999998,156.31233333333333,tp1_then_session_close,4.650000000000887,42.91539279799904,4,143928,6.0,28.0,2025-12-25,1563.0,51732.404624569295,51775.320017367296,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.31233333333333,156.84751533333332,157.17815133333332,155.77715133333334,155.44651533333334,156.01344391346876,155.94750000000002,155.88155608653128,155.84195691059838,bullish,10.344827586208595,0.05892857142857265
79,2025-12-26 21:45:00+00:00,2025-12-26 21:44:00+00:00,1,2025-12-28 22:04:00+00:00,short,156.53050000000002,156.51049999999998,156.73799999999997,155.92999999999998,session_close,2.0000000000038654,24.955130805968604,4,195287,6.0,20.74999999999534,2025-12-27,2899.0,51775.320017367296,51800.27514817326,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.58406183854572,156.5242,156.4643381614543,156.6,bearish,66.66666666667132,0.06371428571428746
80,2025-12-26 21:55:00+00:00,2025-12-26 21:50:00+00:00,5,2025-12-28 22:04:00+00:00,short,156.5795,156.51049999999998,156.5695,155.92999999999998,tp1_then_session_close,6.450001759607429,105.39055747468372,4,255739,6.0,15.849999999997522,2025-12-27,2889.0,51800.27514817326,51905.665705647945,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.59580215079197,156.5331,156.470397849208,156.5371,bullish,69.38775510204457,0.06292857142857347
81,2025-12-30 19:02:00+00:00,2025-12-30 19:00:00+00:00,2,2025-12-30 22:04:00+00:00,short,156.4365,156.37449999999998,156.4265,156.1783333333333,tp1_then_session_close,6.100000000000705,68.7590263669052,3,176266,6.0,23.03313333333392,2025-12-31,182.0,51905.665705647945,51974.42473201485,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.1783333333333,156.4308353333333,156.58683133333332,155.92583133333332,155.7698353333333,156.43300220762168,156.36795,156.30289779237833,156.39585569534617,bullish,65.9663865546186,0.07992857142857142
82,2025-12-30 19:12:00+00:00,2025-12-30 19:08:00+00:00,4,2025-12-30 22:04:00+00:00,short,156.3965,156.37449999999998,156.66683133333333,156.1783333333333,session_close,2.200000000001978,21.123725415607854,4,150146,6.0,27.033133333333126,2025-12-31,172.0,51974.42473201485,51995.54845743046,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.1783333333333,156.4308353333333,156.58683133333332,155.92583133333332,155.7698353333333,156.4501234482382,156.3725,156.2948765517618,156.476,bearish,72.1991701244799,0.07992857142857142
83,2025-12-31 18:37:00+00:00,2025-12-31 18:35:00+00:00,2,2025-12-31 21:25:00+00:00,short,156.8925,156.70950000000002,156.88250000000002,156.24433333333334,tp1_then_trailing_stop,12.14999999999975,123.58842183251267,4,159434,6.0,25.583333333335645,2026-01-01,168.0,51995.54845743046,52119.13687926297,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.24433333333334,156.55910133333336,156.75356533333334,155.92956533333333,155.73510133333335,156.90334004217473,156.83089999999999,156.75845995782524,156.86082000000002,bullish,66.1538461538438,0.08642857142856997
84,2026-01-02 18:27:00+00:00,2026-01-02 18:23:00+00:00,4,2026-01-04 22:04:00+00:00,short,156.8745,156.7635,156.86450000000002,156.67066666666665,tp1_then_session_close,8.550000000001035,79.62150943854692,4,146002,6.0,28.0,2026-01-03,3097.0,52119.13687926297,52198.75838870152,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.67066666666665,156.92431466666665,157.08101866666667,156.41701866666665,156.26031466666663,156.8524549152061,156.76805,156.68364508479388,156.84786316416003,bullish,77.63713080168841,0.08657142857143388
85,2026-01-07 19:13:00+00:00,2026-01-07 19:12:00+00:00,1,2026-01-07 22:04:00+00:00,short,156.69050000000001,156.75549999999998,156.97050000000002,156.54166666666666,session_close,-6.4999999999969305,-60.5625320961339,4,146054,6.0,28.0,2026-01-08,171.0,52198.75838870152,52138.19585660539,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.54166666666666,156.78385466666666,156.93347866666667,156.29947866666666,156.14985466666664,156.7212687051151,156.65845,156.59563129488487,156.744,bearish,78.26086956521269,0.08578571428571179
86,2026-01-07 19:25:00+00:00,2026-01-07 19:22:00+00:00,3,2026-01-07 22:04:00+00:00,short,156.7225,156.75549999999998,157.0025,156.54166666666666,session_close,-3.299999999998704,-30.753447247452925,4,146084,6.0,28.0,2026-01-08,159.0,52138.19585660539,52107.44240935794,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.54166666666666,156.78385466666666,156.93347866666667,156.29947866666666,156.14985466666664,156.73348912739155,156.66680000000002,156.6001108726085,156.6913536,bullish,73.88888888888397,0.07957142857142685
87,2026-01-08 19:15:00+00:00,2026-01-08 19:14:00+00:00,1,2026-01-08 21:44:00+00:00,short,156.9005,156.8755,156.8905,156.62033333333335,tp1_then_time_decay,4.250000000000398,39.55826362907928,5,145994,6.0,28.0,2026-01-09,149.0,52107.44240935794,52147.000672987015,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.91470164650238,156.85785,156.80099835349765,156.902,bullish,75.11520737327243,0.07214285714285243
88,2026-01-08 19:46:00+00:00,2026-01-08 19:44:00+00:00,2,2026-01-08 22:04:00+00:00,short,156.9605,156.8535,156.9505,156.62033333333335,tp1_then_session_close,8.35000000000008,85.08388101003803,5,159846,6.0,25.583333333335645,2026-01-09,138.0,52147.000672987015,52232.084553997054,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.9706787190117,156.8861,156.8015212809883,156.93834169599998,bullish,74.17840375587105,0.06414285714285484
89,2026-01-13 20:37:00+00:00,2026-01-13 20:35:00+00:00,2,2026-01-13 22:04:00+00:00,short,159.1365,159.14749999999998,159.2365,157.9623333333333,session_close,-1.0999999999967258,-28.725622457069026,4,415601,6.0,10.0,2026-01-14,87.0,52232.084553997054,52203.35893153999,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.9623333333333,158.2270593333333,158.39060733333332,157.6976073333333,157.5340593333333,159.1545902909839,159.10719999999998,159.05980970901606,159.108,bullish,67.39130434782967,0.057999999999998816
90,2026-01-16 20:14:00+00:00,2026-01-16 20:11:00+00:00,3,2026-01-16 21:54:00+00:00,long,158.0755,158.0855,158.0855,158.57500000000002,tp1_then_be_stop,3.499985488486224,38.13149131182587,5,172277,6.0,23.94999999999925,2026-01-17,100.0,52203.35893153999,52241.49042285181,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.57500000000002,158.826738,158.98226200000002,158.32326200000003,158.167738,158.21520797304012,158.15455,158.09389202695988,158.12,bearish,24.4791666666642,0.06407142857142796
91,2026-01-20 19:16:00+00:00,2026-01-20 19:14:00+00:00,2,2026-01-20 22:04:00+00:00,short,158.1275,158.1575,158.4075,157.906,session_close,-3.0000000000001137,-27.981094794746806,4,147514,6.0,28.0,2026-01-21,168.0,52241.49042285181,52213.509328057065,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.906,158.189062,158.363938,157.622938,157.44806200000002,158.11991570564163,158.00125,157.88258429435837,158.152,bearish,78.18791946308276,0.09478571428571213
92,2026-01-22 19:33:00+00:00,2026-01-22 19:30:00+00:00,3,2026-01-22 20:53:00+00:00,short,158.4285,158.41850000000002,158.41850000000002,158.192,tp1_then_be_stop,3.499999999999659,32.64428778196977,4,147716,6.0,28.0,2026-01-23,80.0,52213.509328057065,52246.15361583904,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.192,158.492252,158.677748,157.891748,157.706252,158.4173641953831,158.32755,158.2377358046169,158.438,bearish,83.8862559241733,0.08878571428571393
94,2026-01-27 20:28:00+00:00,2026-01-27 20:24:00+00:00,4,2026-01-27 20:43:00+00:00,long,152.54649999999998,152.6865,152.55649999999997,154.29100000000003,tp1_then_trailing_stop,10.907142857143981,101.68089113834442,5,142320,7.814285714285672,28.0,2026-01-28,15.0,52246.15361583904,52347.83450697738,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.8465284392114,152.74125,152.63597156078862,152.659270391808,bearish,27.889447236180658,0.15628571428571345
93,2026-01-27 20:17:00+00:00,2026-01-27 20:13:00+00:00,4,2026-01-27 20:44:00+00:00,long,152.6735,152.68349999999998,152.68349999999998,154.29100000000003,tp1_then_be_stop,4.466047094846371,41.64712713836463,4,142439,7.932142857142768,28.0,2026-01-28,27.0,52347.83450697738,52389.48163411574,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.82498087019582,152.7518,152.6786191298042,152.63,bullish,32.83582089551999,0.15864285714285536
96,2026-02-04 19:45:00+00:00,2026-02-04 19:44:00+00:00,1,2026-02-04 20:04:00+00:00,short,156.8765,156.8665,156.8665,155.7253333333333,tp1_then_be_stop,3.4999939162828486,91.71212907833691,4,410933,6.0,10.0,2026-02-05,19.0,52389.48163411574,52481.19376319408,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.89147473344255,156.76780000000002,156.6441252665575,156.83676000000003,bullish,69.11764705882138,0.09442857142857163
95,2026-02-04 19:14:00+00:00,2026-02-04 19:13:00+00:00,1,2026-02-04 20:20:00+00:00,short,156.8065,156.9065,156.9065,155.7253333333333,sl,-9.999999999999432,-261.780104712027,5,410750,6.0,10.0,2026-02-05,66.0,52481.19376319408,52219.41365848205,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.83819372443935,156.69695,156.55570627556062,156.74792354304,bullish,76.51245551601384,0.10007142857142728
97,2026-02-05 19:17:00+00:00,2026-02-05 19:16:00+00:00,1,2026-02-05 19:50:00+00:00,short,156.8745,156.86450000000002,156.86450000000002,156.50233333333333,tp1_then_be_stop,3.4999829098388062,32.647789984234414,3,146283,6.0,28.0,2026-02-06,33.0,52219.41365848205,52252.06144846629,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90475642676358,156.8474,156.7900435732364,156.84017123584,bullish,66.77740863787429,0.09071428571428644
98,2026-02-05 20:07:00+00:00,2026-02-05 20:03:00+00:00,4,2026-02-05 22:04:00+00:00,short,156.9095,156.9885,157.1895,156.50233333333333,session_close,-7.899999999997931,-73.67516091941111,3,146407,6.0,28.0,2026-02-06,117.0,52252.06144846629,52178.38628754688,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90123578964676,156.85725,156.81326421035322,156.912,bearish,66.5000000000039,0.0767857142857155
99,2026-02-05 20:17:00+00:00,2026-02-05 20:14:00+00:00,3,2026-02-05 22:04:00+00:00,short,156.9305,156.9885,157.2105,156.50233333333333,session_close,-5.799999999999272,-54.09801354875634,4,146427,6.0,28.0,2026-02-06,107.0,52178.38628754688,52124.28827399812,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.92522234538671,156.86195,156.7986776546133,156.92541864771488,bullish,76.06837606837836,0.0767857142857155
100,2026-02-06 21:50:00+00:00,2026-02-06 21:48:00+00:00,2,2026-02-08 22:04:00+00:00,short,157.21450000000002,157.49450000000002,157.49450000000002,156.96966666666665,sl,-28.000000000000114,-260.1566403906179,4,146333,6.0,28.0,2026-02-07,2894.0,52124.28827399812,51864.1316336075,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.96966666666665,157.28023266666665,157.47210066666665,156.65910066666666,156.46723266666666,157.18538007634305,157.12785000000002,157.070319923657,157.202,bearish,72.49999999999893,0.049285714285708035
101,2026-02-10 20:03:00+00:00,2026-02-10 20:02:00+00:00,1,2026-02-10 22:04:00+00:00,long,154.32649999999998,154.3925,154.33649999999997,156.36166666666668,tp1_then_session_close,6.30000000000166,89.31910036192312,5,218888,6.0,18.283333333332052,2026-02-11,121.0,51864.1316336075,51953.450733969425,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.36166666666668,157.1783826666667,157.68295066666667,155.54495066666667,155.0403826666667,154.59810381025824,154.46855,154.33899618974175,154.3,bullish,28.354978354979067,0.09999999999999838
102,2026-02-12 20:55:00+00:00,2026-02-12 20:54:00+00:00,1,2026-02-12 22:04:00+00:00,long,152.7835,152.74450000000002,152.5035,153.49133333333336,session_close,-3.8999999999987267,-36.19100524076608,4,141743,6.0,28.0,2026-02-13,69.0,51953.450733969425,51917.259728728655,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.00197639399232,152.90005000000002,152.79812360600772,152.725,bullish,18.208092485552243,0.10414285714286109
103,2026-02-12 21:05:00+00:00,2026-02-12 21:02:00+00:00,3,2026-02-12 22:04:00+00:00,long,152.7285,152.74450000000002,152.4485,153.49133333333336,session_close,1.6000000000019554,14.842249639121347,4,141692,6.0,28.0,2026-02-13,59.0,51917.259728728655,51932.10197836778,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.02100991238092,152.88230000000001,152.7435900876191,152.77121777152,bearish,20.105820105823597,0.10000000000000446
