trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,adx_m15,combo,sl_pips,R,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,ema20_m5,roc10_m5
12,strat_a_meanrev,2023-06-28 17:31:00+00:00,2023-06-28 19:13:00+00:00,short,strat_a_window,144.272,144.37199999999999,144.37199999999999,144.212,134.28199999999998,sl_hit,-9.999999999999432,-692.6550854735982,1000000,102.0,96593.778182917,95901.1230974434,3.999999999999204,10.400000000001342,2023-06-28,strat_a_meanrev,0.0075,143.83,144.17150800000002,143.488492,144.30228528607935,144.12831471392067,60.805084745762926,24.86702128186918,AC,9.999999999999432,-1.0,,,,,,,
13,strat_a_meanrev,2023-06-28 19:15:00+00:00,2023-06-28 19:59:00+00:00,short,strat_a_window,144.334,144.434,144.434,144.26786144578315,134.344,sl_hit,-9.999999999999432,-692.3577550991756,1000000,44.0,95901.1230974434,95208.76534234422,0.6000000000000227,11.400000000000432,2023-06-28,strat_a_meanrev,0.0075,143.83,144.17150800000002,143.488492,144.35215605465737,144.24314394534264,57.20524017467102,25.08399858522468,AB,9.999999999999432,-1.0,,,,,,,
14,strat_a_meanrev,2023-06-28 20:00:00+00:00,2023-06-28 20:50:00+00:00,short,strat_a_window,144.42399999999998,144.52399999999997,144.52399999999997,144.28922274881518,134.43399999999997,sl_hit,-9.999999999999432,-691.9266004261875,1000000,50.0,95208.76534234422,94516.83874191804,0.9999999999962483,11.20000000000232,2023-06-28,strat_a_meanrev,0.0075,143.83,144.17150800000002,143.488492,144.40311043280556,144.2681895671944,62.50000000000476,33.28746177479268,ABC,9.999999999999432,-1.0,,,,,,,
11,strat_a_meanrev,2023-06-28 16:48:00+00:00,2023-06-28 21:03:00+00:00,long,strat_a_window,144.17600000000002,144.438,144.19600000000003,144.23673684210527,154.16600000000003,partial_tp_then_be,16.13686908199501,416.8662767698753,373031,255.0,94516.83874191804,94933.7050186879,35.199999999997544,5.900000000002592,2023-06-28,strat_a_meanrev,0.0075,143.83,144.17150800000002,143.488492,144.3488363573506,144.1375636426494,39.61937716262993,29.73967763307743,BC,2.000000000001023,8.068434540993376,,,,,,,
15,strat_a_meanrev,2023-06-29 16:31:00+00:00,2023-06-29 16:47:00+00:00,short,strat_a_window,144.725,144.825,144.825,144.665,134.73499999999999,sl_hit,-9.999999999999432,-690.4885206283054,1000000,16.0,94933.7050186879,94243.2164980596,0.0,12.700000000000955,2023-06-29,strat_a_meanrev,0.0075,144.24799999999996,144.58721599999996,143.90878399999997,144.82365246305574,144.57294753694424,64.42577030812564,34.28061298712637,AC,9.999999999999432,-1.0,,,,,,,
16,strat_a_meanrev,2023-06-29 16:41:00+00:00,2023-06-29 16:57:00+00:00,short,strat_a_window,144.75799999999998,144.85799999999998,144.85799999999998,144.69799999999998,134.76799999999997,sl_hit,-9.999999999999432,-690.3312209197583,1000000,16.0,94243.2164980596,93552.88527713984,0.0,10.800000000003251,2023-06-29,strat_a_meanrev,0.0075,144.24799999999996,144.58721599999996,143.90878399999997,144.830302976843,144.57919702315704,67.12328767123512,34.28061298712637,AC,9.999999999999432,-1.0,,,,,,,
17,strat_a_meanrev,2023-06-29 16:51:00+00:00,2023-06-29 22:00:00+00:00,short,strat_a_window,144.807,144.79000000000002,144.78699999999998,144.74699999999999,134.81699999999998,partial_tp_then_time_decay,3.849999999998488,265.96389323703363,1000000,309.0,93552.88527713984,93818.84917037687,6.89999999999884,9.500000000002728,2023-06-29,strat_a_meanrev,0.0075,144.24799999999996,144.58721599999996,143.90878399999997,144.83331513172354,144.63768486827647,66.00000000000304,31.68082971984521,AC,2.000000000001023,1.9249999999982592,,,,,,,
18,strat_a_meanrev,2023-06-29 17:02:00+00:00,2023-06-29 22:00:00+00:00,short,strat_a_window,144.828,144.808,144.808,144.768,134.838,sl_hit,4.000000000000625,276.2850748900247,1000000,298.0,93818.84917037687,94095.13424526689,9.000000000000341,7.400000000001228,2023-06-29,strat_a_meanrev,0.0075,144.24799999999996,144.58721599999996,143.90878399999997,144.85318789503341,144.6574121049666,69.50819672131283,29.70729154934482,AC,2.000000000001023,1.9999999999992895,,,,,,,
19,strat_b_breakout,2023-06-30 01:10:00+00:00,2023-06-30 01:51:00+00:00,long,strat_b_window,144.9,144.84,144.761,145.01592857142856,154.89000000000001,partial_tp_then_trail,4.555714285713179,153.97602181033537,490445,41.0,94095.13424526689,94249.11026707722,16.499999999999204,7.200000000000273,2023-06-30,strat_b_breakout,0.005,,,,,,,28.019271175676863,,13.900000000001,0.32774922918797494,144.84,144.682,144.761,15.800000000001546,normal_12_30,144.8106751081383,0.0003728303345807181
20,strat_b_breakout,2023-06-30 01:55:00+00:00,2023-06-30 02:00:00+00:00,long,strat_b_window,144.88000000000002,144.78799999999998,144.761,145.0189642857143,154.87000000000003,session_close,-9.200000000004138,-364.5554327708356,573731,5.0,94249.11026707722,93884.55483430639,0.3999999999962256,10.200000000003229,2023-06-30,strat_b_breakout,0.005,,,,,,,30.659329703598612,,11.90000000000282,-0.7731092436976436,144.84,144.682,144.761,15.800000000001546,normal_12_30,144.88260776502096,1.3805480775933939e-05
21,strat_a_meanrev,2023-06-30 16:47:00+00:00,2023-07-02 22:00:00+00:00,long,strat_a_window,144.376,144.333,144.22138800000002,144.4516111111111,154.366,session_close,-4.300000000000637,-195.88888888891793,657517,3193.0,93884.55483430639,93688.66594541747,1.8999999999977035,14.800000000002456,2023-06-30,strat_a_meanrev,0.0075,144.59400000000002,144.886612,144.30138800000003,144.6123199250683,144.4200800749317,41.21306376360852,27.486572333410198,AB,15.461199999998598,-0.2781155408377763,,,,,,,
22,strat_a_meanrev,2023-06-30 16:57:00+00:00,2023-07-02 22:00:00+00:00,long,strat_a_window,144.37,144.333,144.22138800000002,144.43,154.36,session_close,-3.700000000000614,-175.35348811432038,684035,3183.0,93688.66594541747,93513.31245730315,2.4999999999977263,14.200000000002433,2023-06-30,strat_a_meanrev,0.0075,144.59400000000002,144.886612,144.30138800000003,144.63863042322095,144.34186957677906,31.69291338582643,23.7219215381332,ABC,14.861199999998576,-0.24897047344770062,,,,,,,
23,strat_b_breakout,2023-07-04 00:20:00+00:00,2023-07-04 02:00:00+00:00,short,strat_b_window,144.52599999999998,144.58,144.664,144.426,134.53599999999997,session_close,-5.400000000003047,-182.89222575746933,489677,100.0,93513.31245730315,93330.42023154568,8.999999999997499,5.900000000002592,2023-07-04,strat_b_breakout,0.005,,,,,,,30.885922074318696,,13.800000000000523,-0.3913043478262929,144.756,144.572,144.664,18.39999999999975,normal_12_30,144.60362846490122,-0.0007328539823008473
