trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,pnl_usd,confluence_score,position_size_units,position_units,partial_tp_pips,initial_sl_pips,regime_label,regime,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_middle,bb_lower,sar_value,sar_direction,rsi_m5,rsi_value,atr_m15,atr_value,hour_utc,day_of_week
11,2024-10-28 00:25:00+00:00,2024-10-28 00:25:00+00:00,0,2024-10-28 00:47:00+00:00,short,153.23584001938505,153.26845959851843,153.23584001938505,152.976,tp1_then_trailing_stop,2.4222049517351643,52.71866276701472,52.71866276701472,3,333171,333171,8.106401938505314,25.0,neutral,neutral,ABE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,13.038042086662927,12.633727286825547,False,False,False,,pivot,pivot,0.0,0.0,27.40000000000009,2024-10-28,22.0,96632.75765197864,96685.47631474565,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.976,153.154776,153.265224,152.797224,152.686776,153.1770071941256,152.9546,152.9546,152.7321928058744,153.03588362817973,bullish,62.699822380106255,62.699822380106255,0.28764285714285415,0.28764285714285415,0,Monday
12,2024-10-29 00:45:00+00:00,2024-10-29 00:45:00+00:00,0,2024-10-29 01:03:00+00:00,long,153.1298242111978,152.8798242111978,152.8798242111978,153.74563733333338,sl,-25.0,-544.7432349539558,-544.7432349539558,3,333121,333121,61.581312213556316,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,27.373521717728977,False,False,False,,pivot,pivot_fallback,0.0,0.0,6.3333333333361,2024-10-29,18.0,96685.47631474565,96140.7330797917,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.36868341560094,153.2083,153.2083,153.04791658439908,153.22123912924164,bearish,31.73652694610972,31.73652694610972,0.08214285714286161,0.08214285714286161,0,Tuesday
13,2024-10-29 00:51:00+00:00,2024-10-29 00:51:00+00:00,0,2024-10-29 01:35:00+00:00,long,153.03480162075158,153.0513980584972,152.78480162075158,153.18333333333337,tp1_then_trailing_stop,1.6596437745619141,36.100311020818175,36.100311020818175,3,332915,332915,14.853171258178577,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,9.180787003774071,17.871262673105548,False,False,False,,pivot,pivot,0.0,0.0,15.833333333335986,2024-10-29,44.0,96140.7330797917,96176.8333908125,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.35793381906203,153.19695,153.19695,153.03596618093795,153.17101052048704,bearish,30.994152046783825,30.994152046783825,0.08214285714286161,0.08214285714286161,0,Tuesday
14,2024-10-29 01:45:00+00:00,2024-10-29 01:45:00+00:00,0,2024-10-29 01:59:00+00:00,long,152.8937365374917,152.92345011260713,152.6437365374917,153.18333333333337,tp1_then_trailing_stop,2.971357511543715,64.28689666826207,64.28689666826207,3,330858,330858,28.959679584167475,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,10.571357511543056,2.046496143387344,False,False,False,,pivot,pivot,0.0,0.0,30.033333333335577,2024-10-29,14.0,96176.8333908125,96241.12028748076,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.26935169939682,153.0759,153.0759,152.88244830060316,153.00368566685992,bearish,32.24351747463487,32.24351747463487,0.13071428571428864,0.13071428571428864,1,Tuesday
15,2024-10-29 02:28:00+00:00,2024-10-29 02:28:00+00:00,0,2024-10-29 03:51:00+00:00,long,152.90676087712094,153.08928477808922,152.65676087712094,153.18333333333337,tp1_then_trailing_stop,18.252390096827753,394.76924440209524,394.76924440209524,3,331107,331107,27.657245621242055,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,25.25239009682707,3.6509206908704073,False,False,False,,pivot,pivot,0.0,0.0,28.433333333336464,2024-10-29,83.0,96241.12028748076,96635.88953188286,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.1347059067108,152.99355,152.99355,152.8523940932892,152.969,bearish,46.286472148540575,46.286472148540575,0.13985714285714274,0.13985714285714274,2,Tuesday
17,2024-10-29 05:30:00+00:00,2024-10-29 05:30:00+00:00,0,2024-10-29 05:58:00+00:00,long,152.78455365681424,152.8159233586364,152.53455365681424,153.18333333333337,tp1_then_trailing_stop,3.136970182217169,68.1932531393921,68.1932531393921,3,332200,332200,39.87796765191263,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,10.136970182216487,3.5155884541495652,False,False,False,,pivot,pivot,0.0,0.0,40.533333333337396,2024-10-29,28.0,96635.88953188286,96704.08278502226,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.05441895277795,152.932,152.932,152.80958104722203,152.84002515792844,bearish,29.603729603727018,29.603729603727018,0.1109285714285692,0.1109285714285692,5,Tuesday
16,2024-10-29 05:25:00+00:00,2024-10-29 05:25:00+00:00,0,2024-10-29 06:19:00+00:00,long,152.80646349700507,152.986220922695,152.55646349700507,153.18333333333337,tp1_then_trailing_stop,17.975742568992814,390.387219535153,390.387219535153,3,332247,332247,37.68698363282965,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,25.875742568993587,5.706572473232541,False,False,False,,pivot,pivot,0.0,0.0,38.33333333333542,2024-10-29,54.0,96704.08278502226,97094.47000455741,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.0758340289598,152.94905,152.94905,152.8222659710402,152.88026611446162,bearish,32.69230769230914,32.69230769230914,0.10828571428571163,0.10828571428571163,5,Tuesday
18,2024-10-29 07:23:00+00:00,2024-10-29 07:23:00+00:00,0,2024-10-29 08:41:00+00:00,short,153.1974693360304,153.4474693360304,153.4474693360304,152.62102933333335,sl,-25.0,-545.2647760307761,-545.2647760307761,3,334678,334678,57.644000269704065,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,4.71103521899181,25.05704313565218,False,False,False,,pivot,pivot_fallback,0.0,0.0,2.366666666662809,2024-10-29,78.0,97094.47000455741,96549.20522852664,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.16393288523076,152.99625,152.99625,152.82856711476924,153.06764,bullish,58.518518518518945,58.518518518518945,0.12328571428571422,0.12328571428571422,7,Tuesday
19,2024-10-29 07:31:00+00:00,2024-10-29 07:31:00+00:00,0,2024-10-29 08:41:00+00:00,short,153.176310690971,153.426310690971,153.426310690971,152.62102933333335,sl,-25.0,-545.265017605114,-545.265017605114,3,334632,334632,55.52813576376536,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.5951707130531076,27.172907641590882,False,False,False,,pivot,pivot_fallback,0.0,0.0,0.2666666666641504,2024-10-29,70.0,96549.20522852664,96003.94021092153,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.18333333333337,153.74563733333338,154.09302933333336,152.62102933333335,152.27363733333337,153.2155498391403,153.02905,153.02905,152.84255016085973,153.1396307534654,bullish,68.23104693140678,68.23104693140678,0.12328571428571422,0.12328571428571422,7,Tuesday
20,2024-10-30 04:30:00+00:00,2024-10-30 04:30:00+00:00,0,2024-10-30 04:56:00+00:00,long,153.23940766327985,,153.23940766327985,153.33266666666668,tp,9.325900338683368,201.32476257120132,201.32476257120132,4,331010,331010,9.325900338683368,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,9.800845753221665,5.343577630614504,False,False,False,,pivot,pivot,0.0,0.0,10.066666666668311,2024-10-30,26.0,96003.94021092153,96205.26497349273,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.33266666666668,153.75745066666667,154.0198826666667,152.9078826666667,152.64545066666668,153.3999999999998,153.3256,153.3256,153.2512000000002,153.31433635199997,bearish,33.3333333333361,33.3333333333361,0.1015714285714243,0.1015714285714243,4,Wednesday
21,2024-10-30 04:35:00+00:00,2024-10-30 04:35:00+00:00,0,2024-10-30 04:56:00+00:00,long,153.2152845793589,,153.2152845793589,153.33266666666668,tp,11.738208730778865,253.3611505998577,253.3611505998577,3,330958,330958,11.738208730778865,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,12.213154145317162,2.9312692385190076,False,False,False,,pivot,pivot,0.0,0.0,12.466666666668402,2024-10-30,21.0,96205.26497349273,96458.62612409258,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.33266666666668,153.75745066666667,154.0198826666667,152.9078826666667,152.64545066666668,153.4108342039756,153.3215,153.3215,153.23216579602436,153.280601866242,bearish,26.7441860465175,26.7441860465175,0.1015714285714243,0.1015714285714243,4,Wednesday
22,2024-10-30 08:00:00+00:00,2024-10-30 08:00:00+00:00,0,2024-10-30 08:09:00+00:00,short,153.33909130342238,153.2789452334992,153.58909130342238,152.9078826666667,tp1_then_trailing_stop,6.014606992317795,130.58708854971636,130.58708854971636,3,332794,332794,43.120863675568444,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,13.614606992319978,3.381555890530308,False,False,False,,pivot,pivot_fallback,0.0,0.0,1.5333333333330756,2024-10-30,9.0,96458.62612409258,96589.2132126423,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.33266666666668,153.75745066666667,154.0198826666667,152.9078826666667,152.64545066666668,153.3957783681916,153.31644999999997,153.31644999999997,153.23712163180835,153.382,bearish,66.17647058823529,66.17647058823529,0.10099999999999909,0.10099999999999909,8,Wednesday
23,2024-10-31 00:00:00+00:00,2024-10-31 00:00:00+00:00,0,2024-10-31 00:54:00+00:00,long,153.23042124672722,,153.23042124672722,153.47956066666666,tp,24.913941993943922,540.5649373391226,540.5649373391226,3,333009,333009,24.913941993943922,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,27.089470040314723,8.168547766950951,False,False,False,,pivot,pivot_fallback,0.0,0.0,1.2333333333316432,2024-10-31,54.0,96589.2132126423,97129.77814998142,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.20566666666667,153.47956066666666,153.64877266666667,152.9317726666667,152.76256066666667,153.3330918433819,153.2767,153.2767,153.2203081566181,153.25235604577026,bearish,40.06309148265012,40.06309148265012,0.06242857142857312,0.06242857142857312,0,Thursday
24,2024-10-31 01:45:00+00:00,2024-10-31 01:45:00+00:00,0,2024-10-31 02:48:00+00:00,short,153.476649551186,153.31160397343177,153.69877266666668,153.20566666666667,tp1_then_trailing_stop,16.504557775422768,406.39801042657535,406.39801042657535,3,377505,377505,27.098288451932717,22.212311548068442,neutral,neutral,A,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,22.504557775422995,15.995442224576095,False,False,False,,pivot,pivot,0.0,0.0,28.03333333333171,2024-10-31,63.0,97129.77814998142,97536.176160408,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.20566666666667,153.47956066666666,153.64877266666667,152.9317726666667,152.76256066666667,153.61442439545408,153.3906,153.3906,153.16677560454593,153.438376,bullish,70.02053388089949,70.02053388089949,0.0990714285714286,0.0990714285714286,1,Thursday
25,2024-10-31 01:51:00+00:00,2024-10-31 01:51:00+00:00,0,2024-10-31 02:48:00+00:00,short,153.42669155343646,153.31160397343177,153.67669155343646,153.20566666666667,tp1_then_trailing_stop,11.508758000468333,251.70293482701823,251.70293482701823,3,335301,335301,22.102488676978282,25.0,neutral,neutral,AC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,17.50875800046856,20.99124199953053,False,False,False,,pivot,pivot,0.0,0.0,23.033333333333417,2024-10-31,57.0,97536.176160408,97787.87909523501,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.20566666666667,153.47956066666666,153.64877266666667,152.9317726666667,152.76256066666667,153.61073402418975,153.40105,153.40105,153.19136597581024,153.50768,bearish,58.07770961144882,58.07770961144882,0.0990714285714286,0.0990714285714286,1,Thursday
26,2024-10-31 04:20:00+00:00,2024-10-31 04:20:00+00:00,0,2024-10-31 05:33:00+00:00,long,152.86833660337246,152.9898456204443,152.71256066666666,153.20566666666667,tp1_then_trailing_stop,12.150901707184403,397.1146469854551,397.1146469854551,5,500000,500000,33.733006329421755,15.577593670579404,neutral,neutral,ACD,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,21.151861644827363,5.159031285302262,False,False,False,,pivot,pivot,0.0,0.0,34.566666666665924,2024-10-31,73.0,97787.87909523501,98184.99374222047,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.20566666666667,153.47956066666666,153.64877266666667,152.9317726666667,152.76256066666667,153.46394729380333,153.11475000000002,153.11475000000002,152.7655527061967,152.92072,bearish,18.56899488926537,18.56899488926537,0.1699285714285728,0.1699285714285728,4,Thursday
27,2024-11-01 00:15:00+00:00,2024-11-01 00:15:00+00:00,0,2024-11-01 00:22:00+00:00,short,152.1538544341029,152.06202243127657,152.4038544341029,151.82331000000002,tp1_then_trailing_stop,9.183200282632242,202.99397759205686,202.99397759205686,3,336132,336132,33.054443410287604,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,15.983200282633447,2.626618230715394,False,False,False,,pivot,pivot_fallback,0.0,0.0,34.30000000000177,2024-11-01,7.0,98184.99374222047,98387.98771981252,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.50900000000001,153.19469,153.61831,151.82331000000002,151.39969000000002,152.1887697646463,151.9829,151.9829,151.7770302353537,152.042,bullish,69.47194719471882,69.47194719471882,0.10807142857142894,0.10807142857142894,0,Friday
28,2024-11-01 01:46:00+00:00,2024-11-01 01:46:00+00:00,0,2024-11-01 02:01:00+00:00,short,152.2365352292359,152.18661705272487,152.4865352292359,151.82331000000002,tp1_then_trailing_stop,4.991817651102792,110.54141942161208,110.54141942161208,3,337010,337010,41.32252292358771,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,11.589347490235014,2.194967627539768,False,False,False,,pivot,pivot_fallback,0.0,0.0,26.400000000001,2024-11-01,15.0,98387.98771981252,98498.52913923413,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.50900000000001,153.19469,153.61831,151.82331000000002,151.39969000000002,152.23599403016996,152.0643,152.0643,151.89260596983004,152.292,bearish,59.57746478873121,59.57746478873121,0.16671428571428595,0.16671428571428595,1,Friday
29,2024-11-04 00:06:00+00:00,2024-11-04 00:06:00+00:00,0,2024-11-04 01:03:00+00:00,long,152.19505521268582,151.94505521268582,151.94505521268582,152.62699999999998,sl,-25.0,-554.9637655662244,-554.9637655662244,3,337296,337296,43.19447873141655,25.0,neutral,neutral,B,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,3.082211597759965,26.942593443698115,False,False,False,,pivot,pivot,0.0,0.0,44.59999999999695,2024-11-04,57.0,98498.52913923413,97943.56537366791,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.62699999999998,153.12665599999997,153.435344,152.127344,151.81865599999998,152.53230395672617,152.36455,152.36455,152.19679604327385,152.3128021389312,bearish,34.852546916888585,34.852546916888585,0.1539999999999984,0.1539999999999984,0,Monday
30,2024-11-04 00:50:00+00:00,2024-11-04 00:50:00+00:00,0,2024-11-04 01:47:00+00:00,long,152.0557004588633,151.8057004588633,151.8057004588633,152.62699999999998,sl,-25.0,-554.9643376062114,-554.9643376062114,3,336987,336987,57.12995411366819,25.0,neutral,neutral,A,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,4.283151266258756,27.511852159915406,False,False,False,,pivot,pivot,0.0,0.0,58.099999999998886,2024-11-04,57.0,97943.56537366791,97388.6010360617,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.62699999999998,153.12665599999997,153.435344,152.127344,151.81865599999998,152.4479944443661,152.22750000000002,152.22750000000002,152.00700555563395,152.160830369792,bearish,32.22222222222217,32.22222222222217,0.1627142857142831,0.1627142857142831,0,Monday
31,2024-11-04 01:20:00+00:00,2024-11-04 01:20:00+00:00,0,2024-11-04 01:48:00+00:00,long,151.98733239411246,151.76865599999996,151.76865599999996,152.62699999999998,sl,-21.86763941124923,-551.7258460006335,-551.7258460006335,3,382916,382916,63.966760588752436,21.86763941124923,neutral,neutral,A,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,22.87371009529977,False,False,False,,pivot,pivot,0.0,0.0,64.89999999999725,2024-11-04,28.0,97388.6010360617,96836.87519006107,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.62699999999998,153.12665599999997,153.435344,152.127344,151.81865599999998,152.31445433291404,152.1278,152.1278,151.94114566708598,152.087,bearish,32.66666666666828,32.66666666666828,0.17049999999999596,0.17049999999999596,1,Monday
33,2024-11-05 00:37:00+00:00,2024-11-05 00:37:00+00:00,0,2024-11-05 01:45:00+00:00,short,152.33465074965514,152.32828312720912,152.58465074965514,152.08166666666668,tp1_then_trailing_stop,0.636762244602096,13.874533936132503,13.874533936132503,4,331911,331911,25.298408298846198,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,10.036762244604347,12.339804153637601,False,False,False,,pivot,pivot,0.0,0.0,26.33333333333212,2024-11-05,68.0,96836.87519006107,96850.7497239972,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.08166666666668,152.47932866666667,152.72500466666668,151.68400466666668,151.43832866666668,152.28452140117037,152.19135,152.19135,152.09817859882963,152.22248403755006,bullish,67.45283018867617,67.45283018867617,0.05649999999999774,0.05649999999999774,0,Tuesday
