trade_id,entry_datetime,exit_datetime,direction,entry_type,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,pnl_usd,usd,position_units,entry_level_name,entry_level_tier,entry_level_price,zone_distance_at_entry_pips,confirmation_signals_present,confluence_count,ib_classification,session_phase_at_entry,rsi_at_entry,vwap_at_entry,breakout_candle_body_pct,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,day_of_week,hour_utc,partial_close_executed,structural_stop_triggered,duration_min,is_win,month,dow,equity_after,drawdown_usd,drawdown_pct
100,2025-08-27 01:20:00+00:00,2025-08-27 02:25:00+00:00,long,1,147.6343160486737,147.695193505866,147.55431604867368,147.762,147.851,Trailing_Stop,6.087745719230497,206.09153130594973,206.09153130594973,500000,IB_High,1,147.584,4.200000000000159,"VWAP_support,PTS_alignment",2,normal,Active_Trading,67.48166259168626,147.50927983539094,0.822429906542004,8.187745719231998,7.280951061881069,65.0,65.0,Wednesday,1,n,n,65.0,True,2025-08,Wednesday,91147.04069425532,8704.60040986065,8.717533646526956
101,2025-08-27 01:45:00+00:00,2025-08-27 02:47:00+00:00,long,1,147.6188673878217,147.70908011538936,147.53886738782168,147.762,147.851,Trailing_Stop,9.021272756766052,305.3729922939976,305.3729922939976,500000,IB_High,1,147.584,2.600000000001046,"VWAP_support,PTS_alignment",2,normal,Active_Trading,70.3125000000002,147.53248742138365,0.44444444444416376,11.218811801035145,3.7915722742212665,62.0,62.0,Wednesday,1,n,n,62.0,True,2025-08,Wednesday,91452.41368654932,8399.227417566653,8.411706933097598
102,2025-08-27 01:50:00+00:00,2025-08-27 02:49:00+00:00,long,1,147.64496282371854,147.68908011538937,147.56496282371853,147.762,147.851,Trailing_Stop,4.411729167082967,149.35867850338315,149.35867850338315,500000,IB_High,1,147.584,5.19999999999925,"VWAP_support,PTS_alignment",2,normal,Active_Trading,70.3125000000002,147.536003003003,0.519999999999818,8.60926821135024,6.4011158639061705,57.0,59.0,Wednesday,1,n,n,59.0,True,2025-08,Wednesday,91601.7723650527,8249.86873906327,8.262126338475575
103,2025-08-27 02:25:00+00:00,2025-08-27 03:27:00+00:00,long,1,147.728806494134,147.78279444503093,147.648806494134,147.77880649413402,147.851,TP1_partial_plus_trail_final,5.159518035877682,174.56697219360467,174.56697219360467,500000,IB_High,1,147.584,13.800000000000523,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,77.75467775467764,147.56689726027398,0.47999999999990905,7.7987950896925895,4.759400488063648,62.0,62.0,Wednesday,2,y,n,62.0,True,2025-08,Wednesday,91776.3393372463,8075.30176686967,8.087299995850342
104,2025-08-27 04:50:00+00:00,2025-08-27 05:16:00+00:00,long,4,147.95671128086911,147.8767112808691,147.8767112808691,148.00671128086913,148.01671128086912,SL_Hit_PipBased,-8.00000000000125,-270.495601731583,-270.495601731583,500000,PTS_High_Breakout,1,147.91,3.8000000000010914,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Afternoon_Trading,98.54368932038821,147.69085337915234,0.40000000000068214,0.6816040332410012,8.089382462685535,17.0,26.0,Wednesday,4,n,n,26.0,False,2025-08,Wednesday,91505.84373551472,8345.797368601256,8.35819749812528
105,2025-08-27 05:00:00+00:00,2025-08-27 05:16:00+00:00,long,4,147.95863460282135,147.87863460282134,147.87863460282134,148.00863460282136,148.01863460282135,SL_Hit_PipBased,-8.00000000000125,-270.49208364304917,-270.49208364304917,500000,PTS_High_Breakout,1,147.91,3.999999999999204,"VWAP_support,PTS_alignment",2,normal,Afternoon_Trading,98.3333333333332,147.69898781838316,0.9230769230775958,0.4892718380176575,8.281714657908879,7.0,16.0,Wednesday,5,n,n,16.0,False,2025-08,Wednesday,91235.35165187166,8616.28945224431,8.629091477084534
106,2025-08-28 03:30:00+00:00,2025-08-28 04:05:00+00:00,short,1,147.2147534666227,147.13328120723764,147.29475346662272,147.07,146.96499999999997,Trailing_Stop,8.147225938506608,276.8655015254916,276.8655015254916,500000,IB_Low,1,147.28,5.799999999999272,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,42.31274638633437,147.3311232227488,0.6060606060606322,12.747225938505835,3.048281396826269,28.0,35.0,Thursday,3,n,n,35.0,True,2025-08,Thursday,91512.21715339716,8339.423950718818,8.351814610661476
107,2025-08-28 03:35:00+00:00,2025-08-28 04:05:00+00:00,short,1,147.1638039746508,147.13328120723764,147.2438039746508,147.07,146.96499999999997,Trailing_Stop,3.0522767413145857,103.72489202546382,103.72489202546382,500000,IB_Low,1,147.28,10.900000000000887,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,42.31274638633437,147.32846913580246,0.7462686567165066,7.652276741313813,2.135234464387281,23.0,30.0,Thursday,3,n,n,30.0,True,2025-08,Thursday,91615.94204542262,8235.699058693353,8.247935604889994
109,2025-08-28 04:05:00+00:00,2025-08-28 04:13:00+00:00,short,1,147.11852792649952,147.19852792649954,147.19852792649954,147.0685279264995,146.96499999999997,SL_Hit_PipBased,-8.00000000000125,-271.74184798899216,-271.74184798899216,500000,IB_Low,1,147.28,15.399999999999636,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,27.756160830091105,147.304256097561,0.7741935483876883,0.0,8.523082317793751,,8.0,Thursday,4,n,n,8.0,False,2025-08,Thursday,91344.20019743363,8507.440906682343,8.520081205086631
110,2025-08-28 04:15:00+00:00,2025-08-28 04:37:00+00:00,short,4,147.18416410185742,147.1664225786134,147.26416410185743,147.07,146.96499999999997,Trailing_Stop,1.774152324401257,60.2770758884738,60.2770758884738,500000,PTS_Low_Breakout,1,147.406,21.399999999999864,"VWAP_support,PTS_alignment",0,wide,Afternoon_Trading,36.36363636363729,147.2983359375,0.9117647058823652,6.172170313377023,2.5936751344858067,19.0,22.0,Thursday,4,n,n,22.0,True,2025-08,Thursday,91404.4772733221,8447.16383079387,8.459714569924751
108,2025-08-28 03:45:00+00:00,2025-08-28 04:45:00+00:00,short,1,147.13085885838305,147.21085885838306,147.21085885838306,147.07,146.96499999999997,SL_Hit_PipBased,-8.00000000000125,-271.7190858759019,-271.7190858759019,500000,IB_Low,1,147.28,14.19999999999959,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,29.03663500678428,147.3208761061947,0.9714285714284322,4.357765114539802,8.367529504951676,13.0,60.0,Thursday,3,n,n,60.0,False,2025-08,Thursday,91132.7581874462,8718.882916669769,8.731837374188503
111,2025-08-28 04:20:00+00:00,2025-08-28 05:21:00+00:00,short,4,147.16997255194133,147.12605204344953,147.24997255194134,147.07,146.96499999999997,Trailing_Stop,4.392050849179441,149.26149339895196,149.26149339895196,500000,PTS_Low_Breakout,1,147.406,22.800000000000864,"VWAP_support,PTS_alignment",0,wide,Afternoon_Trading,36.36363636363729,147.29611111111112,0.764705882353433,6.992050849180487,4.750717615729627,61.0,61.0,Thursday,4,n,n,61.0,True,2025-08,Thursday,91282.01968084516,8569.621423270815,8.582354109067886
112,2025-08-29 01:30:00+00:00,2025-08-29 01:35:00+00:00,long,1,147.09088178211852,147.0108817821185,147.0108817821185,147.19400000000002,147.30150000000003,SL_Hit_PipBased,-8.00000000000125,-272.08870197302366,-272.08870197302366,500000,IB_High,1,146.979,10.199999999997544,"VWAP_support,RSI_momentum",2,wide,Active_Trading,57.63125763125747,146.9039120879121,0.44285714285686445,0.0,10.363473500390796,,5.0,Friday,1,n,n,5.0,False,2025-08,Friday,91009.93097887213,8841.710125243844,8.854847078601876
114,2025-08-29 04:20:00+00:00,2025-08-29 04:26:00+00:00,long,2,147.02657430405802,146.966574304058,146.966574304058,147.10657430405803,,SL_Hit_PipBased,-6.000000000000227,-204.12804844953632,-204.12804844953632,500000,IB_High_Retest,1,146.979,3.999999999999204,VWAP_support,1,wide,Afternoon_Trading,53.76344086021378,146.9392349936143,0.7580645161288401,0.0,6.524101279904926,,6.0,Friday,4,n,n,6.0,False,2025-08,Friday,90805.8029304226,9045.83817369338,9.059278419131063
113,2025-08-29 04:00:00+00:00,2025-08-29 04:35:00+00:00,long,2,147.01693258271285,146.95693258271285,146.95693258271285,147.09693258271287,,SL_Hit_PipBased,-6.000000000000227,-204.14144111994185,-204.14144111994185,500000,IB_High_Retest,1,146.979,3.099999999997749,VWAP_support,1,wide,Afternoon_Trading,54.6448087431681,146.93419087136928,0.8627450980390846,1.5948529024711888,6.462869854854603,5.0,35.0,Friday,4,n,n,35.0,False,2025-08,Friday,90601.66148930266,9249.979614813317,9.263723172229389
116,2025-08-29 04:55:00+00:00,2025-08-29 05:41:00+00:00,short,3,146.9244577785458,147.02445777854578,147.02445777854578,146.87150000000003,,SL_Hit_PipBased,-9.999999999999432,-203.71440542982117,-203.71440542982117,299510,IB_FailedBreak_Rev_Short,1,146.979,4.700000000002547,"VWAP_support,PTS_alignment",2,wide,Afternoon_Trading,52.94117647058847,146.94176463963964,0.6,1.492467630612282,10.80863076712717,3.0,46.0,Friday,4,n,n,46.0,False,2025-08,Friday,90397.94708387283,9453.694020243143,9.467740255150852
115,2025-08-29 04:45:00+00:00,2025-08-29 06:00:00+00:00,short,3,146.94037648445817,147.04037648445816,147.04037648445816,146.87150000000003,,SL_Hit_PipBased,-9.999999999999432,-203.71479396452986,-203.71479396452986,299543,IB_FailedBreak_Rev_Short,1,146.979,3.100000000000591,PTS_alignment,1,wide,Afternoon_Trading,52.94117647058847,146.94161072261073,0.3333333333333333,3.0843382218506576,10.23031202724951,13.0,75.0,Friday,4,n,n,75.0,False,2025-08,Friday,90194.2322899083,9657.40881420768,9.671757727184309
117,2025-08-29 06:10:00+00:00,2025-08-29 06:20:00+00:00,long,1,147.04749687932417,146.96675861310294,146.96749687932416,147.19400000000002,147.30150000000003,Structural_Stop,-8.073826622123192,-273.2295487337973,-273.2295487337973,497356,IB_High,1,146.979,5.89999999999975,"VWAP_support,RSI_momentum",2,wide,Afternoon_Trading,60.56603773584854,146.94885983827493,0.8354430379746335,0.0,8.273826622124147,,10.0,Friday,6,n,y,10.0,False,2025-08,Friday,89921.0027411745,9930.638362941478,9.945393238541502
118,2025-08-29 07:20:00+00:00,2025-08-29 07:30:00+00:00,long,1,147.1741850549686,147.1141850549686,147.1141850549686,147.22418505496861,,SL_Hit_PipBased,-6.000000000000227,-134.9364100585099,-134.9364100585099,330851,IB_High,1,146.979,18.599999999997863,"VWAP_support,RSI_momentum",2,wide,Late_Session,66.97761194030178,146.97195767195765,0.5555555555550292,1.6660867599398443,9.814462704855487,2.0,10.0,Friday,7,n,n,10.0,False,2025-08,Friday,89786.06633111599,10065.574772999986,10.080530136209322
119,2025-09-01 01:15:00+00:00,2025-09-01 01:35:00+00:00,long,1,147.30665097223186,147.32544628997326,147.22665097223185,147.404,147.475,Trailing_Stop,1.8795317741393092,63.78842967968756,63.78842967968756,500000,IB_High,1,147.262,3.3999999999991815,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,88.23529411764483,147.21841228070176,0.47727272727260983,6.27737682905547,4.932886512770551,17.0,20.0,Monday,1,n,n,20.0,True,2025-09,Monday,89849.85476079567,10001.786343320302,10.016646930110415
120,2025-09-01 01:20:00+00:00,2025-09-01 01:48:00+00:00,long,1,147.3486867431697,147.2686867431697,147.2686867431697,147.404,147.475,SL_Hit_PipBased,-8.00000000000125,-271.61239014621316,-271.61239014621316,500000,IB_High,1,147.262,7.599999999999341,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,88.23529411764483,147.22351851851852,0.6000000000000812,2.073799735271109,8.477284585552525,12.0,28.0,Monday,1,n,n,28.0,False,2025-09,Monday,89578.24237064946,10273.398733466514,10.288662880116686
121,2025-09-01 01:35:00+00:00,2025-09-01 01:48:00+00:00,long,1,147.34750571687536,147.26750571687535,147.26750571687535,147.404,147.475,SL_Hit_PipBased,-8.00000000000125,-271.61456836857843,-271.61456836857843,500000,IB_High,1,147.262,7.499999999998863,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,89.76744186046336,147.24342361111113,0.6521739130436126,1.4071510968847178,8.359181956117823,3.0,13.0,Monday,1,n,n,13.0,False,2025-09,Monday,89306.62780228088,10545.01330183509,10.560681011581705
122,2025-09-01 01:40:00+00:00,2025-09-01 01:48:00+00:00,long,1,147.37436131321962,147.2943613132196,147.2943613132196,147.42436131321963,147.475,SL_Hit_PipBased,-8.00000000000125,-271.5650459622602,-271.5650459622602,500000,IB_High,1,147.262,10.200000000000387,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,89.76744186046336,147.24872937293728,0.4814814814816569,0.0,11.04474159054405,,8.0,Monday,1,n,n,8.0,False,2025-09,Monday,89035.06275631863,10816.578347797345,10.832649547060349
123,2025-09-01 03:30:00+00:00,2025-09-01 03:38:00+00:00,short,3,146.9715472893789,146.9015472893789,147.07154728937888,146.9015472893789,,Full_TP,6.999999999999318,233.8280340392314,233.8280340392314,490710,IB_FailedBreak_Rev_Short,1,147.262,28.39999999999918,"VWAP_support,PTS_alignment",2,normal,Afternoon_Trading,39.46135831381876,147.16065560821485,0.34615384615402833,7.519886875823545,1.488573268318305,8.0,8.0,Monday,3,n,n,8.0,True,2025-09,Monday,89268.89079035787,10582.750313758108,10.598474092902894
124,2025-09-01 03:35:00+00:00,2025-09-01 04:34:00+00:00,short,3,146.9236270561298,147.02362705612978,147.02362705612978,146.8536270561298,,SL_Hit_PipBased,-9.999999999999432,-333.65385538522526,-333.65385538522526,490550,IB_FailedBreak_Rev_Short,1,147.262,33.19999999999936,"VWAP_support,PTS_alignment",2,normal,Afternoon_Trading,39.46135831381876,147.15564197530864,0.8888888888888888,4.304766631159396,10.529182289241135,23.0,59.0,Monday,3,n,n,59.0,False,2025-09,Monday,88935.23693497264,10916.404169143338,10.932623688939405
125,2025-09-02 01:35:00+00:00,2025-09-02 01:42:00+00:00,long,1,147.41626645513938,147.40882882992645,147.33626645513937,147.61626645513937,147.76500000000004,Trailing_Stop,-0.7437625212929788,-24.806223627075433,-24.806223627075433,491643,IB_High,1,147.36,4.599999999999227,"VWAP_support,PTS_alignment",2,wide,Active_Trading,54.85294117647093,147.30726041666665,0.5206349206349742,6.3562374787068165,5.651275917261955,5.0,7.0,Tuesday,1,n,n,7.0,False,2025-09,Tuesday,88910.43071134556,10941.210392770416,10.957466769486485
126,2025-09-02 01:40:00+00:00,2025-09-02 01:42:00+00:00,long,1,147.46917117007357,147.38917117007355,147.38917117007355,147.63000000000002,147.76500000000004,SL_Hit_PipBased,-8.00000000000125,-266.95041221586723,-266.95041221586723,491820,IB_High,1,147.36,9.899999999998954,"VWAP_support,PTS_alignment",2,wide,Active_Trading,54.85294117647093,147.31308250825083,0.47500000000011844,0.0,9.13095230880856,,2.0,Tuesday,1,n,n,2.0,False,2025-09,Tuesday,88643.48029912969,11208.160804986284,11.224813814827
128,2025-09-03 01:25:00+00:00,2025-09-03 01:30:00+00:00,long,1,148.84663534818765,148.76663534818763,148.76663534818763,149.025,149.1535,SL_Hit_PipBased,-8.00000000000125,-266.07310105093677,-266.07310105093677,494785,IB_High,1,148.768,6.89999999999884,"VWAP_support,PTS_alignment",2,wide,Active_Trading,94.27312775330766,148.68043410852712,0.5714285714285714,0.0,9.024386949042196,,5.0,Wednesday,1,n,n,5.0,False,2025-09,Wednesday,88377.40719807876,11474.233906037218,11.491282245499558
127,2025-09-03 01:20:00+00:00,2025-09-03 01:58:00+00:00,long,1,148.82168015705093,148.84006546409813,148.74168015705092,149.02168015705092,149.1535,Trailing_Stop,1.8385307047196875,61.10752597764923,61.10752597764923,494702,IB_High,1,148.768,4.400000000001114,"VWAP_support,PTS_alignment",2,wide,Active_Trading,94.27312775330766,148.67174074074074,0.6666666666668102,7.041477137883589,6.528867835370988,32.0,38.0,Wednesday,1,n,n,38.0,True,2025-09,Wednesday,88438.51472405641,11413.126380059563,11.430083926371344
130,2025-09-03 01:50:00+00:00,2025-09-03 02:05:00+00:00,long,4,148.86984926650726,148.78984926650725,148.78984926650725,149.025,149.1535,SL_Hit_PipBased,-8.00000000000125,-265.2745479250307,-265.2745479250307,493377,PTS_High_Breakout,1,148.796,6.400000000002137,"VWAP_support,RSI_momentum,PTS_alignment",0,wide,Active_Trading,98.40000000000364,148.71054354354354,0.4333333333334912,2.2245661922511317,8.617609881491717,2.0,15.0,Wednesday,1,n,n,15.0,False,2025-09,Wednesday,88173.24017613138,11678.400927984592,11.695752617433143
129,2025-09-03 01:45:00+00:00,2025-09-03 02:07:00+00:00,long,4,148.84373179830433,148.76373179830432,148.76373179830432,149.025,149.1535,SL_Hit_PipBased,-8.00000000000125,-265.274334832571,-265.274334832571,493290,PTS_High_Breakout,1,148.796,3.8000000000010914,"VWAP_support,RSI_momentum,PTS_alignment",0,wide,Active_Trading,98.40000000000364,148.7034496855346,0.6363636363632841,4.836313012543769,8.212243671133024,7.0,22.0,Wednesday,1,n,n,22.0,False,2025-09,Wednesday,87907.9658412988,11943.675262817167,11.961421095085875
131,2025-09-03 02:25:00+00:00,2025-09-03 02:34:00+00:00,long,2,148.8027291876334,148.7912909943231,148.7427291876334,148.8827291876334,,Trailing_Stop,-1.1438193310283395,-38.43703900223502,-38.43703900223502,500000,IB_High_Retest,1,148.768,2.600000000001046,"VWAP_support,PTS_alignment",0,wide,Active_Trading,86.56716417910602,148.7345707762557,0.9365079365080725,5.256180668970956,1.6459962466171874,6.0,9.0,Wednesday,2,n,n,9.0,False,2025-09,Wednesday,87869.52880229657,11982.112301819405,11.999915243581802
132,2025-09-03 03:30:00+00:00,2025-09-03 04:12:00+00:00,long,1,148.91004166270832,148.8300416627083,148.8300416627083,149.025,149.1535,SL_Hit_PipBased,-8.00000000000125,-268.7629429726141,-268.7629429726141,500000,IB_High,1,148.768,13.399999999998613,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,85.9375000000011,148.76806793048974,0.7142857142852792,0.8053084707739799,15.25914727093891,32.0,42.0,Wednesday,3,n,n,42.0,False,2025-09,Wednesday,87600.76585932396,12250.875244792012,12.269077512725046
133,2025-09-03 03:40:00+00:00,2025-09-03 04:12:00+00:00,long,1,148.90014869917255,148.82014869917253,148.82014869917253,149.025,149.1535,SL_Hit_PipBased,-8.00000000000125,-268.78080924957885,-268.78080924957885,500000,IB_High,1,148.768,12.399999999999523,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,85.9375000000011,148.7740286576169,0.45454545454568945,1.7946048243516088,14.269850917361282,22.0,32.0,Wednesday,3,n,n,32.0,False,2025-09,Wednesday,87331.98505007438,12519.656054041596,12.538257674690861
134,2025-09-03 04:30:00+00:00,2025-09-03 04:48:00+00:00,short,3,148.72510283530713,148.6395,148.82510283530712,148.6395,,Full_TP,8.560283530712809,168.30366484114327,168.30366484114327,292240,IB_FailedBreak_Rev_Short,1,148.768,3.6000000000001364,"VWAP_support,RSI_momentum",2,wide,Afternoon_Trading,47.32510288065731,148.7901414514145,0.9710144927534918,9.539907735407382,1.2700522498278133,18.0,18.0,Wednesday,4,n,n,18.0,True,2025-09,Wednesday,87500.28871491551,12351.35238920046,12.369703945397974
135,2025-09-08 01:40:00+00:00,2025-09-08 01:55:00+00:00,short,1,148.2410153580134,148.18285891726526,148.32101535801343,148.04101535801342,147.87249999999997,Trailing_Stop,5.815644074814941,190.90117201198518,190.90117201198518,486417,IB_Low,1,148.297,4.699999999999704,"VWAP_support,PTS_alignment",2,wide,Active_Trading,65.1105651105647,148.39215511551154,0.5441176470590448,10.61564407481228,5.797146292047728,15.0,15.0,Monday,1,n,n,15.0,True,2025-09,Monday,87691.1898869275,12160.45121718847,12.178519133710267
136,2025-09-08 01:55:00+00:00,2025-09-08 02:05:00+00:00,short,1,148.1251410827347,148.1066412477434,148.2051410827347,148.01399999999998,147.87249999999997,Trailing_Stop,1.8499834991303032,60.84274174907083,60.84274174907083,487097,IB_Low,1,148.297,16.30000000000109,"VWAP_support,PTS_alignment",2,wide,Active_Trading,52.2539098436064,148.37046264367817,0.7457627118646273,6.349983499129053,4.965877128688589,10.0,10.0,Monday,1,n,n,10.0,True,2025-09,Monday,87752.03262867658,12099.608475439396,12.117585992225258
137,2025-09-08 02:00:00+00:00,2025-09-08 02:11:00+00:00,short,1,148.06924340238268,148.05457187934155,148.1492434023827,148.01399999999998,147.87249999999997,TP1_partial_plus_trail_final,3.901465064607237,131.78835262834568,131.78835262834568,500000,IB_Low,1,148.297,22.100000000000364,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Active_Trading,43.73956594323883,148.36071074380166,0.6444444444443391,5.867152304114143,6.642126921542513,8.0,11.0,Monday,2,y,n,11.0,True,2025-09,Monday,87883.82098130492,11967.820122811056,11.985601829350136
138,2025-09-08 02:15:00+00:00,2025-09-08 02:20:00+00:00,short,1,148.05156894738468,148.1315689473847,148.1315689473847,148.00156894738467,147.87249999999997,SL_Hit_PipBased,-8.00000000000125,-270.03021897522717,-270.03021897522717,500000,IB_Low,1,148.297,23.900000000000432,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Active_Trading,30.171543895056885,148.32786519607842,0.41379310344834347,0.015389434284429626,8.479650227678803,1.0,5.0,Monday,2,n,n,5.0,False,2025-09,Monday,87613.79076232969,12237.850341786281,12.256033257406148
139,2025-09-08 05:35:00+00:00,2025-09-08 05:45:00+00:00,short,4,148.007991479378,148.08799147937802,148.08799147937802,147.957991479378,147.87249999999997,SL_Hit_PipBased,-8.00000000000125,-262.69895088301917,-262.69895088301917,486282,PTS_Low_Breakout,1,148.081,6.499999999999773,"VWAP_support,PTS_alignment",2,wide,Afternoon_Trading,48.22429906542013,148.21084523809523,0.9333333333336281,0.0,8.813820853205812,,10.0,Monday,5,n,n,10.0,False,2025-09,Monday,87351.09181144668,12500.549292669297,12.519122524621192
140,2025-09-08 05:40:00+00:00,2025-09-08 05:52:00+00:00,short,4,148.04193965149477,148.12193965149478,148.12193965149478,147.99193965149476,147.87249999999997,SL_Hit_PipBased,-8.00000000000125,-262.69923342590664,-262.69923342590664,486394,PTS_Low_Breakout,1,148.081,3.099999999997749,"VWAP_support,PTS_alignment",2,wide,Afternoon_Trading,48.22429906542013,148.2080909090909,0.723404255319625,0.0,9.028960436342004,,12.0,Monday,5,n,n,12.0,False,2025-09,Monday,87088.39257802076,12763.248526095209,12.782212074798935
141,2025-09-09 04:55:00+00:00,2025-09-09 05:12:00+00:00,short,1,147.10415940897533,147.09380811156717,147.18415940897535,146.90415940897535,146.73399999999998,Trailing_Stop,1.0351297408163873,35.18604059904636,35.18604059904636,500000,IB_Low,1,147.154,4.200000000000159,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,29.934210526315,147.30081193693692,0.5263157894738023,6.134613966594316,3.7652760485656245,12.0,17.0,Tuesday,4,n,n,17.0,True,2025-09,Tuesday,87123.57861861981,12728.062485496164,12.746973755017734
142,2025-09-09 05:05:00+00:00,2025-09-09 05:39:00+00:00,short,1,147.05619552610068,146.96655399989007,147.1361955261007,146.874,146.73399999999998,Trailing_Stop,8.964152621061316,304.97253889031174,304.97253889031174,500000,IB_Low,1,147.154,9.000000000000341,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,29.027113237638503,147.29423420479304,0.6031746031748896,13.164152621061476,3.7666870697762533,34.0,34.0,Tuesday,5,n,n,34.0,True,2025-09,Tuesday,87428.55115751013,12423.089946605847,12.441548089983026
143,2025-09-09 05:25:00+00:00,2025-09-09 05:39:00+00:00,short,1,147.00784827447262,146.96655399989007,147.08784827447263,146.874,146.73399999999998,Trailing_Stop,4.1294274582554635,140.48868078714537,140.48868078714537,500000,IB_Low,1,147.154,13.800000000000523,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,28.260869565216524,147.27948057259715,0.9743589743588622,8.329427458255623,2.7391569428544926,14.0,14.0,Tuesday,5,n,n,14.0,True,2025-09,Tuesday,87569.03983829728,12282.601265818696,12.300850672060108
144,2025-09-09 05:35:00+00:00,2025-09-09 05:39:00+00:00,short,1,146.99355278935982,146.96655399989007,147.07355278935984,146.874,146.73399999999998,Trailing_Stop,2.6998789469757867,88.22475109876022,88.22475109876022,480247,IB_Low,1,147.154,15.199999999998681,"VWAP_support,PTS_alignment",2,wide,Afternoon_Trading,32.15547703180147,147.27155753968253,0.5999999999997158,6.899878946975946,3.8922408881063575,4.0,4.0,Tuesday,5,n,n,4.0,True,2025-09,Tuesday,87657.26458939604,12194.37651471993,12.212494837220325
145,2025-09-09 05:40:00+00:00,2025-09-09 05:53:00+00:00,short,4,146.92142183853895,146.90474898832144,147.00142183853896,146.87142183853894,146.73399999999998,TP1_partial_plus_trail_final,3.6669126285574554,120.57279054303191,120.57279054303191,482952,PTS_Low_Breakout,1,147.466,53.600000000000136,"VWAP_support,PTS_alignment",2,wide,Afternoon_Trading,32.15547703180147,147.26694428152493,0.651785714285558,5.867285021747648,4.3256638646397505,13.0,13.0,Tuesday,5,y,n,13.0,True,2025-09,Tuesday,87777.83737993907,12073.803724176905,12.09174290043713
146,2025-09-09 05:50:00+00:00,2025-09-09 06:03:00+00:00,short,4,146.9042630248048,146.90370690106334,146.98426302480482,146.8542630248048,146.73399999999998,TP1_partial_plus_trail_final,3.0222449496591253,102.89920770263542,102.89920770263542,500000,PTS_Low_Breakout,1,147.466,55.29999999999973,"VWAP_support,RSI_momentum,PTS_alignment",3,wide,Afternoon_Trading,26.513911620292617,147.25740455840457,0.973684210526178,7.755612374145926,3.1483961178338404,10.0,13.0,Tuesday,5,y,n,13.0,True,2025-09,Tuesday,87880.7365876417,11970.904516474271,11.988690805784682
147,2025-09-10 01:30:00+00:00,2025-09-10 01:35:00+00:00,long,1,147.54205232744772,147.4541381811281,147.4620523274477,147.59205232744773,147.637,Structural_Stop,-8.791414631963335,-298.1067449312353,-298.1067449312353,500000,IB_High,1,147.478,5.400000000000205,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Active_Trading,65.8932714617176,147.44137362637363,0.544554455445617,0.0,8.791414631963335,,5.0,Wednesday,1,n,y,5.0,False,2025-09,Wednesday,87582.62984271046,12269.01126140551,12.287240475709888
148,2025-09-10 03:30:00+00:00,2025-09-10 04:00:00+00:00,short,3,147.31172723875937,147.41172723875937,147.41172723875937,147.24172723875938,,SL_Hit_PipBased,-9.999999999999432,-328.2120147851844,-328.2120147851844,483823,IB_FailedBreak_Rev_Short,1,147.478,15.999999999999659,VWAP_support,1,normal,Afternoon_Trading,41.89723320158393,147.38939494470773,0.5500000000002843,3.4132915622251403,12.02441993063701,16.0,30.0,Wednesday,3,n,n,30.0,False,2025-09,Wednesday,87254.41782792528,12597.223276190693,12.615940145696236
149,2025-09-10 03:35:00+00:00,2025-09-10 04:00:00+00:00,short,3,147.32666498893886,147.42666498893885,147.42666498893885,147.25666498893887,,SL_Hit_PipBased,-9.999999999999432,-328.21199613806397,-328.21199613806397,483872,IB_FailedBreak_Rev_Short,1,147.478,14.500000000001023,VWAP_support,1,normal,Afternoon_Trading,41.89723320158393,147.38827314814813,0.40540540540496944,4.907066580173591,10.530644912688558,11.0,25.0,Wednesday,3,n,n,25.0,False,2025-09,Wednesday,86926.20583178721,12925.43527232876,12.944639797007765
150,2025-09-10 05:55:00+00:00,2025-09-10 05:58:00+00:00,long,4,147.47829275117545,147.39829275117543,147.39829275117543,147.584,147.637,SL_Hit_PipBased,-8.00000000000125,-271.37356378700173,-271.37356378700173,500000,PTS_High_Breakout,1,147.434,3.6000000000001364,"VWAP_support,RSI_momentum,PTS_alignment",3,normal,Afternoon_Trading,58.004640371229854,147.38164700374531,0.7323943661970985,0.0,9.254275570975778,,3.0,Wednesday,5,n,n,3.0,False,2025-09,Wednesday,86654.83226800022,13196.808836115757,13.216416565808222
