trade_id,entry_datetime,exit_datetime,equity_after
247,2025-10-20 02:10:00+00:00,2025-10-20 02:13:00+00:00,78483.69444174551
248,2025-10-20 03:30:00+00:00,2025-10-20 03:52:00+00:00,78607.36349438965
249,2025-10-20 03:35:00+00:00,2025-10-20 03:52:00+00:00,78731.03252228466
250,2025-10-22 01:05:00+00:00,2025-10-22 01:14:00+00:00,78494.96431374716
252,2025-10-22 03:35:00+00:00,2025-10-22 03:58:00+00:00,78583.24196237327
251,2025-10-22 03:30:00+00:00,2025-10-22 03:59:00+00:00,78706.81409185768
253,2025-10-23 01:15:00+00:00,2025-10-23 01:37:00+00:00,78956.13129274029
254,2025-10-23 01:20:00+00:00,2025-10-23 01:41:00+00:00,78940.60650323711
255,2025-10-23 01:30:00+00:00,2025-10-23 01:47:00+00:00,78678.05043391477
256,2025-10-23 01:45:00+00:00,2025-10-23 02:10:00+00:00,78709.5840630859
257,2025-10-23 02:10:00+00:00,2025-10-23 02:58:00+00:00,78783.85778318529
258,2025-10-23 03:30:00+00:00,2025-10-23 04:13:00+00:00,79013.98857737564
259,2025-10-24 01:10:00+00:00,2025-10-24 01:22:00+00:00,79164.54998272353
260,2025-10-24 01:20:00+00:00,2025-10-24 01:26:00+00:00,79337.3446583898
261,2025-10-24 01:25:00+00:00,2025-10-24 02:08:00+00:00,79438.71862710992
262,2025-10-24 01:40:00+00:00,2025-10-24 02:08:00+00:00,79540.43830864792
263,2025-10-24 01:55:00+00:00,2025-10-24 02:44:00+00:00,79278.65834786092
264,2025-10-24 02:10:00+00:00,2025-10-24 02:44:00+00:00,79016.84280392292
266,2025-10-31 01:15:00+00:00,2025-10-31 01:17:00+00:00,79068.28576704148
265,2025-10-31 01:10:00+00:00,2025-10-31 01:23:00+00:00,79063.43990520983
267,2025-10-31 01:20:00+00:00,2025-10-31 01:31:00+00:00,78826.35886855146
268,2025-10-31 02:15:00+00:00,2025-10-31 02:36:00+00:00,78873.08403523684
269,2025-10-31 02:20:00+00:00,2025-10-31 02:40:00+00:00,78678.04607553616
270,2025-10-31 03:30:00+00:00,2025-10-31 03:43:00+00:00,78784.22682307982
271,2025-10-31 03:35:00+00:00,2025-10-31 03:54:00+00:00,78932.86054142572
272,2025-11-03 01:25:00+00:00,2025-11-03 01:45:00+00:00,78742.92986030832
273,2025-11-03 02:10:00+00:00,2025-11-03 02:16:00+00:00,78548.24956472174
274,2025-11-03 03:30:00+00:00,2025-11-03 04:22:00+00:00,78659.37141462178
275,2025-11-03 03:35:00+00:00,2025-11-03 04:22:00+00:00,78778.40457229412
276,2025-11-03 03:50:00+00:00,2025-11-03 04:22:00+00:00,78891.51059704016
277,2025-11-03 05:15:00+00:00,2025-11-03 06:09:00+00:00,78696.89987491687
278,2025-11-03 06:15:00+00:00,2025-11-03 07:19:00+00:00,78731.62493521275
279,2025-11-03 06:20:00+00:00,2025-11-03 07:19:00+00:00,78785.45060502684
280,2025-11-06 01:10:00+00:00,2025-11-06 01:14:00+00:00,78549.21737209035
281,2025-11-06 03:50:00+00:00,2025-11-06 04:44:00+00:00,78728.38846115666
282,2025-11-06 04:10:00+00:00,2025-11-06 04:44:00+00:00,78886.68792720597
283,2025-11-06 06:05:00+00:00,2025-11-06 06:13:00+00:00,78691.72909083992
284,2025-11-11 01:05:00+00:00,2025-11-11 01:27:00+00:00,78729.0383289202
285,2025-11-11 01:35:00+00:00,2025-11-11 02:00:00+00:00,78486.22535864361
286,2025-11-11 01:55:00+00:00,2025-11-11 02:00:00+00:00,78254.70269651034
287,2025-11-11 02:15:00+00:00,2025-11-11 02:19:00+00:00,78060.30811792873
288,2025-11-11 02:20:00+00:00,2025-11-11 03:05:00+00:00,77921.56578936236
290,2025-11-11 03:35:00+00:00,2025-11-11 04:13:00+00:00,77746.35642606123
289,2025-11-11 03:30:00+00:00,2025-11-11 04:15:00+00:00,77571.1465371082
291,2025-11-11 04:30:00+00:00,2025-11-11 04:58:00+00:00,77376.71667074066
292,2025-11-12 02:15:00+00:00,2025-11-12 03:16:00+00:00,77117.48776103086
293,2025-11-12 03:45:00+00:00,2025-11-12 04:12:00+00:00,77376.55422502321
294,2025-11-12 03:50:00+00:00,2025-11-12 04:13:00+00:00,77635.59694052195
296,2025-11-14 01:40:00+00:00,2025-11-14 02:05:00+00:00,77376.80400184302
295,2025-11-14 01:25:00+00:00,2025-11-14 02:06:00+00:00,77118.03154033194
297,2025-11-14 02:00:00+00:00,2025-11-14 02:30:00+00:00,76931.70842110035
298,2025-11-14 03:30:00+00:00,2025-11-14 03:35:00+00:00,77083.41076335884
299,2025-11-14 03:35:00+00:00,2025-11-14 03:48:00+00:00,76824.4299284373
300,2025-11-14 03:40:00+00:00,2025-11-14 03:48:00+00:00,76565.41737141377
301,2025-11-14 04:05:00+00:00,2025-11-14 04:10:00+00:00,76371.26453073366
302,2025-11-14 04:20:00+00:00,2025-11-14 04:33:00+00:00,76177.1647860451
305,2025-11-17 03:50:00+00:00,2025-11-17 04:08:00+00:00,75918.56558247186
304,2025-11-17 03:45:00+00:00,2025-11-17 04:09:00+00:00,75659.94664763162
303,2025-11-17 03:30:00+00:00,2025-11-17 04:19:00+00:00,75431.29743467267
306,2025-11-17 04:45:00+00:00,2025-11-17 05:00:00+00:00,75237.26602250586
307,2025-11-17 05:15:00+00:00,2025-11-17 05:55:00+00:00,75068.09164871581
308,2025-11-17 05:20:00+00:00,2025-11-17 05:55:00+00:00,74898.91727384487
309,2025-11-17 06:15:00+00:00,2025-11-17 06:26:00+00:00,74640.39604922534
310,2025-11-18 04:15:00+00:00,2025-11-18 04:20:00+00:00,74922.8042226704
311,2025-11-18 04:20:00+00:00,2025-11-18 04:23:00+00:00,75074.57625990667
312,2025-11-18 04:35:00+00:00,2025-11-18 04:38:00+00:00,74849.46892469635
313,2025-11-18 05:40:00+00:00,2025-11-18 05:58:00+00:00,74625.03654525132
